BlueDriver Data Log
Dec 15, 2018 4:23:54 PM
Time (s),Accelerator Pedal Position E (%),Mass Air Flow Rate (g/s),Intake Air Temperature (°C),O2 Bank 1 - Sensor 2 - Oxygen Sensor Voltage (V),Absolute Throttle Position B (%),Fuel Level Input (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Absolute Throttle Position (%),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Load Value (%),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Wide Range O2S: Bank 1 - Sensor 1 - Equivalence Ratio (λ),Short Term Fuel Trim Bank 1 (%),Relative Throttle Position (%),Commanded Evaporative Purge (%),Evap. System Vapor Pressure (Pa),Barometric Pressure (kPa),Vehicle Speed (km/h),Wide Range O2S: Bank 1 - Sensor 1 - Voltage (V),Timing Advance for #1 cylinder (°),Commanded Equivalence Ratio (λ),O2 Bank 1 - Sensor 2 - Short Term Fuel Trim (%),Engine RPM (rpm),Accelerator Pedal Position D (%),Control Module Voltage (V)
2098.4,0.0,2.09,26,0.710,2.7,64.3,0,22.0,2.7,90,161.5,16.5,-8.6,2.7,1.002,-3.1,0.8,4.1,2.1,102,0,2.203,7.1,1.000,99.2,700,0.0,13.857
2115.6,0.0,2.05,27,0.722,2.7,64.3,0,22.0,2.7,91,148.6,16.5,-8.6,2.7,1.002,-4.0,0.8,4.0,9.3,102,0,2.204,7.3,1.004,99.2,707,0.0,14.214
2132.8,0.0,2.09,27,0.712,2.7,64.3,0,22.0,2.7,91,139.9,16.5,-8.6,2.7,0.997,-2.3,0.8,4.3,0.0,102,0,2.192,7.2,1.000,99.2,712,0.0,14.159
2150.0,0.0,2.06,27,0.730,2.7,64.3,0,22.0,2.7,91,131.6,16.5,-8.6,2.7,1.004,-3.9,0.8,4.3,3.5,102,0,2.206,8.8,1.004,99.2,709,0.0,14.144
2167.2,0.0,2.01,28,0.708,2.7,64.3,0,22.0,2.7,92,123.7,16.5,-8.6,2.7,0.998,-2.3,0.8,3.9,1.7,102,0,2.190,6.5,0.999,99.2,708,0.0,14.034
2184.4,0.0,1.98,28,0.728,2.7,64.3,0,22.0,2.7,92,115.4,16.5,-8.6,2.7,1.001,-2.3,0.8,3.9,0.0,102,0,2.203,9.3,1.005,99.2,712,0.0,14.080
2201.6,0.0,2.08,29,0.705,2.7,64.3,0,21.6,2.7,93,108.1,16.5,-8.6,2.7,0.998,-2.2,0.8,4.2,6.7,102,0,2.183,7.8,1.000,99.2,706,0.0,14.080
2218.8,0.0,2.01,29,0.728,2.7,64.3,0,22.0,2.7,93,103.8,16.5,-8.6,2.7,1.006,-2.3,0.8,4.2,17.0,102,0,2.203,8.2,1.007,99.2,707,0.0,14.039
2236.0,0.0,1.96,29,0.705,2.7,64.3,0,20.8,2.7,93,96.0,15.7,-8.6,2.7,1.002,-0.8,0.8,3.9,0.0,102,0,2.181,6.1,0.999,99.2,704,0.0,14.032
2253.2,0.0,1.92,30,0.713,2.7,64.3,0,21.2,2.7,94,92.0,15.9,-8.6,2.7,1.001,-0.9,0.8,4.3,17.0,102,0,2.185,6.3,1.000,99.2,712,0.0,14.025
2270.4,0.0,1.90,30,0.713,2.7,64.3,0,21.0,2.7,94,88.0,15.7,-8.6,2.7,1.001,-1.4,0.8,3.9,4.9,102,0,2.191,4.2,1.001,99.2,712,0.0,14.150
2287.6,0.0,1.98,30,0.709,2.7,64.3,0,20.8,2.7,94,84.0,15.7,-8.6,2.7,0.999,-0.3,0.8,3.9,8.5,102,0,2.189,7.4,1.001,99.2,712,0.0,14.080
2304.8,0.0,1.94,30,0.711,2.7,64.3,0,20.8,2.7,95,80.0,15.7,-8.6,2.7,1.002,-0.8,0.8,3.9,0.0,102,0,2.195,9.0,1.001,99.2,700,0.0,13.848
2322.0,0.0,1.88,32,0.718,2.7,64.3,0,20.8,2.7,95,77.6,15.7,-8.6,2.7,1.005,-1.5,0.8,3.9,12.2,102,0,2.203,9.6,1.001,99.2,700,0.0,14.005
2339.2,0.0,1.98,32,0.710,2.7,64.3,0,20.8,2.7,95,76.0,15.7,-8.6,2.7,1.000,-1.1,0.8,3.9,10.4,102,0,2.194,9.6,1.001,99.2,700,0.0,14.101
2356.4,0.0,1.90,32,0.724,2.7,64.3,0,20.7,2.7,96,72.0,15.7,-8.6,2.7,1.006,-0.4,0.8,3.9,0.0,102,0,2.206,7.4,1.004,99.2,706,0.0,14.036
2373.6,0.0,1.99,33,0.714,2.7,64.3,0,20.4,2.7,96,69.9,15.7,-8.6,2.7,1.001,0.0,0.8,3.9,0.0,102,0,2.193,6.8,1.001,99.2,712,0.0,14.080
2390.8,0.0,1.94,33,0.702,2.7,64.3,0,20.8,2.7,96,68.0,15.7,-8.6,2.7,1.000,-0.7,0.8,3.9,0.1,102,0,2.200,7.0,1.000,99.2,702,0.0,14.141
2408.0,0.0,1.95,34,0.718,2.7,64.3,0,20.8,2.7,96,66.7,15.7,-8.6,2.7,1.008,0.0,0.8,3.9,2.1,102,0,2.188,8.9,1.012,99.2,700,0.0,13.874
2425.2,0.0,1.98,34,0.705,2.7,64.3,0,20.6,2.7,97,64.0,15.7,-8.6,2.7,1.001,0.0,0.8,3.9,1.0,102,0,2.192,7.2,1.000,99.2,700,0.0,14.080
2442.4,0.0,1.93,34,0.727,2.7,64.3,0,20.6,2.7,97,64.0,15.7,-8.6,2.7,1.008,-1.1,0.8,3.9,1.8,102,0,2.209,9.1,1.007,99.2,700,0.0,14.080
2459.6,0.0,1.94,35,0.715,2.7,64.3,0,20.8,2.7,97,60.0,15.7,-8.6,2.7,1.004,0.1,0.8,4.0,0.0,102,0,2.197,7.5,1.000,99.2,701,0.0,14.080
2476.8,0.0,1.99,35,0.721,2.7,64.3,0,20.9,2.7,97,60.0,15.7,-8.6,3.0,0.999,-0.2,0.8,4.3,3.0,102,0,2.189,8.7,1.001,99.2,700,0.0,14.005
2494.0,0.0,2.16,35,0.725,3.1,64.3,0,23.8,3.1,98,60.0,18.0,-8.6,3.1,1.007,0.0,0.8,4.3,0.0,102,0,2.201,7.0,1.002,99.2,712,0.0,14.002
2511.2,0.0,1.94,36,0.696,2.7,64.3,0,21.1,2.7,93,60.0,15.7,-8.6,2.7,0.995,0.3,0.8,3.9,15.7,102,0,2.188,6.9,1.000,99.2,724,0.0,14.000
2528.4,0.0,2.01,37,0.705,2.7,64.3,0,20.9,2.7,90,56.0,15.7,-8.6,2.7,0.997,0.8,0.8,4.1,3.6,102,0,2.195,7.5,0.999,99.2,703,0.0,14.143
2545.6,0.0,1.93,38,0.729,2.7,64.3,0,20.8,2.7,91,56.0,15.7,-8.6,2.7,1.002,0.6,0.8,3.9,14.1,102,0,2.200,7.0,1.003,99.2,712,0.0,14.054
2562.8,0.0,1.89,38,0.710,2.7,64.3,0,20.8,2.7,91,56.0,15.7,-8.6,2.7,1.003,0.2,0.8,3.9,5.5,102,0,2.207,6.9,1.009,99.2,705,0.0,14.080
2580.0,0.0,1.91,38,0.705,2.7,64.3,0,20.8,2.7,92,56.0,15.7,-8.6,2.7,0.999,0.8,0.8,3.9,2.1,102,0,2.195,7.7,1.000,99.2,700,0.0,14.000
2597.2,0.0,1.92,39,0.745,2.7,64.3,0,20.8,2.7,93,56.0,15.7,-8.6,2.7,1.004,0.8,0.8,3.9,0.0,102,0,2.200,7.2,1.005,99.2,703,0.0,14.000
2614.4,0.0,1.95,39,0.725,2.7,64.3,0,20.8,2.7,94,56.0,15.7,-8.6,2.7,1.001,1.5,0.8,3.9,0.0,102,0,2.203,7.9,1.010,99.2,703,0.0,14.023
2631.6,0.0,3.00,39,0.749,4.1,64.1,0,30.9,3.7,94,56.0,23.1,-8.4,3.9,1.000,0.8,0.8,0.2,0.0,102,2,2.188,8.1,1.005,99.2,694,0.0,13.945
2648.8,0.0,2.46,39,0.675,3.5,64.5,0,27.9,3.5,95,56.0,21.5,-7.0,4.1,0.994,-1.3,0.8,0.4,0.0,102,0,2.180,5.5,1.009,99.2,665,0.0,13.920
2666.0,1.0,4.33,37,0.038,6.0,63.9,0,27.9,5.7,96,117.9,24.9,-1.9,4.8,1.401,2.0,1.1,0.0,0.0,101,32,2.586,-12.4,0.000,99.2,1261,0.0,14.075
2683.2,18.7,17.49,35,0.653,20.5,64.1,0,72.2,18.8,94,148.1,58.8,-1.4,14.8,1.012,0.8,10.6,95.6,0.9,100,27,2.140,5.7,1.001,99.2,1708,20.1,14.010
2700.4,17.7,17.31,32,0.708,19.4,64.1,0,74.4,23.9,89,214.2,63.8,-0.8,19.0,1.009,5.5,15.5,94.3,6.4,101,42,2.203,13.9,1.001,99.2,1635,17.8,14.000
2717.6,0.0,3.10,30,0.326,4.1,65.1,0,17.3,3.9,86,257.6,14.2,-2.3,4.0,1.999,0.0,0.8,0.0,0.0,102,36,3.641,-10.8,0.101,99.2,1241,0.0,14.080
2734.8,7.7,6.65,33,0.777,6.5,65.7,0,36.1,5.7,84,236.0,28.9,-7.4,4.8,0.983,5.3,1.1,1.2,5.7,102,0,2.147,6.6,1.001,99.2,741,3.7,13.920
2752.0,9.8,7.89,29,0.760,7.7,65.0,0,41.1,7.6,84,313.1,22.7,-1.6,4.4,1.048,13.3,0.9,0.0,0.0,102,50,2.098,34.0,0.912,99.2,1287,9.5,14.080
2769.2,0.0,2.97,29,0.000,3.9,64.6,0,16.2,3.9,84,330.8,13.4,-2.3,3.9,1.974,0.3,0.8,0.0,0.0,102,46,3.431,-11.5,0.000,99.2,1262,0.0,14.115
2786.4,8.5,7.89,30,0.841,7.3,66.1,0,39.2,6.2,84,300.0,25.6,-7.9,3.9,1.012,-0.1,0.8,0.8,5.7,102,0,2.162,0.0,1.006,99.2,711,7.6,14.213
2803.6,1.1,2.83,29,0.136,3.7,65.5,0,33.6,8.9,85,315.4,21.8,-2.2,5.1,1.012,4.7,0.8,0.0,0.0,102,34,2.190,15.6,0.979,99.2,1201,0.5,14.107
2820.8,1.5,3.39,29,0.492,4.0,66.3,0,17.5,3.9,86,307.8,15.7,-2.3,5.1,0.983,-1.7,2.9,0.0,0.0,102,14,2.187,39.3,0.993,99.2,1453,7.5,14.043
2838.0,0.0,2.94,29,0.752,3.9,66.2,0,23.6,3.9,86,288.1,18.7,-8.6,4.2,0.998,10.8,0.5,0.0,0.0,102,7,2.176,4.4,1.003,99.2,950,0.0,14.124
2855.2,0.0,3.18,29,0.484,3.9,66.2,0,29.2,3.9,86,264.0,22.7,-8.6,4.3,1.079,9.3,1.2,0.0,0.0,101,4,2.237,24.5,0.992,99.2,943,0.0,14.114
2872.4,0.0,0.80,31,0.755,3.2,65.5,0,56.1,2.5,87,244.0,72.9,7.0,4.7,1.133,0.0,50.6,0.0,0.0,102,0,2.362,8.8,0.999,99.2,149,0.0,13.055
2889.6,0.0,0.66,32,0.760,6.3,65.5,0,0.0,6.3,87,244.0,72.9,7.0,4.7,1.133,0.0,50.6,0.0,0.0,102,0,2.364,9.0,0.999,99.2,0,0.0,12.720
2906.8,0.0,0.66,32,0.760,6.3,65.5,0,0.0,6.3,87,244.0,72.9,7.0,4.7,1.133,0.0,50.6,0.0,0.0,102,0
