BlueDriver Data Log
Dec 11, 2018 6:10:11 PM
Time (s),Accelerator Pedal Position E (%),Mass Air Flow Rate (g/s),Intake Air Temperature (°C),O2 Bank 1 - Sensor 2 - Oxygen Sensor Voltage (V),Absolute Throttle Position B (%),Fuel Level Input (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Absolute Throttle Position (%),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Load Value (%),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Wide Range O2S: Bank 1 - Sensor 1 - Equivalence Ratio (λ),Short Term Fuel Trim Bank 1 (%),Relative Throttle Position (%),Commanded Evaporative Purge (%),Evap. System Vapor Pressure (Pa),Barometric Pressure (kPa),Vehicle Speed (km/h),Wide Range O2S: Bank 1 - Sensor 1 - Voltage (V),Timing Advance for #1 cylinder (°),Commanded Equivalence Ratio (λ),O2 Bank 1 - Sensor 2 - Short Term Fuel Trim (%),Engine RPM (rpm),Accelerator Pedal Position D (%),Control Module Voltage (V)
2098.4,15.7,19.30,14,0.724,16.9,61.6,12,62.3,13.2,86,546.8,42.5,-0.8,14.0,1.002,0.2,11.0,93.3,4.3,98,114,2.183,23.0,0.997,99.2,2162,15.8,12.960
2115.6,11.7,12.08,14,0.797,5.4,62.0,12,15.3,7.1,86,525.6,20.3,-1.9,9.2,0.952,2.7,6.3,0.0,0.0,100,106,2.022,23.0,1.010,99.2,2141,13.0,12.884
2132.8,12.5,14.12,14,0.790,11.8,62.0,12,43.8,10.6,86,497.8,30.5,-2.2,10.2,0.982,-1.6,7.9,55.8,61.0,100,98,2.111,25.5,1.011,99.2,1982,12.6,12.954
2150.0,16.2,17.77,14,0.429,18.4,62.0,12,72.9,20.9,86,507.9,67.9,1.6,22.2,1.010,-2.0,18.7,91.8,0.7,99,92,2.191,15.6,0.996,99.2,2028,18.1,12.960
2167.2,14.9,17.10,14,0.696,15.5,61.8,12,63.4,15.8,86,533.0,55.2,-0.8,15.5,0.997,1.5,10.3,93.3,11.3,98,106,2.197,22.8,1.000,99.2,2002,14.3,12.960
2184.4,11.0,10.95,14,0.367,12.0,62.1,12,50.5,9.4,86,531.4,14.3,-3.1,4.8,1.463,-0.2,0.3,6.6,0.0,100,103,3.192,17.6,0.544,99.2,1927,7.1,12.960
2201.6,3.3,4.97,14,0.166,4.6,62.0,12,14.7,3.8,86,512.7,13.7,-2.8,5.1,1.796,-1.5,5.1,36.5,61.0,100,88,1.919,32.7,0.944,99.2,1661,3.9,12.960
2218.8,15.0,16.89,14,0.699,15.7,61.6,12,64.6,15.6,86,521.4,56.4,-0.8,16.5,1.004,0.0,13.8,93.0,0.0,99,100,2.195,20.0,1.000,99.2,1928,15.4,12.960
2236.0,12.5,9.03,14,0.685,7.3,61.5,12,27.9,9.0,86,545.8,24.6,-1.9,8.2,1.406,0.5,5.6,62.5,30.0,99,100,2.302,21.3,0.984,99.2,1925,16.5,12.978
2253.2,5.5,4.87,14,0.767,5.9,62.4,12,19.6,6.3,86,512.8,21.7,-3.1,8.8,0.982,-2.3,2.9,18.3,13.3,100,94,2.133,-11.0,1.119,99.2,1762,4.7,13.030
2270.4,14.9,16.92,14,0.390,18.2,61.6,12,69.7,20.4,86,533.3,67.3,0.9,22.7,0.997,2.7,16.7,92.0,37.1,99,96,2.161,19.9,0.996,99.2,1842,4.9,12.944
2287.6,5.8,5.54,14,0.445,5.5,61.4,12,17.3,6.3,86,542.6,20.6,-2.9,7.0,0.997,3.0,2.8,81.6,22.2,99,98,2.235,35.8,0.983,99.2,1876,6.5,12.960
2304.8,13.4,14.95,14,0.741,10.1,61.6,12,30.8,6.9,86,543.6,27.3,-0.8,9.0,0.981,-4.5,5.6,95.0,32.1,98,102,2.170,30.9,1.007,99.2,1915,13.1,12.888
2322.0,4.7,5.46,14,0.224,5.6,61.2,12,17.0,5.2,86,504.5,10.2,-3.1,4.3,1.489,0.0,0.4,0.0,0.0,101,100,2.629,13.9,0.485,99.2,1863,4.6,12.960
2339.2,16.5,18.23,14,0.733,18.4,62.0,12,72.5,18.3,86,518.7,62.6,-0.8,18.3,0.997,1.7,14.9,93.3,7.1,99,86,2.178,17.7,1.006,99.2,1825,16.5,12.906
2356.4,12.9,14.00,14,0.684,14.1,61.6,12,61.4,15.1,87,528.0,52.2,-0.6,14.5,0.995,3.2,10.8,94.1,0.0,99,100,2.315,20.4,0.565,99.2,1873,8.0,12.851
2373.6,5.8,4.92,14,0.086,5.9,60.8,12,22.6,6.4,86,513.1,26.7,-2.4,9.4,0.948,7.8,3.3,59.6,22.6,99,100,2.025,7.0,0.352,99.2,1987,2.7,12.960
2390.8,16.5,20.70,14,0.709,20.6,61.6,12,71.3,18.4,86,492.6,62.5,0.8,17.7,0.997,1.6,14.0,93.0,9.6,100,97,2.188,16.6,1.007,99.2,1992,15.2,12.960
2408.0,14.3,16.99,14,0.748,17.2,60.8,12,67.6,16.9,86,499.0,57.6,-0.8,16.2,1.004,4.0,12.3,93.5,2.6,99,102,2.161,21.5,1.009,99.2,1957,15.4,12.901
2425.2,7.8,7.45,15,0.418,10.5,60.0,12,33.4,8.5,86,512.0,31.9,-2.0,12.8,1.017,-0.6,10.8,64.6,4.5,100,105,2.191,21.6,0.985,99.2,1955,6.0,12.960
2442.4,6.6,6.30,15,0.714,8.5,60.0,12,32.1,8.5,86,521.9,33.6,-1.9,11.1,1.200,0.5,2.3,1.1,12.0,101,103,2.114,18.3,0.994,99.2,1918,9.6,12.960
2459.6,15.9,18.23,15,0.688,17.1,60.6,12,67.5,17.4,86,524.0,58.7,-0.8,16.7,1.000,1.1,13.3,37.0,0.0,101,98,2.179,17.2,0.930,99.2,1875,16.1,12.960
2476.8,12.1,12.13,15,0.270,13.5,60.4,12,46.4,13.2,86,512.7,42.2,0.4,12.9,0.986,-2.7,9.1,53.3,24.2,101,95,2.200,13.4,1.001,99.2,1813,12.4,12.917
2494.0,20.8,24.81,15,0.705,25.9,59.2,12,81.2,25.9,86,538.7,70.3,1.6,23.7,0.998,-1.1,19.5,83.2,0.9,100,99,2.181,15.0,0.998,99.2,2056,20.8,13.000
2511.2,20.7,26.00,15,0.719,25.9,58.8,12,79.8,25.7,86,569.1,70.6,1.6,25.8,1.000,0.7,21.6,6.9,0.0,101,114,2.190,15.5,1.000,99.2,2270,20.8,12.900
2528.4,16.7,21.01,15,0.731,20.0,59.6,12,70.0,20.6,86,580.0,57.8,-0.8,19.5,0.997,1.6,15.7,52.2,0.0,101,120,2.176,20.9,0.998,99.2,2259,17.5,12.960
2545.6,10.8,11.31,16,0.746,13.1,59.7,12,54.1,14.2,86,559.4,48.3,-0.6,15.0,1.001,1.6,10.4,27.9,0.0,101,105,2.149,25.8,1.001,99.2,1965,10.1,12.960
2562.8,10.4,8.73,16,0.259,10.3,58.7,12,39.8,13.8,86,568.0,54.7,0.0,15.0,0.931,-0.8,11.8,28.6,0.0,101,82,2.173,9.9,0.691,99.2,1643,9.3,12.925
2580.0,14.9,15.50,16,0.730,15.4,58.0,12,61.9,14.9,87,584.0,53.5,0.1,14.2,1.004,1.0,9.8,24.5,0.0,101,91,2.172,22.5,1.005,99.2,1736,14.4,12.960
2597.2,13.5,15.24,16,0.699,14.5,58.4,12,58.8,6.7,87,576.6,20.3,-2.6,6.9,0.935,0.2,5.0,11.1,0.0,101,102,2.134,28.5,1.007,99.2,1917,13.2,12.934
2614.4,10.2,9.25,16,0.924,9.7,58.0,12,35.3,8.3,86,542.2,24.2,-1.5,7.5,1.379,-1.4,3.4,7.1,0.0,101,95,2.985,7.6,1.081,99.2,1782,7.9,12.942
2631.6,15.1,19.53,16,0.749,17.6,58.4,12,58.9,11.6,86,522.9,39.0,-0.5,12.9,0.946,1.2,9.2,0.0,0.0,101,96,2.162,10.6,0.719,99.2,1910,13.2,12.960
2648.8,8.6,6.92,16,0.739,7.5,58.4,12,28.9,7.3,86,489.0,24.2,0.0,7.0,1.010,-4.1,3.9,8.8,12.3,101,86,2.201,39.8,1.001,99.2,1650,8.6,12.898
2666.0,0.0,2.85,16,0.000,3.5,60.3,12,15.1,3.5,86,453.0,12.5,-3.1,3.5,1.999,0.0,0.6,0.0,0.0,101,50,3.596,-12.5,0.000,99.2,1261,0.0,12.960
2683.2,9.8,7.94,16,0.736,9.5,61.3,12,43.7,7.1,86,416.0,45.1,-0.3,11.4,1.006,-5.0,9.4,24.1,0.0,101,21,2.219,31.4,0.992,99.2,1347,10.7,12.960
2700.4,9.7,8.48,16,0.733,10.4,59.7,12,48.7,8.8,87,470.4,33.5,0.0,7.8,1.015,0.0,5.3,12.6,31.1,101,60,2.476,12.5,0.811,99.2,1378,8.4,12.886
2717.6,0.0,2.38,16,0.000,3.2,62.5,12,20.5,3.2,87,425.6,16.1,-6.5,3.6,1.539,1.2,0.8,0.0,0.2,102,17,3.268,-10.5,0.069,99.2,974,0.0,12.880
2734.8,0.0,2.24,16,0.713,3.0,62.5,12,27.8,2.9,87,384.7,21.2,-10.2,2.8,1.004,2.5,0.8,1.6,0.0,102,0,2.192,2.4,0.997,99.2,599,0.0,12.952
2752.0,13.3,12.73,17,0.712,13.5,60.6,12,67.8,10.9,87,383.7,51.5,0.0,12.4,1.023,-1.6,9.0,21.4,14.1,101,38,2.200,16.3,1.002,99.2,1379,13.0,12.939
2769.2,0.0,2.92,17,0.000,3.5,60.6,12,15.8,3.5,87,401.4,13.3,-3.1,3.9,1.999,0.0,0.8,0.0,0.0,102,46,3.457,-8.9,0.206,99.2,1256,0.3,12.935
2786.4,10.0,6.45,17,0.293,7.0,61.9,12,36.4,8.7,87,360.5,42.1,-0.8,12.4,0.950,0.0,8.4,20.6,0.0,101,14,2.483,17.0,0.751,99.2,1552,8.4,12.930
2803.6,0.0,3.01,17,0.455,3.9,61.2,12,16.9,3.5,86,383.7,17.1,-3.1,4.4,0.954,9.0,2.6,5.8,11.0,102,42,2.024,32.7,0.923,99.2,1178,0.0,12.960
2820.8,5.1,5.66,17,0.368,5.5,62.0,12,38.5,10.1,86,356.0,32.5,0.0,9.1,0.912,-1.6,6.1,14.0,67.0,101,11,2.137,28.7,0.974,99.2,1304,6.9,12.895
2838.0,14.5,13.50,18,0.750,15.2,61.5,12,75.9,18.4,86,374.1,61.6,0.8,15.1,0.987,-0.8,12.5,33.5,19.6,101,42,2.190,12.9,0.999,99.2,1434,14.3,12.913
2855.2,3.9,3.69,17,0.524,3.8,60.4,12,18.8,3.9,87,400.2,14.8,-2.7,4.1,1.833,-0.2,1.2,0.0,2.6,102,51,3.087,6.8,0.449,99.2,1193,3.1,13.004
2872.4,0.0,2.21,18,0.155,2.8,61.6,12,21.6,2.8,87,357.9,18.5,-10.2,3.6,1.186,1.6,0.8,2.0,0.0,102,10,2.365,16.8,0.941,99.2,765,0.0,12.934
2889.6,0.0,3.92,18,0.698,4.3,61.2,12,26.5,3.5,87,325.2,25.6,-10.2,4.8,0.960,0.5,1.5,0.0,0.0,102,1,2.217,17.8,0.995,99.2,967,0.0,12.943
2906.8,0.0,0.66,18,0.830,6.3,62.0,-3,0.0,6.3,87,312.0,76.1,7.0,0.4,1.645,0.0,0.0,0.0,0.0,102,0,2.689,9.5,0.999,99.2,0,0.0,12.560
