BlueDriver Data Log
Aug 14, 2018 5:27:36 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
155.0,77,360.0,89.8,101,4,17.7,25,23.9,866,0.4,12.998,26,3.5
158.1,77,354.3,89.8,101,1,25.1,25,32.4,628,0.1,12.866,26,3.4
161.2,77,346.0,89.8,101,0,27.9,25,35.1,625,0.4,12.735,27,4.2
164.3,78,338.4,89.8,101,0,26.9,25,35.9,772,0.4,13.120,27,4.0
167.4,78,333.1,89.8,101,0,26.5,25,34.5,762,0.4,13.149,27,4.6
170.5,78,328.1,89.8,101,0,25.5,25,34.9,801,0.3,13.292,27,3.9
173.6,78,321.0,89.5,101,1,24.9,25,32.2,809,0.0,13.511,27,4.3
176.7,78,314.9,89.4,101,1,23.4,25,30.8,635,0.3,13.193,27,3.2
179.8,78,309.0,89.4,101,0,24.8,25,31.8,627,0.4,13.118,27,2.7
182.9,78,302.7,89.5,101,0,29.2,25,39.2,674,0.4,12.702,27,4.1
186.0,78,296.7,89.8,101,0,57.9,25,72.1,519,0.3,12.809,27,6.4
189.1,78,294.4,89.8,101,0,0.0,10,0.0,6,1.4,12.640,27,11.0
192.2,78,292.0,89.8,101,0,0.0,10,0.0,0,1.6,12.640,27,6.3
195.3,78,292.0,89.8,101,0,0.0,10,0.0,2,1.6,12.641,27,6.3
198.4,78,292.0,89.8,101,0,0.0,0,1.6,12.640,27,6.3
