BlueDriver Data Log
Aug 15, 2018 5:38:21 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
148.8,70,256.0,88.6,101,0,41.7,30,54.0,1233,3.3,12.932,32,7.5
151.9,70,262.1,88.6,101,10,55.2,30,63.2,1590,8.8,12.960,32,14.0
155.0,70,276.2,88.3,101,18,67.7,30,77.7,1524,11.6,12.960,32,15.7
158.1,71,292.9,88.6,101,23,61.6,30,70.5,1565,9.7,12.893,32,13.8
161.2,71,307.4,88.6,101,26,47.2,30,51.9,1393,5.3,12.973,32,12.7
164.3,72,323.1,88.3,101,28,54.6,30,64.3,1323,6.9,12.985,32,12.5
167.4,72,335.8,88.6,101,31,52.9,30,62.1,1286,6.0,12.973,31,11.1
170.5,73,349.0,88.6,101,34,47.3,30,56.1,1261,5.0,12.960,30,9.5
173.6,74,361.8,88.2,100,35,57.6,30,68.7,1416,10.2,12.945,30,15.8
176.7,74,377.2,88.2,100,39,65.8,30,75.8,1661,13.2,12.931,30,18.2
179.8,75,392.0,88.2,101,39,28.6,30,31.4,1282,0.1,12.960,30,6.4
182.9,75,381.4,88.2,101,34,27.4,30,32.9,1198,0.4,12.960,30,5.9
186.0,76,368.7,88.2,101,23,27.7,30,32.2,1278,0.4,12.880,30,5.9
189.1,76,364.0,88.4,101,16,26.2,30,31.2,1237,0.4,12.941,30,5.9
192.2,76,364.0,88.2,101,14,26.4,30,32.6,1291,2.5,12.986,30,7.3
195.3,76,370.2,88.2,101,16,54.3,30,64.2,1839,9.8,12.960,30,14.7
198.4,76,381.2,88.2,100,22,59.8,30,69.9,1441,9.6,12.963,30,14.3
201.5,76,393.8,88.2,100,26,59.8,30,70.1,1437,9.6,12.960,30,15.5
204.6,76,409.3,88.2,100,29,54.4,30,65.6,1439,3.4,12.960,30,10.0
207.7,76,408.7,88.2,101,28,29.2,30,36.8,1172,1.1,13.018,30,5.9
210.8,77,409.8,88.2,100,28,37.1,30,45.8,1137,0.2,13.028,30,6.8
213.9,77,404.0,88.2,101,26,26.4,30,32.6,1170,0.4,12.862,30,5.9
217.0,77,406.1,88.2,101,27,28.4,30,33.4,1396,3.4,13.033,30,7.6
220.1,77,408.0,88.2,100,27,25.9,30,31.9,1340,0.2,13.019,30,5.6
223.2,77,410.7,88.2,101,25,25.1,29,29.0,1309,0.0,12.960,30,5.9
226.3,77,412.0,88.2,101,22,38.6,29,42.0,1339,2.6,12.960,29,6.8
229.4,77,414.5,88.2,99,23,48.4,29,55.1,1389,5.4,12.960,29,10.0
232.5,77,426.0,88.2,100,26,60.5,29,71.2,1457,10.7,12.927,29,14.8
235.6,77,438.7,88.2,100,29,63.2,29,72.9,1471,10.9,12.944,29,16.5
238.7,77,455.0,88.2,100,31,62.2,29,72.5,1487,8.4,12.994,29,13.5
241.8,78,463.7,88.2,100,33,58.2,29,68.2,1431,7.6,12.838,29,13.7
244.9,78,473.6,88.2,100,35,58.0,29,67.8,1437,8.3,12.960,29,13.9
248.0,78,484.0,88.2,100,36,44.1,29,52.1,1345,5.3,13.011,29,11.4
251.1,79,484.0,88.2,99,36,32.1,29,40.6,1243,2.0,12.960,29,6.8
254.2,79,480.0,88.2,100,34,19.3,29,23.8,1200,0.2,12.960,29,4.2
257.3,80,468.6,88.2,101,30,23.9,29,28.2,1237,0.4,12.960,29,5.7
260.4,80,456.8,88.2,101,27,26.7,29,31.8,1237,0.4,13.021,29,5.9
263.5,80,442.0,88.2,101,20,27.1,29,33.3,1035,0.4,12.960,29,6.2
266.6,80,436.0,88.2,101,12,27.2,29,32.3,1159,0.4,12.960,29,5.8
269.7,80,429.9,88.6,101,2,32.0,29,40.8,813,0.4,12.960,29,5.1
272.8,80,420.6,88.6,101,0,30.8,29,41.9,879,2.5,12.980,29,5.5
275.9,80,420.0,88.2,100,6,56.0,29,63.8,1649,8.7,12.843,29,13.7
279.0,80,424.4,88.2,100,15,63.6,29,68.6,1548,5.7,13.006,29,13.1
282.1,80,428.0,88.2,101,18,31.9,29,38.2,1211,9.1,12.960,29,16.1
285.2,80,438.3,88.2,100,23,68.2,29,77.7,1733,16.6,12.960,29,19.1
288.3,80,452.9,88.2,100,28,61.1,29,73.7,1462,12.5,12.811,29,13.8
291.4,81,464.8,88.2,100,31,57.3,29,67.8,1452,8.3,12.960,29,13.1
294.5,81,474.1,88.2,100,34,57.3,29,67.6,1454,8.2,12.960,29,13.3
297.6,81,485.3,88.2,100,36,57.5,28,68.5,1427,8.2,12.960,28,13.1
300.7,82,488.0,88.2,100,37,50.7,28,60.5,1286,4.2,12.960,28,10.6
303.8,82,484.7,88.2,101,36,24.0,28,27.6,1152,0.4,12.960,28,4.9
306.9,83,471.4,88.2,101,32,15.6,28,19.2,1162,0.6,12.960,28,4.0
310.0,83,462.3,88.2,101,25,16.0,28,18.4,1205,0.1,12.824,28,4.6
313.1,83,454.7,88.2,101,18,22.7,28,27.6,1131,0.4,12.960,28,5.1
316.2,83,448.7,88.2,101,10,24.5,28,32.0,958,0.4,12.895,29,3.6
319.3,83,441.3,88.2,101,2,32.2,28,41.8,829,0.4,12.858,29,5.1
322.4,83,432.6,88.2,101,0,30.9,28,40.0,832,0.4,12.944,29,5.1
325.5,83,425.1,88.2,101,0,30.6,28,39.9,812,0.4,12.960,29,5.1
328.6,83,414.3,88.2,101,0,30.6,28,40.0,812,0.4,12.825,29,5.1
331.7,83,408.2,88.2,101,0,30.6,28,39.8,806,0.4,12.928,29,5.1
334.8,83,398.0,88.2,101,0,30.6,28,39.3,801,0.4,12.902,29,5.1
337.9,83,392.2,87.9,101,0,30.6,28,40.0,818,0.4,12.974,29,5.1
341.0,83,384.0,87.8,101,0,30.6,28,40.0,814,0.4,13.026,29,5.1
344.1,83,375.6,87.8,101,0,30.6,28,40.0,816,0.4,12.924,29,5.0
347.2,83,369.7,87.8,101,0,30.6,28,39.7,814,0.4,12.880,29,4.7
350.3,83,360.0,87.5,101,0,30.6,28,39.8,818,0.4,12.986,29,4.7
353.4,83,354.2,87.5,101,0,24.3,28,30.3,833,0.4,12.880,30,3.9
356.5,83,348.0,87.5,101,0,20.6,28,27.1,708,0.4,12.880,30,3.0
359.6,83,341.7,87.1,101,0,27.4,28,37.7,703,0.4,12.809,30,3.9
362.7,83,336.1,87.1,101,0,30.8,28,40.4,792,0.4,12.846,30,4.7
365.8,83,329.8,87.1,101,0,36.1,28,42.1,871,0.4,12.873,30,6.9
368.9,83,332.0,87.1,99,7,52.5,28,60.6,1562,7.3,12.899,30,12.7
372.0,83,338.1,87.1,100,13,61.7,28,71.8,1499,8.9,12.870,30,16.2
375.1,83,353.1,87.1,100,21,67.1,28,77.8,1580,13.9,12.960,30,18.4
378.2,84,366.8,87.1,100,24,62.5,28,71.9,1505,11.1,12.960,30,17.0
381.3,84,380.7,87.1,100,27,62.9,28,73.0,1479,12.0,12.960,30,14.9
384.4,84,394.6,87.1,99,29,37.6,28,43.7,1331,4.5,12.960,30,8.6
387.5,85,395.1,87.1,101,28,20.4,28,25.5,1174,0.5,12.960,30,4.7
390.6,85,388.5,87.1,101,26,23.8,28,27.8,1180,0.3,12.960,30,5.5
393.7,86,384.0,87.1,101,24,22.8,28,26.7,1283,0.3,12.833,29,5.5
396.8,86,384.0,87.1,101,19,24.0,28,28.6,1234,0.4,12.940,29,5.5
399.9,86,382.2,87.1,101,8,29.3,28,31.8,1080,1.2,12.952,29,10.6
403.0,86,388.2,87.1,99,13,41.6,28,45.8,1821,7.3,12.926,29,12.4
406.1,86,392.0,87.1,100,15,25.7,28,23.9,1424,0.8,12.960,29,6.3
409.2,86,388.0,87.1,101,16,20.0,28,24.0,1249,1.4,12.960,30,4.7
412.3,86,385.8,87.1,101,16,23.4,28,28.8,1148,2.0,12.960,30,5.0
415.4,86,384.0,87.1,101,16,22.9,28,27.0,1212,0.2,12.960,30,5.5
418.5,86,384.0,87.1,101,15,24.5,28,29.0,1225,0.0,12.893,30,5.5
421.6,86,380.0,87.1,101,13,24.5,28,29.4,1212,0.3,12.960,30,5.5
424.7,86,380.0,87.1,101,12,25.1,28,29.8,1225,0.3,13.022,30,5.5
427.8,86,376.0,87.1,101,11,25.1,28,29.7,1205,0.0,12.960,30,5.5
430.9,86,376.0,87.1,101,11,23.3,28,29.0,1198,0.0,12.960,30,4.9
434.0,86,371.6,87.1,101,11,16.7,28,20.3,1140,0.4,12.926,30,3.9
437.1,86,368.0,87.1,101,10,19.2,28,19.5,1103,0.8,12.880,30,5.5
440.2,86,368.0,87.1,99,11,29.8,28,36.6,1368,1.2,12.853,30,6.1
443.3,86,368.0,87.1,101,11,25.3,28,28.6,1204,0.0,12.960,30,6.0
446.4,86,367.4,87.1,101,11,25.8,28,31.2,1200,0.0,12.960,30,5.5
449.5,86,364.0,87.1,101,8,27.3,28,32.8,1171,0.4,12.883,30,5.5
452.6,86,363.3,87.1,101,2,31.9,28,40.9,936,0.2,12.917,30,5.2
455.7,86,357.3,87.1,101,1,26.1,28,33.3,747,0.4,12.913,30,4.0
458.8,86,350.8,87.1,101,1,25.0,28,32.2,770,0.4,13.200,30,3.7
461.9,86,344.4,87.1,101,0,25.8,28,32.5,743,0.4,13.334,30,4.0
465.0,87,340.0,87.1,100,4,40.4,28,47.1,1528,4.5,13.351,30,7.5
468.1,87,343.1,87.1,99,11,43.9,28,52.0,1397,5.4,13.114,30,9.0
471.2,87,344.0,87.1,99,16,35.2,28,44.5,1204,2.4,12.988,30,7.8
474.3,87,344.0,87.1,100,16,27.5,28,33.8,1046,1.6,12.960,30,6.2
477.4,87,344.0,87.1,100,17,23.8,28,29.1,1286,0.4,12.960,30,5.5
480.5,87,344.0,87.1,101,17,24.3,28,28.6,1246,0.0,13.003,30,5.5
483.6,87,344.0,87.1,101,16,24.3,28,28.6,1225,0.0,12.949,30,5.5
486.7,87,340.0,87.1,101,14,24.3,28,29.0,1212,0.0,12.989,30,5.5
489.8,87,340.0,87.1,101,14,24.6,28,29.4,1214,0.0,12.819,30,5.5
492.9,87,340.0,87.1,101,14,24.8,28,29.8,1233,0.0,12.960,30,5.5
496.0,87,338.3,87.1,101,12,24.1,28,28.9,1206,0.4,12.960,30,5.0
499.1,87,336.0,87.1,100,12,21.4,28,25.4,1334,1.6,12.960,30,4.9
502.2,87,333.7,87.1,100,12,18.1,28,20.8,1108,0.4,12.960,30,3.6
505.3,87,331.6,87.1,101,11,27.5,28,34.5,1049,0.4,13.003,30,4.9
508.4,87,328.0,87.1,101,7,30.1,28,36.5,1237,1.1,12.884,30,5.2
511.5,87,329.0,87.1,99,10,40.8,28,46.9,1749,5.1,12.960,30,10.0
514.6,87,334.7,87.1,99,14,40.5,28,48.2,1545,4.5,12.960,30,8.8
517.7,87,340.0,87.1,99,17,26.9,28,32.9,1376,0.7,13.013,30,5.9
520.8,87,336.3,87.1,101,16,18.0,28,21.9,1117,0.4,13.018,30,4.7
523.9,87,334.0,87.1,101,12,18.0,28,21.8,1092,0.4,12.960,30,4.6
527.0,87,332.0,87.1,99,12,29.2,28,35.9,1275,2.9,12.960,30,6.5
530.1,87,336.0,87.1,99,14,35.5,28,44.7,1192,2.7,12.887,30,6.8
533.2,87,336.0,87.1,100,15,32.0,28,35.6,1180,0.8,12.996,30,5.5
536.3,87,333.6,87.5,101,10,25.4,28,30.8,1135,0.4,12.902,30,5.5
539.4,87,332.0,87.1,101,5,29.3,28,37.1,992,2.4,12.915,30,6.7
542.5,87,332.0,87.1,99,8,35.7,28,44.2,1680,5.3,12.960,30,9.7
545.6,87,332.0,87.1,99,11,24.0,28,27.5,1325,0.5,12.960,30,6.3
548.7,87,332.0,87.1,101,8,25.4,28,29.2,1173,0.4,12.960,30,5.5
551.8,87,329.7,87.1,101,1,24.1,28,32.2,810,0.4,12.800,30,4.4
554.9,87,322.9,87.1,101,0,26.6,28,35.2,769,0.4,13.091,30,4.4
558.0,87,317.5,87.1,101,1,25.4,28,32.5,748,0.4,13.281,30,3.9
561.1,87,311.1,87.1,101,1,33.3,28,42.0,756,0.4,13.485,32,5.5
564.2,87,304.6,87.1,101,0,35.1,28,46.0,823,0.4,13.579,32,5.5
567.3,87,300.0,87.1,101,0,34.9,28,46.1,850,0.4,13.520,32,5.3
570.4,87,296.2,87.1,101,0,32.9,28,42.1,832,0.4,13.043,32,5.4
573.5,87,289.5,87.1,101,0,30.9,28,40.5,829,0.8,13.277,32,5.1
576.6,87,284.0,87.1,101,0,30.5,28,40.1,839,0.4,13.534,32,4.6
579.7,87,280.9,87.1,101,0,47.3,28,55.7,613,0.6,13.338,32,0.2
582.8,87,276.0,87.1,101,0,0.0,13,4.1,19,1.2,12.846,32,3.1
585.9,87,276.0,87.1,101,0,0.0,13,0.0,0,1.6,12.720,32,6.3
589.0,87,276.0,87.1,101,0,0.0,13,0.0,0,1.6,12.722,32,6.3
592.1,87,276.0,87.1,101,0,0.0,13,0.5,1.6,12.720,32,6.3
595.2,87,273.0,87.1,101,0,0.0,13,0.3,6.3
598.3,87,274.4,87.1,101,0,0.1,6.3
601.4,87,275.7,87.1,101,0,0.0,6.3
604.5,87,276.0,87.1,101,0,6.3
