BlueDriver Data Log
Sep 19, 2018 6:14:09 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
2175.6,86,454.9,4.7,0.0,58.8,100,51,13.3,18,-1.6,4.3,0.000,-10.8,0.0,0.0,17.5,0.0,1550,4.18,0.4,12.985,19,0.0,4.6
2178.4,86,443.9,3.9,1.8,58.8,100,50,12.8,18,-1.6,5.0,0.460,11.8,3.1,2.2,18.5,2.4,1526,4.05,1.0,12.902,19,0.9,4.5
2181.2,86,444.0,7.8,0.8,58.4,100,50,28.4,18,-1.0,7.9,0.923,35.2,8.3,3.6,29.6,7.9,1511,6.28,3.9,13.040,19,11.0,8.2
2184.0,86,447.2,11.4,0.0,57.9,100,50,49.0,18,0.0,12.6,1.012,21.5,12.9,-4.7,60.0,12.9,1612,13.34,8.4,13.040,19,19.0,11.0
2186.8,86,453.6,13.0,5.9,57.6,100,52,51.0,18,-0.0,13.3,0.993,21.5,13.2,-1.6,59.8,13.1,1633,13.42,10.4,13.040,19,24.1,13.0
2189.6,86,460.0,13.3,68.5,57.3,100,53,51.0,18,0.0,13.3,1.005,21.8,13.3,-0.8,59.3,13.3,1659,13.52,10.7,13.040,19,24.7,13.4
2192.4,86,466.2,14.2,47.1,57.0,99,55,52.3,18,0.0,13.7,1.005,22.0,13.3,-0.9,58.0,13.0,1685,13.29,10.6,13.039,19,26.7,14.1
2195.2,86,469.9,12.1,22.6,56.8,99,56,50.1,18,0.0,12.4,0.997,21.2,13.2,0.8,55.7,12.2,1725,11.86,3.5,12.960,19,13.7,9.6
2198.0,86,470.6,8.5,0.0,56.5,100,57,41.6,18,-0.0,5.5,1.003,4.0,0.0,0.3,29.4,4.9,1689,7.29,2.0,12.995,19,4.7,6.4
2200.8,86,463.9,5.1,0.0,56.5,100,55,25.1,18,-1.0,6.9,0.935,21.3,4.0,1.9,21.3,3.2,1658,4.94,1.3,13.040,19,1.1,5.2
2203.6,86,464.0,7.6,0.0,56.5,100,55,26.4,18,-1.0,8.8,0.926,36.9,9.7,2.9,37.2,9.9,1656,8.99,5.1,13.040,19,13.3,9.0
2206.4,86,465.7,9.6,6.0,56.5,100,55,33.4,18,0.0,10.5,1.010,29.5,11.8,-3.9,51.4,12.5,1700,12.65,8.1,13.040,19,20.4,11.6
2209.2,86,469.5,11.4,22.7,56.5,100,55,29.8,18,-0.0,9.8,0.995,32.6,10.9,-2.3,46.0,12.1,1692,12.14,9.8,13.040,19,26.4,14.0
2212.0,86,476.0,15.3,63.2,56.5,100,56,48.6,18,0.0,12.6,0.990,27.5,11.2,-0.1,44.5,11.5,1687,10.86,9.1,13.040,19,27.2,14.7
2214.8,86,478.9,8.4,35.1,56.5,100,56,36.3,18,-0.7,11.9,0.991,27.8,11.3,0.4,44.4,10.8,1685,9.09,6.1,13.040,19,13.7,9.0
2217.6,86,475.9,4.3,10.9,56.5,100,55,15.9,18,-1.6,7.5,0.819,36.1,9.3,-3.0,38.0,10.2,1675,8.82,1.6,13.040,19,3.5,5.0
2220.4,86,470.6,4.2,0.0,56.6,100,54,11.9,18,-1.5,3.7,0.000,15.0,0.0,0.0,11.4,5.5,1618,4.71,1.6,13.089,19,3.0,4.3
2223.2,86,468.6,6.5,0.0,56.9,100,52,27.5,18,-0.0,11.0,0.785,23.2,7.7,-1.4,34.2,8.6,1647,7.60,4.7,13.088,19,10.3,7.0
2226.0,86,471.9,11.4,0.0,56.9,100,52,39.2,18,0.0,11.2,1.005,25.2,6.9,0.4,38.2,7.9,1649,9.46,6.8,13.059,19,18.2,11.0
2228.8,86,472.0,10.1,1.1,57.1,100,52,46.5,18,0.0,12.0,1.003,22.7,2.6,3.8,23.3,1.2,1568,3.85,0.4,13.157,19,0.0,4.3
2231.6,86,473.9,11.5,1.1,57.2,100,51,48.6,18,0.0,13.0,1.011,22.0,12.9,-0.8,59.2,12.9,1662,13.78,8.0,13.070,19,18.5,10.6
2234.4,86,478.1,14.4,0.0,56.9,100,52,49.0,18,-0.0,13.3,0.994,21.5,13.3,-0.8,60.4,14.0,1645,14.52,11.3,13.040,19,29.6,14.6
2237.2,86,484.4,15.3,0.0,56.9,100,53,55.7,18,0.0,14.7,0.994,21.2,14.3,0.6,62.5,14.7,1667,15.02,12.2,13.040,19,31.4,15.3
2240.0,86,491.9,15.3,0.0,56.9,100,54,55.7,18,0.0,15.3,0.996,20.6,15.2,1.0,65.5,15.1,1716,15.47,10.5,13.040,19,27.8,14.7
2242.8,86,494.3,8.8,0.0,57.1,100,55,38.6,18,-0.5,12.3,1.028,22.2,14.6,-0.2,64.6,14.7,1757,16.65,2.0,13.040,19,0.0,3.9
2245.6,86,494.6,4.3,0.0,57.6,100,54,13.0,18,-1.4,4.8,1.107,32.5,8.2,-1.6,20.8,0.0,1587,5.81,1.2,13.092,19,0.0,3.7
2248.4,86,492.0,6.8,0.0,58.4,100,52,30.6,18,-0.0,9.8,0.884,32.1,10.1,-1.1,35.3,6.7,1624,6.95,3.7,13.086,19,7.8,6.6
2251.2,86,491.9,14.1,0.0,58.4,100,53,46.6,18,0.0,12.0,0.947,33.4,10.6,-0.5,39.6,11.7,1637,10.88,7.7,13.040,19,21.5,12.6
2254.0,86,494.8,13.6,0.0,58.4,100,53,53.7,18,0.0,13.9,0.995,31.3,11.3,0.0,39.1,13.1,1624,12.72,9.9,13.040,19,23.9,13.3
2256.8,86,500.2,14.3,0.0,58.2,100,54,55.5,18,0.0,15.5,0.995,20.7,14.6,0.0,63.9,14.5,1712,15.21,11.4,13.040,18,28.4,14.7
2259.6,86,506.6,14.7,0.0,57.9,100,55,57.4,18,0.0,17.9,1.000,17.5,16.1,0.0,69.8,15.8,1769,16.87,13.4,13.040,18,37.1,16.7
2262.4,86,512.5,13.7,0.0,57.6,100,56,48.6,18,-0.0,13.7,0.998,20.2,15.8,0.0,69.8,16.1,1760,16.96,14.5,13.040,18,42.5,17.9
2265.2,86,515.9,18.0,0.0,57.6,100,57,59.2,18,0.0,17.4,1.000,18.4,16.9,-0.6,73.2,17.3,1787,17.95,16.0,13.026,18,47.2,18.0
2268.0,86,522.0,23.2,6.9,57.4,99,59,68.3,18,0.0,22.3,0.998,14.3,19.0,-1.0,81.4,19.9,1935,22.31,21.6,12.959,18,91.0,25.1
2270.8,86,530.7,25.9,8.0,57.1,99,60,64.8,18,0.0,20.5,0.993,13.7,19.3,0.7,84.5,21.2,2137,24.94,22.4,12.880,18,90.4,26.0
2273.6,86,533.2,19.0,3.7,56.8,99,60,44.9,18,-0.1,5.8,0.990,22.5,0.0,-1.6,12.9,3.8,1840,8.34,8.2,12.977,18,40.7,14.5
2276.4,86,526.5,3.5,0.0,56.4,100,57,9.4,18,-1.6,3.5,0.000,-4.7,0.0,-0.5,11.4,0.0,1686,2.88,0.4,13.040,18,0.0,3.5
2279.2,86,519.5,3.5,0.0,55.7,100,52,9.4,18,-1.6,3.5,0.000,-13.0,0.0,0.0,11.0,0.0,1578,2.72,0.4,13.040,18,0.0,3.5
2282.0,86,508.0,3.5,0.0,56.0,100,49,10.6,18,-1.6,4.8,0.528,14.8,3.7,3.2,17.8,3.6,1480,4.40,2.3,13.040,18,3.0,4.5
2284.8,86,508.0,10.0,0.0,56.3,100,48,36.2,18,-0.9,9.7,0.932,32.9,9.6,4.6,36.0,10.2,1461,9.11,8.5,13.040,18,20.8,12.2
2287.6,86,509.9,16.9,0.0,56.4,100,50,62.4,18,0.0,16.5,1.004,17.4,14.9,-2.3,69.0,14.9,1625,15.82,14.1,13.040,18,46.5,17.3
2290.4,86,514.5,21.0,0.0,56.1,100,52,70.6,18,-0.0,23.1,0.998,13.5,18.4,-0.7,74.3,14.9,1762,15.67,16.7,12.966,18,49.5,18.8
2293.2,86,524.0,16.1,0.0,56.1,100,54,61.1,18,0.0,17.6,0.999,17.9,15.7,0.8,68.4,14.2,1781,14.94,16.6,12.938,18,30.8,15.6
2296.0,86,527.3,6.1,0.0,56.1,100,55,28.3,18,-0.9,8.9,0.531,7.6,8.4,1.1,43.7,9.6,1660,11.72,9.3,13.092,18,20.5,12.2
2298.8,86,519.9,3.5,0.0,56.3,100,54,9.9,18,-1.6,3.5,0.000,-13.0,0.0,0.0,10.7,0.0,1604,2.74,0.4,13.040,18,0.0,3.5
2301.6,86,510.1,3.5,0.0,56.7,100,52,9.6,18,-1.6,3.6,0.108,-11.4,0.0,0.0,11.4,0.0,1512,2.73,0.4,13.040,18,0.0,3.5
2304.4,86,502.8,6.0,3.1,56.9,100,50,15.8,18,-1.6,3.9,1.119,30.5,9.0,2.5,20.0,7.9,1476,9.99,8.4,13.040,18,0.2,10.0
2307.2,86,501.7,13.5,13.3,56.9,100,48,58.8,18,-0.0,13.7,1.035,19.0,14.0,-1.4,54.5,14.0,1558,15.28,14.6,13.072,18,17.0,18.1
2310.0,86,511.9,23.1,19.2,56.5,100,50,65.9,18,0.0,19.9,1.001,13.8,12.8,-1.0,57.0,13.8,1608,14.08,13.5,13.103,18,48.6,18.7
2312.8,86,512.0,16.3,7.1,56.7,100,52,64.7,18,0.0,23.9,1.001,11.3,11.2,2.3,37.6,10.7,1572,8.75,8.3,13.040,18,20.8,12.2
2315.6,86,516.0,19.8,0.8,56.7,100,53,65.0,18,0.0,26.2,1.009,6.7,20.9,-0.8,85.8,21.6,1775,20.84,24.3,13.040,18,71.5,23.0
2318.4,86,521.2,21.8,1.4,56.6,100,53,69.6,18,-0.1,25.4,1.003,13.5,16.5,0.0,70.2,4.8,1681,9.67,9.7,13.040,18,44.5,16.3
2321.2,86,523.3,3.5,0.0,56.9,100,50,10.2,18,-1.6,3.5,0.250,-3.9,6.1,0.0,36.9,0.0,1455,3.85,0.6,13.040,18,0.0,3.8
2324.0,86,515.9,3.1,0.0,57.4,100,41,12.2,18,-1.6,3.5,0.000,-12.8,0.0,0.0,13.6,0.0,1243,2.62,0.4,13.040,18,0.0,3.5
2326.8,86,505.4,3.4,0.0,57.6,100,37,31.5,18,-1.0,9.0,0.275,-7.7,4.1,-0.6,26.0,1.8,1189,3.35,0.4,13.040,18,0.0,3.5
2329.6,86,505.5,16.9,2.7,57.6,100,38,60.6,18,0.0,21.6,0.894,6.6,18.0,-3.1,85.5,18.8,1550,18.93,14.7,13.098,18,61.4,22.0
2332.4,86,517.2,35.1,6.2,57.6,100,41,80.0,18,-0.0,35.3,0.990,9.5,27.1,0.5,88.9,24.9,2044,25.09,25.5,13.079,18,89.7,33.5
2335.2,86,532.9,34.5,1.8,57.3,100,47,79.2,18,0.0,34.7,0.997,10.1,27.1,0.8,90.4,27.5,2308,28.78,30.5,13.040,18,88.1,35.2
2338.0,86,547.8,34.9,3.5,57.3,100,51,78.8,18,0.0,34.5,1.002,10.7,27.1,-0.2,90.5,27.4,2350,29.29,30.2,13.036,18,87.8,34.9
2340.8,86,559.1,32.9,5.5,57.1,100,55,78.2,18,0.0,34.2,1.002,11.1,27.0,-0.8,90.2,27.1,2412,30.38,30.2,12.960,18,87.8,31.6
2343.6,86,570.6,31.9,6.7,56.8,100,59,77.5,17,0.0,33.3,0.997,11.5,25.9,0.0,89.4,26.5,2429,30.19,29.5,13.005,17,87.6,31.8
2346.4,86,576.7,34.5,5.8,56.5,100,62,76.9,17,-0.0,33.9,0.998,11.8,25.9,0.0,88.7,26.3,2468,30.35,30.0,13.040,17,87.3,34.9
2349.2,86,583.8,40.4,0.0,56.1,100,65,77.3,17,0.0,37.7,1.000,13.5,27.0,-0.3,87.3,27.2,2620,31.97,31.9,13.040,17,86.7,38.8
2352.0,86,591.3,21.2,0.0,55.7,100,66,50.4,17,-0.5,31.0,0.757,10.3,24.4,-0.7,79.0,27.2,2881,35.96,32.5,13.040,17,85.5,37.6
2354.8,86,589.4,6.2,0.0,55.3,100,66,16.2,17,-1.4,5.6,0.057,-13.0,0.0,0.0,11.8,0.0,1950,3.55,9.6,13.040,17,33.2,18.3
2357.6,86,579.0,5.7,0.0,55.3,100,63,38.4,17,-0.0,17.6,0.884,24.5,10.0,2.4,38.1,8.9,1925,6.21,2.6,12.957,17,5.9,4.8
2360.4,86,575.6,9.3,0.0,55.3,100,61,51.0,17,0.0,17.9,0.982,19.5,10.2,-0.6,37.8,6.0,1850,5.89,4.0,12.936,17,15.3,7.3
2363.2,86,571.9,8.6,0.8,54.9,100,58,24.5,17,-1.0,11.6,1.000,28.0,9.7,-3.7,35.1,4.3,1744,6.03,4.9,13.040,17,25.2,13.0
2366.0,86,572.0,18.8,8.8,54.9,100,55,40.5,17,-1.0,14.8,0.989,32.1,13.1,-3.5,48.2,13.6,1689,12.96,10.6,13.040,18,63.1,23.9
2368.8,86,575.4,25.8,11.5,54.9,100,52,74.3,17,0.0,27.5,0.987,10.0,22.0,2.3,85.5,22.0,2112,24.89,23.1,13.040,18,80.0,26.0
2371.6,86,581.6,27.6,6.5,54.9,99,52,73.7,17,-0.0,27.8,0.998,12.0,22.0,2.3,84.9,22.3,2176,25.70,23.3,13.040,18,89.8,27.6
2374.4,86,588.0,27.8,3.5,54.9,99,52,72.9,17,0.0,27.6,0.998,12.3,22.0,1.5,84.5,22.2,2207,25.97,23.4,13.040,18,89.8,27.8
2377.2,86,596.5,27.6,3.9,54.9,99,52,72.5,17,0.0,27.6,0.999,12.3,22.0,1.0,84.2,22.0,2202,25.61,23.0,13.040,18,89.8,27.5
2380.0,86,603.9,27.0,4.2,54.9,99,53,72.4,17,0.0,27.6,0.999,11.9,22.0,1.6,83.9,22.0,2212,25.95,18.0,12.981,18,47.5,18.7
2382.8,86,609.1,26.1,6.7,54.9,99,54,72.7,17,0.0,26.7,0.991,10.5,21.2,2.1,84.5,21.4,2120,24.70,20.5,13.001,18,56.0,19.1
2385.6,86,612.2,25.4,15.8,54.9,99,56,69.8,17,-0.0,24.9,0.996,12.7,20.5,1.9,82.4,20.6,2069,23.60,21.3,13.040,18,85.5,25.0
2388.4,86,615.8,21.2,25.7,54.9,99,57,68.4,17,0.0,22.7,1.000,14.8,19.2,0.9,77.8,19.2,2023,22.13,18.2,13.034,18,70.2,21.6
2391.2,87,613.7,15.9,14.9,54.9,99,59,61.8,17,0.0,20.1,1.002,16.5,17.4,-0.8,71.2,16.5,1862,17.80,10.2,12.960,18,13.3,9.4
2394.0,87,612.0,12.6,3.6,55.0,100,60,50.7,17,0.0,16.5,0.998,20.0,15.3,-0.8,66.3,15.7,1836,17.21,12.3,13.005,18,25.3,13.1
2396.8,87,611.6,17.1,16.3,55.3,100,61,58.0,17,-0.0,17.4,1.002,19.7,15.8,-0.3,67.4,15.9,1850,17.37,14.0,13.012,18,39.6,17.6
2399.6,87,607.9,19.6,35.0,55.6,99,62,61.6,17,0.0,15.4,1.001,24.9,14.4,-0.3,60.5,12.6,1883,14.31,12.0,12.972,18,40.1,17.5
2402.4,87,605.3,14.6,70.9,55.9,100,62,57.4,17,0.0,14.1,1.003,29.0,12.6,-1.2,50.0,7.3,1901,5.68,0.8,13.040,18,0.0,4.7
2405.2,87,604.0,8.4,54.9,56.1,100,63,39.1,17,-0.3,12.8,0.847,20.0,13.3,-3.0,60.4,14.5,1912,15.93,11.4,13.040,18,11.5,6.6
2408.0,87,599.0,4.4,0.0,56.2,100,63,10.3,17,-1.6,3.9,0.000,-13.0,0.0,0.0,23.6,4.1,1843,7.77,4.9,13.040,18,9.6,6.3
2410.8,87,583.7,4.7,0.0,56.5,100,58,13.3,17,-1.6,4.5,0.626,-12.7,0.0,0.0,12.8,0.0,1760,3.55,0.1,13.040,18,0.0,4.6
2413.6,87,571.9,5.4,1.4,56.5,100,57,15.4,17,-1.6,5.4,1.009,10.2,2.0,1.1,16.6,1.6,1687,4.39,0.6,13.040,18,0.4,5.5
2416.4,86,566.2,6.9,0.6,56.5,100,55,18.8,17,-1.6,5.3,1.080,38.3,4.8,2.3,20.6,4.9,1643,5.39,2.0,13.040,18,8.2,7.5
2419.2,86,560.1,6.4,0.0,56.5,100,54,20.2,17,-1.6,4.6,1.003,35.0,3.9,-0.8,16.1,2.0,1600,3.36,0.4,13.040,18,2.7,5.5
2422.0,86,555.2,6.2,0.0,56.5,100,53,17.3,17,-1.6,5.9,0.998,40.0,5.9,-3.5,20.5,5.2,1600,4.75,2.3,13.040,18,5.9,6.7
2424.8,86,551.9,12.2,0.0,56.1,100,53,37.6,17,-0.6,9.9,0.991,31.7,9.6,-2.8,36.0,9.4,1636,8.04,5.6,13.040,18,16.3,11.2
2427.6,86,552.0,13.1,0.0,55.9,100,54,48.2,17,0.0,12.9,0.990,22.8,13.3,0.0,58.1,13.7,1712,13.80,10.6,13.040,18,25.9,13.7
2430.4,86,553.4,14.1,0.0,55.6,100,55,51.1,17,0.0,13.5,0.999,22.0,13.3,0.0,59.2,13.7,1700,13.95,10.9,13.040,18,27.2,14.3
2433.2,86,555.6,14.3,1.2,55.3,100,56,51.8,17,-0.0,5.9,0.997,34.6,7.6,-1.0,34.2,5.9,1687,8.72,6.7,13.009,18,19.9,11.9
2436.0,86,552.0,6.3,39.5,55.7,100,56,36.7,17,0.0,2.5,1.005,24.4,4.3,-0.9,17.5,1.5,1666,3.24,0.8,12.977,18,0.0,3.6
2438.8,86,546.4,5.0,16.0,55.7,100,55,22.7,17,-0.7,3.0,0.966,17.9,5.1,0.7,20.1,4.7,1647,4.31,1.0,13.040,18,0.0,4.3
2441.6,86,540.3,5.6,0.0,56.0,100,53,16.6,17,-1.4,7.1,0.894,40.0,8.6,3.1,31.8,8.6,1625,7.68,3.9,13.040,18,7.7,6.7
2444.4,86,534.3,7.2,0.0,56.5,100,53,25.1,17,-0.0,7.5,1.010,39.5,8.3,-1.3,31.0,8.3,1656,7.33,3.9,12.960,18,11.0,7.8
2447.2,86,528.0,5.9,0.0,56.9,100,55,20.4,17,0.0,7.0,1.004,39.8,8.2,-3.1,29.0,8.4,1675,7.19,4.1,12.924,18,10.1,6.6
2450.0,86,528.0,4.2,0.0,57.3,100,55,14.8,17,-0.7,5.9,0.992,38.6,7.3,-2.5,24.9,8.0,1668,7.01,4.6,13.037,18,11.4,4.3
2452.8,86,524.1,7.1,25.9,57.6,100,55,19.4,17,-1.3,5.4,0.981,35.5,5.1,-0.8,16.5,5.1,1625,4.22,2.4,12.960,18,8.0,5.4
2455.6,86,520.0,10.4,49.3,57.5,100,55,45.1,17,0.0,10.2,1.005,35.0,10.6,-3.2,34.1,9.0,1667,7.73,5.1,13.003,18,11.4,7.8
2458.4,86,519.8,7.1,0.0,56.9,100,56,23.5,17,-0.0,9.3,0.996,35.0,10.8,-3.0,41.5,10.0,1699,6.96,5.0,13.040,18,13.9,9.1
2461.2,86,515.9,6.8,39.8,56.6,100,55,23.0,17,-0.9,6.1,0.998,19.7,6.7,-1.5,32.1,6.6,1695,3.48,1.1,13.040,18,6.3,5.4
2464.0,86,510.7,4.7,21.2,56.5,100,54,16.6,17,-1.6,3.5,0.717,-3.7,0.0,0.0,11.2,0.0,1644,2.84,0.4,13.040,18,0.0,3.5
2466.8,86,502.5,4.1,0.0,56.6,100,52,11.4,17,-1.6,3.7,0.000,-13.0,0.0,0.0,12.5,0.0,1575,3.59,0.4,13.040,18,0.0,4.0
2469.6,86,493.0,5.6,1.1,56.9,100,48,18.8,17,-1.6,5.5,0.000,-9.0,0.0,0.0,19.4,0.0,1490,4.29,0.4,13.000,18,0.0,5.4
2472.4,86,483.7,7.5,7.8,57.3,100,47,29.8,17,-0.4,4.9,0.693,0.1,0.0,0.0,30.1,0.0,1415,4.20,0.5,12.983,18,0.0,6.4
2475.2,86,475.8,3.5,2.2,57.3,100,43,20.8,17,-0.8,4.1,0.574,-1.7,0.0,0.0,30.5,0.0,1360,3.21,0.8,13.040,18,0.0,3.5
2478.0,86,469.7,3.5,0.0,57.4,100,36,12.3,17,-1.6,3.5,0.000,-12.5,0.0,0.0,14.9,0.0,1275,2.70,0.4,13.040,18,0.0,3.5
2480.8,86,460.9,3.5,0.0,57.7,100,28,11.9,17,-1.6,3.5,0.000,-13.0,0.0,0.0,14.5,0.0,1275,2.72,0.4,13.040,18,0.0,3.5
2483.6,86,452.0,3.5,0.0,58.0,100,25,12.5,17,-1.6,3.5,0.000,-12.7,0.0,0.0,14.9,0.0,1246,2.71,0.4,13.040,18,0.0,3.5
2486.4,86,442.7,3.5,0.0,58.0,100,20,12.9,17,-1.6,3.5,0.000,-12.5,0.0,0.0,15.7,0.0,1181,2.66,0.4,13.040,18,0.0,3.5
2489.2,86,435.9,3.3,0.0,58.2,100,13,13.8,17,-3.9,3.5,0.183,-11.3,0.0,0.0,16.9,0.0,1087,2.67,0.4,13.040,18,0.0,3.5
2492.0,86,429.9,3.1,0.0,58.4,100,8,15.6,17,-10.2,3.5,1.119,1.0,0.0,0.0,21.6,0.0,887,2.53,0.4,13.040,18,0.0,3.3
2494.8,86,423.3,3.2,0.0,58.4,100,1,22.7,17,-10.2,3.1,0.949,-2.7,0.0,0.0,27.6,0.0,743,2.82,0.4,12.990,18,0.0,3.6
2497.6,86,411.9,5.1,0.0,58.4,100,2,26.4,17,-9.8,5.1,0.935,6.8,3.0,0.0,37.5,0.1,814,3.76,0.4,12.894,18,0.0,5.5
2500.4,86,409.8,5.3,0.0,58.4,100,3,26.5,17,-6.7,6.5,0.992,22.2,7.4,0.5,46.3,0.6,1350,5.76,0.4,13.040,18,0.0,5.8
2503.2,86,406.6,6.9,0.0,58.3,100,6,24.1,17,0.0,4.9,0.997,8.5,0.0,4.7,20.8,3.9,1350,4.81,2.0,13.040,18,8.1,7.8
2506.0,86,404.0,9.5,0.0,58.0,100,9,34.5,17,-0.0,10.2,1.006,27.8,7.7,-1.5,33.3,7.5,1494,6.61,4.0,13.040,18,13.5,9.3
2508.8,86,404.0,7.8,0.0,57.6,100,15,23.2,17,0.0,7.3,0.996,37.3,10.6,-3.3,43.1,10.3,1536,9.30,6.2,13.060,18,14.8,9.5
2511.6,86,407.9,12.0,50.7,57.6,100,18,43.5,17,0.0,10.4,0.992,31.7,11.8,-1.6,52.1,11.9,1447,11.61,8.4,13.120,18,21.2,12.5
2514.4,86,414.3,14.9,40.6,57.6,100,22,64.6,17,0.0,16.8,0.996,14.5,15.3,-1.5,71.9,15.7,1575,15.59,13.3,13.040,18,32.9,15.1
2517.2,86,423.5,15.2,4.1,57.6,100,27,61.1,17,0.0,19.6,0.998,7.0,15.7,0.0,76.1,15.7,1398,14.37,13.5,13.086,18,37.7,16.1
2520.0,86,432.0,12.4,18.2,57.6,100,30,41.6,17,-0.0,5.5,1.000,27.5,9.4,-1.3,49.3,7.4,1239,9.04,9.1,13.095,18,28.2,13.2
2522.8,86,431.9,4.3,4.9,57.6,100,29,29.7,17,-0.9,5.1,0.946,27.2,3.5,4.2,26.2,0.0,1151,3.13,0.8,13.040,18,0.0,3.9
2525.6,87,432.0,5.2,0.0,57.8,100,26,22.6,17,-1.6,4.9,0.917,8.5,0.0,15.5,22.1,0.0,1201,4.52,0.4,13.040,18,0.0,5.4
2528.4,87,430.5,5.5,0.0,58.0,100,21,22.5,17,-1.6,5.4,1.012,8.5,0.0,-1.6,29.8,0.0,1350,4.92,0.4,13.116,18,0.0,5.3
2531.2,87,427.0,4.6,0.2,58.0,100,14,17.3,17,-1.6,4.7,1.002,8.2,0.0,-0.6,24.1,0.0,1233,4.17,0.4,13.082,18,0.0,4.5
2534.0,87,419.9,3.9,3.5,57.7,101,11,17.7,17,-1.6,4.7,1.003,7.8,0.0,-1.1,20.5,0.2,1132,3.18,0.4,12.968,18,0.1,3.9
2536.8,87,415.4,4.5,1.8,57.5,101,9,19.4,17,-1.6,5.0,1.006,11.7,0.6,-3.2,21.8,0.8,1150,2.97,0.4,13.040,18,2.0,4.3
2539.6,87,410.6,4.6,0.5,57.3,101,8,21.1,17,-1.7,5.9,1.012,39.5,6.3,-3.9,27.5,5.9,1297,4.34,1.4,13.040,18,0.9,3.9
2542.4,87,407.0,3.5,1.8,57.3,101,9,14.1,17,-10.2,4.0,1.001,11.7,2.0,-2.9,24.3,2.4,1075,3.73,1.5,13.008,18,0.0,3.4
2545.2,87,400.0,3.1,2.5,57.6,101,5,19.4,17,-10.2,3.7,1.004,-1.2,0.0,-5.1,26.6,1.3,832,2.72,0.9,12.975,18,0.0,3.3
2548.0,87,397.2,4.1,1.0,57.6,101,4,21.9,17,-10.2,4.1,0.999,-1.6,0.0,-4.5,31.5,3.1,795,3.08,1.2,13.040,18,0.0,5.1
2550.8,87,390.9,4.4,0.0,57.6,101,4,24.4,17,-9.9,4.4,0.983,2.5,0.0,13.3,25.9,0.0,750,3.20,0.6,12.877,18,0.0,4.4
2553.6,87,382.8,3.4,0.0,57.6,101,1,30.6,17,-8.6,4.7,1.013,0.6,0.0,0.6,35.9,0.0,729,3.38,0.4,12.904,18,0.0,4.0
2556.4,87,376.0,0.0,0.0,57.6,101,0,63.9,17,3.2,1.9,1.004,7.3,0.0,-3.3,23.4,0.0,449,2.75,4.6,12.970,19,0.0,6.6
2559.2,87,370.0,4.6,0.0,57.6,101,0,32.9,9,8.6,3.3,0.999,13.0,0.0,0.0,0.0,0.0,0,1.22,16.9,12.720,19,0.0,25.5
2562.0,87,368.0,6.3,0.0,57.6,101,0,0.0,2,8.6,6.7,0.999,13.0,0.0,0.0,0.0,0.0,0,1.22,16.9,12.720,19,0.0,25.5
2564.8,87,367.9,6.3,0.0,57.6,101,0,0.0,2,8.6,6.7,0.999,13.0,0.0,0.0,0.1,0.0,0,1.22,16.9,12.720,19,0.0,25.5
2567.6,87,368.0,6.3,0.0,57.6,101,0,0.0,2,8.6,6.7,0.999,13.0,0.0,0.0,0.0,0.0,1,1.23,16.9,12.721,19,0.0,25.5
2570.4,87,367.6,6.3,0.0,57.6,101,0,0.1,2,8.6,6.7,0.999,13.0,0.0,0.0,0.0,0.0,0,1.22,16.9,12.720,19,0.0,25.5
2573.2,87,368.0,6.3,0.0,57.6,101,0,0.0,2,8.6,6.7,0.999,13.0,0.0,0.0,0.1,0.0,2,1.23,16.9,12.720,19,0.0,25.5
2576.0,87,368.0,6.3,0.0,57.6,101,0,0.0,2,8.6,6.7,0.999,13.0,0.0,0.0,0.0,0.0,1,1.23,16.9,12.721,19,0.0,25.5
2578.8,87,367.6,6.3,0.0,57.6,101,6.7,0.999,13.0,0.0,0.0,0.0,0.0,0,1.22,16.9,12.720,19,0.0,25.5
2581.6,87,368.0,6.3,0.0,57.6,101,16.9,12.720,19,0.0,25.5
