BlueDriver Data Log
Dec 12, 2018 6:26:20 PM
Time (s),Accelerator Pedal Position E (%),Mass Air Flow Rate (g/s),Intake Air Temperature (°C),O2 Bank 1 - Sensor 2 - Oxygen Sensor Voltage (V),Absolute Throttle Position B (%),Fuel Level Input (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Absolute Throttle Position (%),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Load Value (%),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Wide Range O2S: Bank 1 - Sensor 1 - Equivalence Ratio (λ),Short Term Fuel Trim Bank 1 (%),Relative Throttle Position (%),Commanded Evaporative Purge (%),Evap. System Vapor Pressure (Pa),Barometric Pressure (kPa),Vehicle Speed (km/h),Wide Range O2S: Bank 1 - Sensor 1 - Voltage (V),Timing Advance for #1 cylinder (°),Commanded Equivalence Ratio (λ),O2 Bank 1 - Sensor 2 - Short Term Fuel Trim (%),Engine RPM (rpm),Accelerator Pedal Position D (%),Control Module Voltage (V)
2098.4,11.2,11.53,12,0.692,11.2,40.2,12,41.1,11.0,86,524.0,29.3,-1.6,8.5,1.034,1.0,3.6,10.3,2.4,100,104,2.175,39.2,0.996,99.2,1931,10.0,12.846
2115.6,13.2,14.57,12,0.698,14.3,40.1,12,58.2,15.6,86,535.7,51.8,-1.6,15.7,1.018,3.1,12.2,32.0,0.0,100,108,2.264,28.6,0.991,99.2,2017,11.3,12.765
2132.8,11.8,13.77,12,0.685,14.1,39.6,12,56.2,15.6,86,536.0,31.9,-1.6,11.0,0.983,-0.7,7.5,19.4,36.1,100,101,2.195,30.8,1.001,99.2,1923,10.2,12.928
2150.0,11.8,11.95,14,0.752,12.8,40.0,12,52.6,14.2,86,532.8,45.4,-2.2,13.8,0.998,0.3,9.2,25.3,27.3,100,106,2.177,30.7,1.005,99.2,1998,10.2,12.960
2167.2,16.1,17.79,14,0.679,17.6,40.4,12,69.4,18.0,86,543.3,59.9,-1.6,17.7,1.002,1.6,14.1,13.3,10.9,100,100,2.184,19.3,0.998,99.2,1900,16.1,12.934
2184.4,5.1,5.24,14,0.705,8.2,39.2,12,29.6,10.0,86,544.0,38.0,-1.6,13.2,1.001,-0.1,9.7,28.1,27.2,100,106,2.240,13.5,0.728,99.2,2021,11.7,12.946
2201.6,13.7,14.31,14,0.666,14.0,40.0,12,58.0,13.8,86,534.7,49.7,-1.6,13.8,0.992,2.7,10.8,26.1,0.0,100,93,2.179,22.7,0.998,99.2,1778,13.9,12.960
2218.8,8.4,6.90,14,0.700,10.9,39.6,12,46.7,12.3,86,541.4,45.1,-1.6,12.7,1.002,0.0,9.0,21.8,0.0,100,97,2.274,15.7,0.990,99.2,1826,6.6,12.906
2236.0,14.6,16.50,14,0.705,15.1,39.6,12,40.4,6.4,86,542.7,26.6,-3.0,8.9,0.976,-1.6,6.4,18.9,0.0,100,99,2.202,26.8,0.997,99.2,1894,13.6,12.893
2253.2,0.0,3.41,14,0.000,3.9,40.0,12,11.5,4.0,86,508.7,10.2,-3.9,4.5,1.999,0.0,0.8,0.0,0.0,101,95,3.677,-13.0,0.000,99.2,1853,0.0,12.960
2270.4,23.1,27.01,14,0.764,29.8,40.1,12,87.2,29.8,86,523.7,75.2,0.8,29.6,1.001,1.9,25.5,89.1,6.1,100,71,2.173,10.0,0.997,99.2,2212,23.5,12.885
2287.6,10.0,9.66,14,0.225,9.3,38.8,12,32.2,9.9,87,561.6,31.0,-1.6,9.3,1.021,2.9,2.2,3.7,0.0,101,99,2.156,-0.4,1.091,99.2,1850,8.6,12.960
2304.8,13.5,15.29,14,0.720,9.7,39.1,12,33.5,9.7,86,544.0,36.0,-1.6,11.7,1.002,-0.5,9.3,27.6,38.3,100,103,2.195,25.8,1.000,99.2,1959,14.7,12.960
2322.0,11.3,11.03,14,0.684,10.6,39.7,12,41.6,10.3,86,512.0,38.1,-0.8,11.3,0.976,-0.1,8.1,19.5,0.0,101,93,2.180,29.3,1.009,99.2,1804,11.2,12.953
2339.2,4.0,6.20,14,0.732,7.6,37.1,12,37.6,7.9,86,517.7,36.9,-1.6,11.3,1.003,0.1,6.6,14.4,31.5,101,98,2.236,30.1,0.800,99.2,1842,10.7,12.960
2356.4,10.9,11.48,14,0.672,10.5,37.1,12,39.5,9.8,86,500.0,34.1,-1.2,10.8,0.995,-2.0,7.5,17.8,1.1,101,91,2.212,31.6,1.007,99.2,1829,11.5,12.960
2373.6,13.0,13.45,15,0.689,12.7,38.0,12,51.4,12.7,86,509.9,46.1,-0.8,12.2,0.980,-0.8,9.2,23.2,0.0,101,92,2.211,23.6,0.993,99.2,1774,13.5,12.960
2390.8,17.1,20.04,15,0.717,19.8,38.8,12,73.5,19.8,86,526.6,64.3,0.8,19.6,0.993,0.0,16.4,53.8,1.3,101,96,2.189,16.5,0.999,99.2,1960,17.3,12.960
2408.0,10.1,9.23,15,0.721,7.6,39.4,12,29.2,8.0,86,528.0,28.0,-1.4,8.5,0.999,-0.9,5.5,13.0,0.0,101,94,2.182,29.1,1.003,99.2,1778,10.8,12.895
2425.2,16.5,17.87,15,0.648,19.3,36.7,12,75.6,20.1,86,526.2,66.5,0.2,21.0,0.993,0.5,17.6,63.7,33.3,101,86,2.184,15.6,1.000,99.2,1862,16.8,12.944
2442.4,18.5,23.25,15,0.722,23.9,36.9,12,78.9,25.0,86,564.0,71.5,0.8,25.9,1.002,2.2,21.6,3.2,0.3,101,108,2.177,15.3,1.007,99.2,2112,16.6,12.926
2459.6,24.1,31.36,15,0.709,31.9,38.6,12,83.6,32.5,86,577.4,74.5,0.0,31.4,1.002,0.8,26.3,86.7,0.7,101,113,2.181,14.5,1.001,99.2,2631,24.0,12.909
2476.8,17.0,22.16,16,0.710,19.3,38.2,12,63.2,17.8,86,592.0,63.5,-1.5,21.3,1.001,1.5,17.0,57.2,35.9,101,122,2.174,20.8,0.996,99.2,2298,17.1,12.960
2494.0,18.8,21.41,16,0.738,22.7,36.2,12,78.4,23.1,86,596.0,67.9,0.6,22.3,0.994,0.1,18.6,73.3,16.8,101,102,2.196,15.7,0.995,99.2,1981,18.6,12.960
2511.2,20.1,24.18,16,0.705,25.8,36.5,12,81.2,25.9,87,607.5,71.9,0.8,25.3,0.997,1.7,21.3,90.5,2.0,100,98,2.175,13.8,0.998,99.2,2141,20.6,12.928
2528.4,19.1,23.82,16,0.706,24.6,37.6,12,78.9,25.2,87,612.0,70.6,0.8,25.5,1.002,2.0,21.4,89.9,8.4,100,116,2.188,16.1,1.001,99.2,2267,19.2,12.939
2545.6,12.1,13.72,16,0.226,14.0,35.9,12,44.5,7.6,87,603.0,12.7,-3.9,6.3,1.518,-0.4,0.6,0.7,2.5,101,115,2.428,29.1,0.977,99.2,2159,11.9,12.960
2562.8,1.8,3.54,16,0.002,4.9,37.3,12,17.4,6.4,86,539.5,21.8,-2.4,7.5,1.216,1.7,4.4,0.0,0.0,102,99,3.648,-13.0,0.000,99.2,1845,0.0,12.820
2580.0,5.0,6.12,16,0.412,7.1,36.8,12,30.2,8.4,86,519.1,33.1,-1.0,9.5,1.042,-0.8,6.8,16.1,40.4,102,90,2.313,14.4,0.987,99.2,1683,3.3,12.960
2597.2,0.0,2.85,16,0.021,3.8,40.3,12,18.7,3.5,86,468.5,13.9,-3.9,3.9,1.999,0.0,0.8,0.0,0.0,102,23,3.644,0.3,0.560,99.2,1045,0.0,12.923
2614.4,0.0,2.31,16,0.716,3.1,40.7,12,29.4,3.3,86,416.6,22.7,-10.2,3.1,0.994,-0.2,0.8,0.0,0.0,102,0,2.214,1.7,0.998,99.2,592,0.0,12.814
2631.6,16.8,18.85,17,0.707,19.1,38.0,12,78.0,19.2,86,435.1,67.0,0.0,19.1,0.996,1.5,16.1,56.3,13.3,101,47,2.183,11.4,1.004,99.2,1575,17.0,12.960
2648.8,10.0,9.08,17,0.706,10.2,37.6,12,40.2,5.2,87,472.0,21.6,-2.9,5.5,1.458,0.0,2.8,0.0,0.0,102,66,2.688,13.6,0.681,99.2,1294,8.2,12.896
2666.0,11.8,11.55,17,0.705,10.8,37.6,12,40.6,6.1,87,465.2,29.8,-2.6,7.9,1.524,0.4,5.7,13.5,2.9,101,62,2.153,24.6,0.993,99.2,1430,11.8,12.889
2683.2,0.0,2.18,17,0.010,3.1,41.1,12,22.2,3.2,87,423.9,18.9,-7.7,3.4,1.376,1.6,0.8,0.0,0.0,102,12,3.046,-8.9,0.230,99.2,874,0.0,13.028
2700.4,1.5,3.10,17,0.725,3.7,40.4,12,30.4,5.5,87,382.9,30.9,-3.6,7.4,0.970,-2.8,3.9,9.0,0.0,102,4,2.201,13.6,1.002,99.2,894,3.4,12.880
2717.6,0.0,3.25,17,0.646,3.5,38.8,12,20.4,4.8,87,405.0,17.8,-3.0,4.7,1.669,0.0,1.8,0.0,0.0,102,43,2.767,14.9,0.625,99.2,1178,5.8,12.939
2734.8,0.0,2.21,17,0.025,2.7,41.2,12,21.4,2.8,87,362.0,17.4,-8.3,3.1,1.295,1.9,0.8,0.0,0.0,102,10,2.850,-4.4,0.284,99.2,758,0.0,12.880
2752.0,2.3,3.12,17,0.729,3.8,41.2,12,28.2,3.1,87,328.7,21.2,-10.2,3.1,1.004,1.9,0.8,0.0,0.0,102,0,2.168,2.2,1.001,99.2,680,3.4,12.880
2769.2,6.6,5.11,18,0.695,4.0,39.2,12,19.2,4.0,87,328.0,21.4,-3.1,6.2,1.651,-2.0,3.3,4.3,0.0,102,31,2.240,23.4,0.991,99.2,1221,1.8,12.916
2786.4,7.1,5.42,18,0.665,6.3,39.2,12,31.8,5.8,87,318.5,24.9,-1.9,5.6,1.404,-2.7,2.5,0.0,0.0,102,33,3.099,30.4,1.085,99.2,1172,7.3,12.865
2803.6,3.2,3.42,18,0.393,4.2,39.0,12,21.9,4.1,87,307.5,32.2,-6.6,4.0,1.566,-1.6,0.8,0.0,0.0,102,14,3.093,-13.0,1.119,99.2,1178,2.6,12.880
2820.8,0.0,2.58,18,0.821,3.0,39.2,12,25.4,2.8,87,287.5,19.5,-10.2,3.5,0.989,-3.6,1.0,0.0,0.0,102,6,2.201,10.5,1.011,99.2,726,0.0,12.880
2838.0,0.0,0.71,19,0.680,0.0,38.8,12,0.0,0.0,87,264.0,0.0,6.3,5.1,1.102,-0.3,1.6,0.0,0.3,102,0,2.316,8.9,1.002,99.2,100,0.0,12.594
2855.2,0.0,0.66,19,0.680,0.0,38.8,12,0.0,0.0,87,264.0,0.0,6.3,5.1,1.104,0.0,1.6,0.0,0.0,102,0,2.341,9.0,0.999,99.2,0,0.0,12.560
2872.4,0.0,0.66,19,0.680,0.0,38.8,12,0.0,0.0,87,264.0,0.0,6.3,5.1,1.104,0.0,1.6,0.0,0.0,102,0,2.341,9.0,0.999,99.2,0,0.0,12.560
