BlueDriver Data Log
Dec 3, 2018 6:22:48 PM
Time (s),Accelerator Pedal Position E (%),Mass Air Flow Rate (g/s),Intake Air Temperature (°C),O2 Bank 1 - Sensor 2 - Oxygen Sensor Voltage (V),Absolute Throttle Position B (%),Fuel Level Input (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Absolute Throttle Position (%),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Load Value (%),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Wide Range O2S: Bank 1 - Sensor 1 - Equivalence Ratio (λ),Short Term Fuel Trim Bank 1 (%),Relative Throttle Position (%),Commanded Evaporative Purge (%),Evap. System Vapor Pressure (Pa),Barometric Pressure (kPa),Vehicle Speed (km/h),Wide Range O2S: Bank 1 - Sensor 1 - Voltage (V),Timing Advance for #1 cylinder (°),Commanded Equivalence Ratio (λ),O2 Bank 1 - Sensor 2 - Short Term Fuel Trim (%),Engine RPM (rpm),Accelerator Pedal Position D (%),Control Module Voltage (V)
2081.2,16.4,19.31,11,0.772,18.9,15.2,-5,73.0,18.9,86,490.9,55.7,0.7,16.1,0.999,4.6,12.5,93.9,3.8,98,96,2.125,19.5,1.006,99.2,2007,16.3,12.906
2098.4,1.4,6.17,11,0.639,7.9,13.6,-5,32.8,11.7,86,521.8,34.8,-0.7,11.5,1.096,-1.0,8.5,0.0,0.0,99,111,2.547,23.0,0.979,99.2,2119,13.0,12.960
2115.6,12.8,12.32,11,0.228,6.8,14.9,-5,44.8,5.3,86,485.4,12.7,-3.1,6.5,1.502,0.0,3.4,20.2,1.1,99,106,2.214,-0.3,1.092,99.2,1998,8.5,13.035
2132.8,0.2,3.96,11,0.733,7.3,14.4,-5,31.0,10.3,86,472.0,35.2,1.6,11.0,0.994,-0.4,6.0,72.0,0.0,98,108,2.160,34.9,1.010,99.2,2040,8.7,12.952
2150.0,14.4,17.19,11,0.745,18.3,15.3,-5,63.1,16.7,86,473.0,43.3,0.4,13.9,0.996,-1.5,11.4,94.0,60.1,99,107,2.189,23.8,0.998,99.2,2185,14.3,12.949
2167.2,14.1,16.64,10,0.701,13.4,13.7,-5,66.0,19.1,86,511.2,63.0,2.0,19.5,1.004,-1.2,15.7,92.2,5.4,98,111,2.200,21.3,0.995,99.2,2100,14.3,12.800
2184.4,17.4,22.62,10,0.732,20.8,14.1,-5,74.2,21.3,86,534.5,64.8,2.0,21.5,1.002,0.5,16.9,91.4,2.3,99,118,2.195,19.7,0.999,99.2,2234,15.6,12.960
2201.6,8.5,8.09,10,0.253,7.5,15.3,-5,27.9,7.5,86,513.1,22.6,-3.1,4.4,0.973,0.0,1.9,5.3,0.0,99,108,2.670,17.1,0.499,99.2,2012,8.3,12.861
2218.8,14.3,16.53,10,0.680,14.8,15.2,-5,60.2,14.5,86,511.6,49.4,1.6,13.3,0.986,-0.2,9.7,65.2,11.0,99,105,2.161,25.2,1.004,99.2,2005,13.9,12.910
2236.0,0.0,3.34,10,0.000,4.3,14.5,-5,11.6,4.3,86,487.8,10.2,-3.1,4.3,1.999,0.0,0.5,0.0,0.0,100,98,2.820,-2.0,0.000,99.2,1849,0.0,12.960
2253.2,19.9,24.27,10,0.695,25.1,14.1,-5,82.9,24.9,86,499.5,72.4,3.1,24.5,1.003,-0.6,20.4,90.2,2.8,99,93,2.173,13.0,1.001,99.2,2074,19.4,12.896
2270.4,11.2,11.00,10,0.783,10.3,14.1,-5,41.9,9.0,86,505.6,29.3,-1.8,8.2,1.526,-1.4,5.8,43.7,26.1,99,89,1.997,35.4,0.905,99.2,1680,11.6,12.960
2287.6,0.0,3.42,10,0.075,4.0,14.4,-5,11.7,4.1,86,501.1,10.8,-3.1,4.7,1.655,1.1,1.1,5.9,3.7,100,97,3.378,-9.3,0.023,99.2,1803,0.8,12.960
2304.8,16.5,19.36,10,0.725,18.5,13.8,-5,71.9,18.6,86,511.8,51.9,1.6,13.2,1.004,1.1,10.5,67.0,3.2,99,102,2.149,20.1,1.013,99.2,1949,16.5,12.884
2322.0,0.0,3.18,10,0.187,3.9,14.0,-5,11.4,3.9,86,494.4,10.2,-3.1,3.9,1.999,0.0,0.7,0.0,0.0,100,94,3.575,-13.0,0.000,99.2,1775,0.1,12.960
2339.2,9.0,10.26,10,0.466,12.5,14.3,-5,47.0,12.2,86,474.2,38.3,0.0,11.3,1.424,-0.9,8.6,52.7,3.9,99,90,2.852,3.2,0.529,99.2,1742,0.0,12.960
2356.4,13.8,15.00,10,0.749,14.5,14.5,-5,62.9,14.0,86,488.0,47.4,-0.8,10.6,1.004,5.9,7.1,50.9,0.0,100,88,2.095,22.7,1.011,99.2,1759,14.9,12.960
2373.6,13.8,15.38,10,0.739,14.6,13.7,-5,61.8,15.1,86,500.9,54.3,1.6,14.1,1.002,0.3,8.9,95.1,29.1,99,99,2.187,22.8,1.007,99.2,1893,12.4,12.890
2390.8,12.2,13.31,10,0.759,11.8,13.7,-5,45.9,11.0,86,518.2,50.2,1.6,13.8,0.961,2.6,10.4,94.6,33.8,99,98,2.170,22.7,1.012,99.2,1838,13.3,12.958
2408.0,15.9,19.35,10,0.786,11.5,13.9,-5,38.7,8.5,86,523.0,21.5,-2.2,6.5,1.853,-0.5,1.5,5.8,0.6,100,100,3.424,-10.8,1.102,99.2,1920,13.5,12.937
2425.2,0.0,3.26,10,0.000,3.9,14.1,-5,11.4,3.9,86,490.8,9.4,-3.1,3.9,1.999,0.0,0.4,0.0,0.0,101,96,3.584,-13.0,0.000,99.2,1817,0.0,12.960
2442.4,15.6,18.27,10,0.721,16.8,13.3,-5,65.9,15.6,85,467.4,56.5,1.3,15.0,0.984,1.6,12.5,93.6,11.6,99,91,2.207,19.6,1.003,99.2,1854,15.2,12.960
2459.6,10.8,9.86,10,0.716,8.9,12.9,-5,46.2,10.7,87,503.2,57.2,0.0,15.7,0.996,0.5,13.4,94.3,0.0,99,85,2.207,17.0,0.997,99.2,1743,13.4,12.960
2476.8,1.0,3.78,10,0.012,4.5,13.3,-5,15.3,5.4,87,499.2,14.9,-1.5,8.2,0.969,0.6,3.7,33.8,23.8,99,104,2.017,2.5,0.336,99.2,1949,3.0,12.834
2494.0,11.1,11.25,10,0.894,10.3,14.1,-5,39.9,9.3,86,480.0,29.3,-0.2,8.0,1.123,-3.6,5.3,49.9,6.1,100,99,2.045,33.2,0.912,99.2,1869,12.2,12.960
2511.2,8.5,8.52,10,0.197,8.1,13.4,-5,29.3,6.5,86,485.0,18.9,-3.1,5.9,1.487,0.4,1.7,36.9,4.6,100,103,3.219,-1.5,1.102,99.2,1925,8.4,12.960
2528.4,2.7,6.25,10,0.741,8.4,11.8,-5,33.2,8.8,86,488.0,30.2,1.6,8.6,1.011,3.7,5.5,79.5,0.0,99,106,2.232,25.4,1.006,99.2,2024,4.7,12.944
2545.6,12.2,13.16,10,0.811,11.5,13.5,-5,46.8,11.0,86,480.0,21.7,-1.9,6.5,1.818,-0.9,2.1,10.5,0.6,101,98,3.587,27.4,0.896,99.2,1837,12.7,12.833
2562.8,6.8,8.87,10,0.847,8.0,13.3,-5,32.8,8.8,86,496.5,19.2,-2.6,7.5,0.969,10.8,3.2,30.0,126.3,101,100,1.909,40.0,0.914,99.2,1880,11.0,12.960
2580.0,11.6,12.31,10,0.458,13.2,13.4,-5,53.3,8.7,86,511.2,20.8,-2.8,4.2,1.007,-0.1,1.4,8.9,0.0,101,100,3.025,-3.2,0.319,99.2,1867,5.6,12.960
2597.2,13.3,14.08,10,0.721,13.5,11.8,-5,63.1,15.8,86,512.0,59.4,1.6,16.4,1.001,0.3,11.9,94.1,3.1,100,95,2.185,24.3,0.998,99.2,1794,13.2,12.914
2614.4,14.5,17.01,10,0.707,14.9,12.5,-5,61.2,14.9,86,532.0,53.3,1.6,14.7,0.993,0.2,10.7,86.7,5.2,100,106,2.175,22.7,1.002,99.2,2005,14.5,12.960
2631.6,14.9,18.09,10,0.715,16.1,13.3,-5,62.1,16.1,86,542.9,55.1,0.8,16.2,0.996,0.0,12.5,34.6,40.6,101,108,2.182,21.1,1.002,99.2,2056,15.0,12.960
2648.8,15.8,19.51,10,0.684,16.3,13.4,-5,60.8,17.1,86,550.4,56.2,0.8,17.5,1.001,0.0,13.2,41.8,0.0,101,116,2.184,21.4,0.999,99.2,2200,16.3,12.960
2666.0,7.4,16.20,10,0.723,18.9,12.7,-5,67.8,18.0,86,555.5,54.7,0.8,15.6,1.008,0.0,14.7,16.2,26.1,101,99,2.216,6.6,0.446,99.2,2017,8.1,12.960
2683.2,12.9,15.09,11,0.704,15.5,12.9,-5,63.2,16.1,87,568.9,55.9,0.8,15.6,1.000,-0.3,6.8,1.1,0.0,101,92,2.145,5.1,0.650,99.2,1767,2.4,12.854
2700.4,10.7,10.46,11,0.831,10.1,13.3,-5,39.5,7.6,87,554.3,14.0,-3.1,5.8,0.961,5.5,2.4,7.4,24.6,101,98,2.053,36.2,0.948,99.2,1843,10.4,12.922
2717.6,2.7,3.65,11,0.110,5.1,13.6,-5,12.3,3.9,86,540.1,10.5,-3.1,4.2,1.885,0.1,1.0,2.2,8.1,101,97,3.150,5.3,0.401,99.2,1815,0.0,12.919
2734.8,10.6,9.93,11,0.589,9.7,12.5,-5,40.6,10.2,86,520.0,39.6,-0.1,11.1,1.008,-1.3,7.9,19.5,0.0,101,93,2.184,30.0,0.992,99.2,1750,10.3,12.960
2752.0,1.9,3.61,11,0.000,4.3,12.4,-5,12.6,3.9,86,504.6,13.3,-2.8,4.8,1.790,0.4,0.7,0.1,0.0,101,95,3.023,-13.0,0.000,99.2,1765,0.0,12.960
2769.2,0.0,2.91,12,0.000,3.5,12.7,-5,12.4,3.5,86,449.3,10.9,-3.1,3.6,1.999,0.0,0.5,0.0,0.0,102,76,3.671,-13.0,0.000,99.2,1432,0.0,12.960
2786.4,2.0,2.99,12,0.058,3.9,14.5,-5,19.1,4.2,85,398.6,16.9,-3.1,4.2,1.298,5.7,1.0,2.6,6.6,102,34,2.856,9.3,0.327,99.2,1172,1.2,12.841
2803.6,7.6,6.20,12,0.736,6.0,12.9,-5,34.4,7.9,85,397.5,36.6,-0.8,9.2,1.002,-3.1,6.9,16.5,0.0,101,42,2.210,22.0,0.997,99.2,1389,11.5,12.783
2820.8,0.0,2.95,12,0.000,3.5,13.3,-5,16.5,3.5,86,388.2,14.1,-3.1,3.9,1.999,0.0,0.8,0.0,0.0,102,42,3.646,-12.0,0.000,99.2,1216,0.0,12.915
2838.0,0.0,2.11,12,0.188,2.7,16.1,-5,25.8,2.7,86,349.4,20.0,-7.8,2.7,0.941,-4.3,0.8,0.0,0.0,102,6,2.056,7.3,0.939,99.2,632,0.0,12.829
2855.2,0.0,2.12,12,0.702,2.7,14.8,-5,27.5,2.7,86,315.8,21.2,-7.8,2.7,0.999,-2.2,0.8,3.6,0.0,102,0,2.201,4.3,1.000,99.2,605,0.0,12.844
2872.4,17.2,17.41,14,0.736,19.1,12.8,-5,79.2,19.1,86,324.0,68.8,0.7,19.4,0.996,-1.4,16.1,59.1,13.4,101,40,2.191,11.9,1.001,99.2,1616,17.3,12.960
2889.6,0.0,2.95,14,0.151,3.5,13.3,-5,21.0,5.5,87,364.8,32.4,-1.2,7.3,1.055,1.7,3.5,6.9,0.0,101,55,2.698,15.1,0.496,99.2,1175,3.0,12.997
2906.8,0.3,3.03,14,0.781,4.1,13.7,-5,22.9,5.2,87,357.2,20.1,-2.3,4.5,1.332,-1.0,1.6,7.1,1.6,101,48,2.115,38.0,0.977,99.2,1182,1.3,13.001
2924.0,0.0,2.94,14,0.000,3.5,15.2,-5,17.6,3.5,86,331.6,14.5,-3.1,3.7,1.999,0.0,0.4,0.0,0.0,102,22,3.243,-7.8,0.135,99.2,1115,0.0,12.880
2941.2,0.0,2.02,14,0.738,2.7,16.5,-5,27.9,2.7,86,300.1,21.2,-7.8,2.9,0.982,-3.5,0.8,1.1,8.8,102,0,2.197,0.3,0.996,99.2,587,0.0,12.949
2958.4,0.0,2.09,15,0.675,2.7,15.3,-5,27.5,2.7,86,273.7,21.2,-7.8,2.7,0.997,-1.6,0.8,4.5,0.0,102,0,2.195,2.9,0.999,99.2,608,0.0,12.836
2975.6,5.2,6.26,15,0.728,7.1,14.7,-5,39.6,9.5,87,248.2,41.5,-1.0,10.1,0.980,-5.0,6.2,16.6,2.3,101,7,2.213,19.0,1.002,99.2,1167,7.1,12.921
2992.8,6.9,4.75,15,0.735,6.3,13.3,-5,35.0,6.9,87,296.6,32.9,-3.1,7.6,1.000,1.6,4.3,0.0,0.7,102,44,2.194,32.5,0.991,99.2,1167,5.0,12.833
3010.0,0.0,2.88,15,0.000,5.0,13.4,-5,19.3,4.2,87,303.4,14.1,-3.1,4.0,0.998,-0.4,1.2,0.6,0.0,102,43,3.157,-6.6,0.000,99.2,1225,0.0,12.953
3027.2,6.5,3.52,15,0.860,5.3,13.7,-5,26.7,4.6,87,272.6,23.5,-1.6,5.5,0.979,-4.5,2.1,5.0,0.0,102,8,2.139,16.5,1.002,99.2,1004,0.0,12.960
3044.4,0.0,2.40,15,0.660,3.1,13.3,-5,30.6,3.1,87,260.0,20.4,-7.8,2.7,1.152,0.0,0.0,0.0,0.0,102,0,2.550,9.0,0.999,99.2,250,0.0,12.720
3061.6,0.0,2.40,15,0.660,3.1,13.3,-5,30.6,3.1,87,259.6,20.4,-7.8,2.7,1.152,-0.0,0.0,0.0,0.0,102,0,2.549,9.1,0.999,99.2,253,0.0,12.725
3078.8,0.0,2.40,15,0.660,3.1,13.3,-5,30.6,3.1,87,260.0,20.4,-7.8,2.7,1.152,0.0,0.0,0.0,0.0,102,0,2.550,9.0,0.999,99.2,250,0.0,12.720
