BlueDriver Data Log
Dec 6, 2018 5:38:08 PM
Time (s),Accelerator Pedal Position E (%),Mass Air Flow Rate (g/s),Intake Air Temperature (°C),O2 Bank 1 - Sensor 2 - Oxygen Sensor Voltage (V),Absolute Throttle Position B (%),Fuel Level Input (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Absolute Throttle Position (%),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Load Value (%),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Wide Range O2S: Bank 1 - Sensor 1 - Equivalence Ratio (λ),Short Term Fuel Trim Bank 1 (%),Relative Throttle Position (%),Commanded Evaporative Purge (%),Evap. System Vapor Pressure (Pa),Barometric Pressure (kPa),Vehicle Speed (km/h),Wide Range O2S: Bank 1 - Sensor 1 - Voltage (V),Timing Advance for #1 cylinder (°),Commanded Equivalence Ratio (λ),O2 Bank 1 - Sensor 2 - Short Term Fuel Trim (%),Engine RPM (rpm),Accelerator Pedal Position D (%),Control Module Voltage (V)
2081.2,14.7,17.09,14,0.710,15.6,25.1,12,63.1,16.3,87,576.0,51.5,-3.1,14.9,0.999,4.6,10.7,94.5,11.9,98,107,2.164,23.9,1.000,99.2,2027,14.2,13.753
2098.4,14.8,17.68,14,0.678,15.2,24.1,12,58.7,13.8,87,576.0,50.1,-3.1,15.9,0.999,3.0,12.4,93.8,0.5,98,110,2.184,21.0,1.002,99.2,2088,15.7,13.699
2115.6,13.1,14.39,14,0.700,14.2,24.9,12,59.0,16.1,87,572.0,59.2,-3.1,18.0,0.999,2.3,14.5,24.7,0.0,99,102,2.184,19.8,0.995,99.2,1940,12.4,13.840
2132.8,0.0,3.25,13,0.003,4.1,24.8,12,12.1,4.2,87,561.1,10.3,-5.5,3.9,1.999,0.0,0.8,0.0,0.4,100,93,3.495,-8.5,0.209,99.2,1710,0.0,13.840
2150.0,14.6,14.92,14,0.624,14.7,25.1,12,64.5,13.3,86,529.0,46.4,-2.9,13.7,0.997,2.1,11.3,91.8,0.0,98,82,2.183,21.0,0.997,99.2,1694,14.7,13.818
2167.2,4.1,3.74,14,0.318,5.4,25.3,12,18.8,5.9,86,511.8,21.6,-5.5,7.0,0.918,12.2,3.2,77.1,63.9,98,95,2.190,25.4,0.682,99.2,1776,3.2,13.840
2184.4,9.7,8.84,14,0.611,10.5,24.2,12,57.0,15.5,86,504.3,59.4,-2.3,15.3,1.013,-0.3,11.2,85.3,0.0,99,82,2.185,26.7,0.995,99.2,1641,11.5,13.840
2201.6,7.7,8.37,14,0.632,8.9,22.7,12,48.0,4.7,86,524.0,39.0,-2.3,12.5,0.964,-3.9,9.5,88.7,0.5,99,77,2.208,20.5,0.994,99.2,1475,12.2,13.760
2218.8,13.1,12.50,14,0.895,14.9,23.5,12,60.9,13.5,87,496.0,44.7,-3.1,11.1,1.329,-1.5,7.0,57.2,14.0,99,86,2.960,2.7,0.413,99.2,1621,9.6,13.818
2236.0,3.7,3.88,14,0.690,4.3,23.1,12,15.4,5.4,86,500.0,22.7,-4.5,7.8,0.998,-0.8,5.3,13.9,35.8,100,93,2.193,29.6,0.996,99.2,1777,10.6,13.840
2253.2,9.8,8.05,14,0.715,9.4,24.3,12,39.5,9.9,86,477.0,34.0,-3.3,9.4,1.005,-0.8,5.6,13.5,0.0,100,89,2.189,37.9,1.000,99.2,1687,9.3,13.760
2270.4,13.3,14.43,14,0.700,13.6,20.9,12,55.9,13.6,86,490.6,48.6,-2.8,13.1,1.002,1.6,7.8,19.6,0.0,100,95,2.144,27.9,1.004,99.2,1825,12.2,13.760
2287.6,1.0,3.55,14,0.211,4.2,22.2,12,12.2,3.9,86,472.0,10.2,-5.5,3.9,1.999,0.0,0.4,0.0,0.0,100,89,3.560,-13.0,0.000,99.2,1685,0.0,13.760
2304.8,15.4,15.88,14,0.722,16.5,23.3,12,69.5,17.0,86,465.4,55.4,-1.2,16.4,0.990,1.4,14.0,42.1,0.0,100,84,2.172,17.6,1.013,99.2,1809,15.1,13.692
2322.0,11.7,11.34,14,0.703,12.1,23.6,12,51.5,12.9,86,494.5,29.9,-2.3,6.0,1.047,7.2,2.0,6.2,0.0,100,92,2.032,35.3,1.004,99.2,1714,9.7,13.847
2339.2,6.3,5.47,14,0.550,6.1,24.7,12,23.5,5.5,86,462.7,18.5,-4.6,5.5,1.797,-0.7,2.3,2.8,0.0,101,78,2.074,34.3,0.796,99.2,1466,5.7,13.840
2356.4,13.0,12.75,14,0.586,13.7,21.6,12,54.8,6.0,86,491.5,15.9,-5.2,4.4,1.713,0.1,1.0,2.2,0.0,101,82,2.246,32.0,0.986,99.2,1538,12.3,13.792
2373.6,21.4,26.70,12,0.685,26.2,21.1,12,79.4,23.9,86,535.4,70.2,-0.8,24.6,1.003,-0.2,20.9,87.2,0.0,100,102,2.188,14.0,0.999,99.2,2249,21.4,13.760
2390.8,18.2,22.00,14,0.601,24.0,22.7,12,79.3,25.0,86,559.6,69.8,-0.8,25.0,1.002,1.0,20.8,91.0,9.6,100,111,2.211,12.1,0.995,99.2,2113,15.5,13.789
2408.0,14.0,17.18,14,0.687,15.3,22.7,12,56.4,16.2,86,566.6,52.9,-2.2,17.1,0.999,2.0,13.2,44.2,2.4,100,115,2.201,23.3,0.995,99.2,2194,14.3,13.824
2425.2,2.7,3.31,14,0.042,5.5,21.3,12,29.9,7.9,86,514.8,28.9,-4.3,7.0,1.678,-0.9,3.8,0.1,0.0,101,75,3.486,-11.6,0.037,99.2,1388,2.3,13.840
2442.4,16.3,15.28,14,0.708,18.1,20.2,12,77.0,18.8,86,545.8,66.1,-1.6,20.1,0.997,0.9,18.0,74.0,0.0,100,60,2.184,13.0,0.999,99.2,1540,15.7,13.760
2459.6,10.6,8.24,14,0.507,8.1,19.9,12,33.8,6.7,88,567.5,16.8,-5.4,5.3,0.978,-2.2,2.7,3.4,2.6,100,72,2.172,35.0,0.984,99.2,1453,12.1,13.788
2476.8,0.0,3.50,14,0.643,3.9,20.4,12,25.4,4.6,88,564.7,20.3,-4.8,6.8,1.731,0.5,4.0,11.2,7.7,100,86,2.870,3.8,0.573,99.2,1631,6.1,13.841
2494.0,6.8,5.38,14,0.134,8.3,22.7,12,39.8,11.5,86,520.2,48.8,-2.3,10.5,1.027,-0.6,6.0,13.7,0.0,100,80,2.189,8.9,0.368,99.2,1508,4.5,13.840
2511.2,12.9,13.16,14,0.690,13.7,21.6,12,60.0,13.3,86,495.1,25.7,-4.6,6.9,1.070,-1.2,5.0,11.6,0.0,101,77,2.176,28.9,0.991,99.2,1567,12.1,13.760
2528.4,7.0,5.07,14,0.123,6.8,23.0,12,28.1,5.9,86,487.0,18.4,-3.7,5.7,1.435,1.9,1.8,3.7,0.0,101,82,3.072,-4.3,0.246,99.2,1552,2.3,13.760
2545.6,2.2,3.10,14,0.000,4.0,21.2,12,14.7,4.0,86,441.2,12.9,-5.5,4.3,1.999,0.0,0.8,0.0,0.0,101,75,3.165,0.7,0.181,99.2,1428,2.6,13.765
2562.8,0.0,3.04,14,0.108,3.9,23.3,12,16.7,3.9,86,417.0,19.4,-5.5,6.3,1.472,1.4,3.7,0.2,0.0,101,57,3.164,-4.6,0.194,99.2,1280,1.4,13.768
2580.0,19.6,21.29,14,0.754,24.1,22.2,12,83.9,24.6,86,437.4,73.2,-0.8,22.9,1.001,-1.2,20.3,83.7,4.9,100,48,2.192,8.9,0.989,99.2,1841,20.1,13.840
2597.2,0.0,3.03,14,0.000,3.9,24.2,12,17.8,3.9,86,439.8,14.9,-5.5,3.9,1.999,0.0,0.4,0.0,0.0,101,44,3.581,-11.1,0.000,99.2,1195,0.0,13.783
2614.4,11.2,10.09,14,0.780,10.6,26.7,12,47.0,10.5,86,396.5,37.7,-2.3,10.6,1.002,-2.3,6.0,15.6,29.1,101,16,2.206,22.2,0.995,99.2,1396,11.0,13.808
2631.6,9.2,8.59,14,0.677,9.6,23.1,12,50.1,9.9,86,412.6,39.2,-2.3,4.5,0.978,2.3,0.7,1.2,0.0,101,43,2.176,32.5,0.990,99.2,1257,7.4,13.840
2648.8,5.0,4.00,14,0.052,4.9,23.9,12,23.5,4.9,87,404.0,21.8,-5.5,5.1,0.995,1.9,2.0,0.0,0.3,101,42,2.197,25.8,0.652,99.2,1175,4.8,13.804
2666.0,9.4,11.32,14,0.717,13.4,23.4,12,62.2,15.4,87,417.4,62.1,-1.6,17.4,1.001,0.8,14.0,45.0,0.0,101,47,2.196,16.2,0.994,99.2,1454,14.9,13.791
2683.2,0.0,2.96,14,0.000,3.5,26.6,12,19.4,3.3,87,392.2,15.9,-6.7,3.7,1.794,0.4,0.5,0.0,0.0,101,20,3.812,-13.4,0.000,99.2,1037,0.0,13.760
2700.4,14.8,14.04,14,0.707,15.0,25.5,12,73.1,15.3,87,386.9,62.6,-2.3,12.6,1.018,1.7,8.8,27.3,0.0,101,34,2.200,11.5,0.995,99.2,1403,14.9,13.829
2717.6,5.9,5.39,14,0.381,6.1,23.4,12,30.3,6.5,87,409.6,28.0,-5.5,6.8,0.976,0.4,3.6,0.0,0.0,101,46,2.211,36.0,0.979,99.2,1216,8.3,13.892
2734.8,0.0,3.58,14,0.000,3.9,23.7,12,20.2,3.9,87,394.0,16.0,-7.0,4.1,1.923,0.0,1.0,1.0,0.9,101,26,3.488,-8.8,0.000,99.2,1087,0.0,13.770
2752.0,3.1,3.09,15,0.487,2.0,22.7,4,9.5,20.0,87,348.8,8.0,-2.0,5.8,1.352,0.0,1.8,2.8,2.9,101,12,1.975,39.5,0.884,-4.7,641,3.0,13.287
2769.2,0.0,0.76,15,0.125,0.0,22.4,-3,0.0,36.1,87,336.0,0.0,4.7,6.7,1.043,0.0,1.6,0.0,0.0,101,12,1.975,39.5,0.884,-68.8,200,0.0,12.960
