BlueDriver Data Log
Sep 13, 2018 6:51:41 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
0.0,,,,,,,,,,,,,,,,,,,,,,,,
2.8,46,0.0,4.4,0.0,57.6,101,0,26.7,14,-5.5,4.3,0.999,,,,,,,,,,,,
5.6,47,0.0,4.6,0.0,57.6,101,0,29.1,14,-5.5,4.3,0.999,7.0,0.0,4.5,33.9,0.0,814,3.50,0.4,13.680,14,0.0,4.3
8.4,47,0.0,4.6,0.0,57.6,101,0,29.9,14,-5.5,4.3,0.999,7.0,0.0,7.2,33.5,0.0,821,3.49,0.4,13.680,14,0.0,4.3
11.2,47,0.0,4.3,0.0,57.6,101,0,25.9,14,-5.5,4.3,0.999,7.6,0.0,7.4,33.3,0.0,823,3.49,0.4,13.685,14,0.0,4.3
14.0,47,0.0,4.3,0.0,57.7,101,0,25.9,14,-5.5,4.3,0.999,8.4,0.0,3.8,33.4,0.0,812,3.47,0.4,13.805,14,0.0,4.3
16.8,48,0.0,4.3,0.0,58.0,101,0,26.3,14,-5.5,4.6,0.999,7.5,0.0,3.9,34.3,0.4,822,3.55,0.4,13.819,14,0.0,4.3
19.6,48,0.0,4.5,0.0,57.9,101,0,26.6,14,-5.5,5.1,0.999,5.6,0.0,3.8,37.3,1.8,868,4.00,0.4,13.546,14,0.0,5.0
22.4,49,0.0,5.0,0.0,57.6,101,4,20.4,14,-3.1,5.1,0.999,7.7,0.0,3.7,33.6,3.0,972,5.21,1.2,13.516,14,0.0,5.8
25.2,49,0.0,5.3,0.0,57.6,101,5,19.6,14,-0.1,5.1,0.999,11.8,0.0,3.1,22.7,6.3,1364,10.57,6.8,13.254,14,2.6,8.4
28.0,49,0.0,6.2,0.0,57.6,101,10,23.9,14,0.0,5.3,0.999,12.2,0.0,1.5,23.2,5.0,1375,10.25,6.9,13.192,14,5.9,11.8
30.8,49,0.0,7.5,0.3,57.7,101,11,28.6,14,-0.1,5.5,0.998,12.3,0.0,-2.0,26.7,0.0,1189,4.31,0.4,13.097,14,1.7,12.2
33.6,50,0.0,13.4,2.3,58.3,101,7,47.4,14,0.0,8.7,0.998,13.0,3.8,-2.9,36.6,3.1,1271,6.07,1.3,13.040,14,1.9,12.5
36.4,50,2.4,14.4,2.4,58.4,101,7,49.3,14,-0.1,13.5,0.998,13.8,12.8,-4.4,66.4,13.0,1463,13.80,8.4,13.086,14,10.7,13.7
39.2,51,22.6,17.6,0.0,58.0,101,20,59.8,13,0.9,15.8,0.998,11.7,14.4,-4.3,71.2,14.5,1524,15.02,9.6,13.046,14,26.0,15.3
42.0,51,28.0,18.5,0.3,58.0,101,21,71.1,12,2.2,18.9,0.997,6.5,16.8,-2.9,79.9,16.9,1600,17.71,14.9,13.152,13,24.9,14.7
44.8,53,146.7,17.5,9.9,57.6,99,23,67.0,12,2.1,23.3,0.922,7.5,16.6,-2.9,79.6,17.1,1617,17.99,15.3,13.116,13,26.8,7.9
47.6,54,156.1,18.3,10.5,57.6,99,26,42.9,12,-1.7,41.1,0.311,14.6,6.7,0.2,47.3,6.6,1130,7.32,3.5,13.170,13,28.7,8.1
50.4,54,165.5,19.1,11.1,57.6,99,28,43.9,12,-1.5,43.3,0.269,15.1,7.1,0.1,48.2,7.0,1150,7.57,3.7,13.137,12,30.6,8.4
53.2,55,174.8,20.0,11.8,57.6,99,29,45.0,12,-1.2,45.6,0.226,15.6,7.6,-0.1,49.0,7.4,1171,7.82,3.9,13.103,12,32.5,8.6
56.0,55,184.2,18.6,11.3,57.6,99,31,46.0,12,-1.0,47.9,0.183,16.0,8.0,-0.3,49.9,7.8,1192,8.07,4.1,13.069,12,34.5,8.9
58.8,56,193.6,5.0,0.0,58.0,99,31,41.7,12,-0.7,50.1,0.140,16.5,8.4,-0.5,50.8,8.3,1212,8.32,4.3,13.036,12,36.4,9.2
61.6,56,203.0,5.0,0.0,58.0,101,30,22.3,12,-0.5,36.5,0.097,17.0,8.9,-0.7,51.6,8.7,1233,8.57,4.5,13.002,12,38.3,9.4
64.4,57,212.4,5.1,0.0,58.0,101,31,22.2,12,-0.3,5.1,0.055,7.3,6.0,-0.6,47.7,7.8,1246,8.72,4.7,12.968,12,40.2,9.7
67.2,57,218.8,5.1,0.0,58.1,101,32,22.0,12,-0.0,5.1,0.012,-5.8,0.0,0.1,26.9,0.0,1202,4.56,2.4,12.960,12,22.6,8.2
70.0,57,211.4,5.1,0.0,59.2,101,17,22.5,12,0.0,5.1,0.000,-7.3,0.0,0.0,27.1,0.0,1187,4.56,0.4,12.960,12,0.0,5.2
72.8,57,209.4,5.1,8.7,59.6,101,11,25.7,12,-2.3,5.1,0.371,-5.2,0.0,-1.3,30.6,0.0,1097,4.46,0.4,12.964,12,0.0,6.7
75.6,57,206.7,5.1,26.5,60.1,101,4,30.0,12,-5.5,5.1,1.011,3.5,0.0,-6.9,45.8,0.0,738,4.28,0.4,12.960,12,0.0,5.7
78.4,57,204.0,5.1,55.8,60.4,101,0,34.4,12,-5.5,4.7,0.995,-0.5,0.0,-3.9,45.0,0.0,731,4.11,0.4,12.985,12,0.0,4.7
81.2,57,197.9,4.8,56.0,60.4,101,0,33.2,12,-5.5,4.7,0.991,-2.1,0.0,0.4,43.5,0.0,722,3.86,0.4,13.034,12,0.0,4.7
84.0,57,193.8,4.5,56.0,60.4,101,0,31.7,12,-5.5,4.7,0.988,-1.1,0.0,5.5,41.1,0.0,712,3.71,0.4,12.966,12,0.0,4.4
86.8,57,190.7,4.3,56.0,60.4,101,0,30.5,12,-5.5,4.7,0.995,2.0,0.0,4.7,39.1,0.0,721,3.59,0.4,12.960,13,0.0,4.3
89.6,58,187.8,4.3,56.0,60.4,101,0,29.8,12,-5.5,4.4,0.998,2.7,0.0,4.2,38.5,0.0,707,3.43,0.4,12.932,14,0.0,4.2
92.4,58,183.4,4.3,56.0,60.1,101,0,29.2,12,-5.5,4.3,1.000,4.0,0.0,3.6,37.7,0.0,687,3.28,0.3,12.880,14,0.9,3.9
95.2,58,181.4,4.1,24.4,60.0,101,0,29.0,12,-5.5,4.1,1.003,5.3,0.0,2.9,37.4,0.0,687,3.19,0.0,12.880,14,7.5,3.9
98.0,58,178.5,4.3,0.0,59.9,101,0,30.0,12,-5.5,4.0,1.010,6.0,0.0,2.3,37.6,0.0,688,3.21,0.0,12.892,14,9.6,4.6
100.8,58,176.0,5.4,0.4,59.6,101,0,35.3,12,-5.5,5.1,1.007,3.6,0.0,1.9,43.6,0.0,748,4.12,0.0,12.909,14,15.5,5.7
103.6,58,174.7,11.3,96.6,59.6,100,2,49.2,12,-2.3,9.9,1.008,7.8,6.3,0.5,55.4,5.1,1055,7.76,1.6,12.960,14,26.8,7.5
106.4,58,185.7,16.1,44.2,59.2,100,8,62.6,12,0.5,15.7,1.004,13.7,16.9,-1.4,71.8,17.0,1757,17.55,11.0,12.962,14,93.2,15.8
109.2,58,205.3,19.6,2.8,58.9,100,17,70.1,12,1.6,20.3,0.995,8.0,18.8,0.0,79.9,18.7,1980,21.81,13.8,12.960,14,92.7,18.7
112.0,58,229.7,19.1,7.3,59.2,100,24,68.1,12,1.6,18.8,1.003,10.0,17.6,-1.2,78.9,17.8,1955,21.25,13.9,12.960,14,92.7,18.0
114.8,58,252.7,16.9,4.2,59.6,100,28,64.0,12,2.1,17.6,1.005,9.2,16.7,-2.3,76.6,16.6,1845,19.53,13.0,12.960,14,93.4,16.3
117.6,59,281.1,16.6,10.4,59.6,100,31,63.9,12,2.3,15.9,1.008,11.3,15.3,-1.7,72.3,15.2,1697,17.13,13.3,12.961,12,93.4,17.2
120.4,59,294.3,14.2,16.8,59.6,100,33,59.8,12,1.9,13.8,1.012,18.6,12.9,3.1,63.1,12.9,1597,14.00,10.0,13.018,12,94.7,13.3
123.2,60,310.2,9.9,19.6,59.6,99,35,47.0,12,-0.0,9.8,1.003,22.9,10.9,2.6,60.0,11.7,1472,12.33,7.4,13.003,12,83.2,9.2
126.0,61,319.2,6.3,0.0,59.6,99,35,40.7,12,0.0,8.2,1.006,25.7,9.4,0.6,53.6,9.5,1343,9.92,5.0,12.960,12,67.2,6.4
128.8,62,325.3,8.5,0.0,59.6,99,35,43.2,12,0.0,8.1,1.005,26.4,8.2,-1.4,48.4,7.1,1255,7.10,2.0,12.962,12,96.9,7.1
131.6,62,332.4,9.9,0.0,59.6,99,35,50.2,12,0.0,10.2,0.999,20.5,10.6,-0.8,60.3,10.5,1334,10.70,4.1,13.011,12,96.8,8.5
134.4,62,340.7,10.2,0.0,59.6,99,36,50.1,12,-0.0,10.2,1.000,20.5,10.6,-0.3,60.4,10.4,1324,10.56,4.5,12.983,12,96.6,9.5
137.2,63,350.3,10.6,0.0,59.6,99,37,55.7,12,0.0,11.4,1.001,18.3,11.2,-0.3,63.0,10.8,1330,10.23,3.3,12.874,12,95.8,8.6
140.0,63,356.5,9.5,17.1,59.6,99,37,57.9,12,0.0,12.2,1.003,14.8,12.1,-1.0,68.9,12.1,1385,9.85,1.6,12.805,12,57.2,6.9
142.8,63,363.7,8.9,31.7,59.6,99,37,56.4,12,0.0,11.4,1.001,13.5,11.4,-2.3,68.0,10.9,1297,11.32,4.5,12.936,12,54.5,6.3
145.6,63,373.1,9.9,20.0,59.6,99,37,55.6,12,-0.0,11.0,0.997,13.8,11.9,-1.4,71.8,11.8,1324,12.58,6.8,12.991,12,62.0,7.7
148.4,64,385.8,12.4,13.4,59.6,99,38,51.7,12,0.0,9.1,0.997,15.8,8.4,-1.0,62.8,9.6,1319,11.77,7.2,12.883,12,95.2,12.9
151.2,65,385.9,9.0,6.2,59.7,100,35,40.4,12,0.0,6.7,0.820,16.6,0.0,-1.6,28.2,0.0,1199,4.14,0.4,12.964,12,27.8,7.7
154.0,65,381.0,5.0,0.0,60.1,101,28,20.5,12,-0.0,5.1,0.003,-6.4,0.0,0.0,25.4,0.0,1208,4.25,0.4,13.002,12,0.0,4.9
156.8,65,371.7,4.7,0.0,60.8,101,15,22.7,12,0.0,5.1,0.000,-9.4,0.0,0.0,26.2,0.0,1143,4.31,0.4,13.021,12,0.0,4.9
159.6,65,361.3,4.9,0.0,60.8,101,10,24.1,12,-2.1,5.1,0.325,-7.3,0.0,-1.4,31.4,0.0,992,4.25,0.4,12.961,12,0.0,6.3
162.4,65,353.0,5.0,0.0,60.8,101,4,27.4,12,-5.5,5.1,1.012,6.0,0.0,-7.0,45.1,0.0,663,3.81,0.4,12.960,12,0.0,5.5
165.2,65,347.1,4.7,0.3,60.8,101,0,35.3,12,-5.5,4.7,1.000,-3.1,0.0,-5.5,45.3,0.0,656,3.69,0.4,12.931,12,2.3,4.6
168.0,65,339.6,4.3,32.4,60.8,101,0,34.2,12,-5.5,4.5,0.993,-4.9,0.0,-1.9,44.5,0.0,646,3.48,0.4,12.909,12,7.5,4.3
170.8,65,332.0,4.1,13.5,60.8,101,0,32.7,12,-5.5,4.2,0.990,-3.0,0.0,2.5,42.4,0.0,638,3.28,0.4,13.041,14,7.8,3.9
173.6,65,324.7,3.9,0.0,60.7,101,0,31.3,12,-5.5,3.9,0.993,-3.0,0.0,3.9,40.0,0.0,663,3.38,0.4,12.985,14,7.8,3.9
176.4,65,317.8,3.9,4.4,60.4,101,0,30.6,12,-5.5,3.9,0.998,-0.4,0.0,3.4,39.8,0.0,656,3.30,0.4,12.892,14,7.7,3.9
179.2,65,307.3,3.9,34.9,60.4,101,0,30.1,12,-5.5,3.9,0.999,0.0,0.0,2.8,39.0,0.0,646,3.17,0.4,12.789,14,7.4,3.9
182.0,65,305.3,4.4,25.0,60.2,101,0,32.3,12,-5.5,4.2,1.002,-1.3,0.0,1.9,39.3,0.0,643,3.05,0.4,12.721,14,6.7,3.9
184.8,65,300.2,4.9,11.6,60.0,101,0,35.9,12,-5.5,5.0,1.005,-2.5,0.0,0.0,46.7,0.0,737,4.14,0.4,12.890,14,9.5,4.9
187.6,65,295.0,6.3,3.9,60.0,101,0,37.9,12,-5.5,6.7,0.999,25.9,6.7,-1.2,47.0,6.1,1013,6.92,1.8,13.000,14,48.2,7.2
190.4,65,292.6,11.4,26.2,59.6,99,6,49.3,12,-1.5,10.6,0.999,23.2,10.1,-1.6,55.8,10.8,1304,10.63,4.7,13.018,14,96.2,10.4
193.2,65,302.3,12.7,8.6,59.3,99,12,55.5,12,0.0,12.9,0.998,18.4,13.5,-1.0,67.9,13.4,1519,14.13,8.3,12.960,14,95.1,13.3
196.0,65,309.9,14.0,0.0,59.0,99,19,62.5,12,0.5,14.0,0.999,12.8,14.1,0.7,74.5,14.1,1473,14.62,10.2,12.960,14,95.0,14.3
198.8,65,321.6,15.2,0.0,58.8,100,23,66.3,12,2.3,15.3,1.012,11.0,14.9,-3.1,77.5,14.7,1440,14.91,10.9,12.960,14,94.5,15.3
201.6,66,336.8,16.1,0.0,58.8,100,27,69.6,12,2.3,16.8,1.006,11.3,15.6,-2.7,79.5,15.5,1485,15.98,12.3,12.960,14,93.8,16.2
204.4,66,350.8,17.3,0.6,58.5,100,30,68.8,12,2.3,17.5,1.001,12.5,15.7,-2.1,78.6,15.7,1541,16.74,13.3,12.951,14,93.0,17.9
207.2,67,365.8,16.6,4.0,58.2,100,33,65.1,12,1.6,14.9,0.999,17.0,13.8,-1.7,71.4,14.0,1501,15.00,11.0,12.881,14,93.8,15.7
210.0,67,381.4,14.0,5.4,58.0,100,35,58.8,12,0.0,8.2,1.005,30.0,8.2,-2.3,45.9,8.6,1298,8.65,6.1,12.984,14,95.7,12.1
212.8,68,392.4,9.9,0.8,58.0,99,35,50.1,12,-0.0,7.8,0.995,29.7,8.7,1.2,47.5,8.8,1286,8.73,3.9,13.032,14,96.9,8.8
215.6,68,395.3,4.7,0.1,58.3,100,35,31.2,12,0.0,6.5,0.482,12.6,5.1,1.8,41.5,6.0,1256,7.80,3.2,13.024,14,84.4,7.9
218.4,69,386.2,5.6,0.0,58.8,101,32,25.7,12,0.0,5.9,0.000,-7.9,0.0,0.0,30.7,0.0,1213,5.05,0.4,13.041,14,0.0,5.5
221.2,69,374.7,6.1,0.0,59.3,101,28,29.9,12,0.0,6.7,0.000,-11.0,0.0,0.0,36.5,0.0,1224,5.87,0.1,12.989,14,0.0,5.7
224.0,69,363.5,5.6,0.0,59.6,101,21,25.9,12,-0.0,5.5,0.004,-9.2,0.0,0.0,32.9,0.0,1192,5.54,0.2,12.930,14,0.0,5.9
226.8,69,355.0,9.4,0.0,59.6,101,19,43.1,12,0.0,8.4,0.492,2.8,4.3,-2.6,41.3,3.0,1186,6.08,1.2,12.889,14,1.7,6.0
229.6,69,360.8,9.9,25.3,59.4,101,20,55.0,12,0.0,9.8,1.007,19.5,10.7,-5.4,63.3,10.7,1262,10.91,6.3,12.962,14,32.1,11.0
232.4,69,366.9,11.1,36.6,59.1,100,22,59.4,12,0.2,7.1,0.986,29.0,11.8,12.5,72.8,13.6,1290,12.82,8.8,13.009,14,65.3,12.5
235.2,69,373.2,13.2,13.7,58.8,99,24,63.4,12,2.3,14.5,1.003,16.9,14.0,7.1,77.8,15.1,1379,14.97,11.9,13.012,13,94.6,14.4
238.0,69,386.8,17.9,0.0,58.2,100,27,66.8,12,2.3,16.5,1.003,11.8,15.8,2.1,81.1,16.4,1496,16.53,14.2,12.960,12,93.7,15.7
240.8,69,403.3,17.6,0.0,57.8,100,30,68.4,12,2.3,18.3,1.003,13.1,16.6,0.0,79.3,16.2,1600,16.26,12.2,12.961,12,93.7,16.6
243.6,69,421.2,20.6,0.0,57.5,100,34,69.3,12,2.2,18.9,1.003,13.4,17.3,0.0,80.4,18.4,1686,18.60,17.0,12.960,12,92.5,20.4
246.4,69,436.2,24.6,0.0,57.3,100,37,74.5,12,1.6,24.7,1.000,11.5,20.3,-0.6,83.5,20.0,1859,21.52,19.8,13.002,12,50.2,23.9
249.2,70,449.9,22.7,0.0,57.3,101,41,74.5,12,1.0,23.3,1.005,10.6,19.7,-2.5,84.1,20.0,1916,22.60,20.2,13.015,12,0.0,25.0
252.0,70,471.1,22.7,0.0,57.0,101,43,73.4,12,-0.2,22.7,1.004,10.2,19.2,-3.3,83.8,19.5,1885,22.18,19.6,12.969,12,0.0,23.2
254.8,71,479.9,26.8,0.0,56.7,101,45,74.7,12,-0.8,25.8,1.001,10.5,20.1,-2.2,84.6,20.5,1936,23.06,21.6,13.041,12,0.0,25.8
257.6,71,494.0,29.0,20.2,56.4,101,47,75.4,12,-0.8,30.4,1.002,10.5,23.9,-1.6,86.6,24.3,2209,27.08,26.2,12.985,12,0.0,29.8
260.4,72,510.3,28.2,60.3,56.1,101,48,69.8,12,-0.8,23.0,0.999,12.0,21.3,-0.6,85.0,23.2,2079,25.07,25.5,12.993,12,29.8,31.3
263.2,72,522.8,27.7,7.0,56.1,100,49,73.5,12,-0.8,26.6,0.997,12.2,21.1,0.9,84.0,22.6,2041,23.78,23.1,13.040,12,90.2,27.6
266.0,73,533.3,29.1,6.1,56.3,100,50,74.7,12,-0.8,29.2,0.997,12.9,22.6,2.3,84.2,23.0,2197,25.70,25.5,13.041,12,89.2,29.7
268.8,74,542.7,29.1,3.9,56.6,100,51,73.9,12,-0.8,28.6,1.000,14.5,22.0,2.3,83.0,21.9,2132,25.28,24.0,12.993,12,90.9,25.0
271.6,75,549.2,26.4,0.0,56.9,100,52,75.2,12,-0.8,31.6,1.003,11.8,23.9,0.4,84.5,22.2,2150,25.35,23.7,12.933,12,91.4,22.5
274.4,75,558.5,27.7,3.8,56.9,100,53,75.3,12,-0.8,30.0,1.003,10.9,24.1,0.3,85.8,22.5,2172,25.86,24.8,12.889,12,89.4,29.0
277.2,76,564.8,29.2,2.4,56.5,100,53,75.6,12,-0.8,28.3,1.000,11.6,22.3,2.3,86.1,22.6,2197,26.59,25.5,12.961,12,88.0,30.1
280.0,76,571.0,30.1,0.0,56.0,100,54,75.1,12,-0.8,28.4,0.995,12.0,21.6,2.3,83.4,20.4,2108,18.27,16.6,12.960,12,89.9,29.8
282.8,77,576.0,28.0,0.0,55.7,100,55,68.9,12,-0.8,12.2,0.989,22.0,14.8,1.9,53.0,16.4,1871,15.29,10.1,12.990,12,77.9,23.4
285.6,78,574.6,5.5,0.0,55.4,100,52,50.5,12,-1.6,12.2,0.994,24.3,12.0,0.7,39.9,12.9,1604,12.13,7.0,13.040,12,45.3,5.1
288.4,78,576.0,12.0,0.0,55.5,100,50,48.2,12,-1.5,14.8,0.999,19.3,14.0,-0.8,64.7,13.4,1547,13.61,9.0,13.041,12,95.1,13.3
291.2,78,577.7,20.1,0.8,55.8,100,50,61.0,12,-0.1,20.9,0.998,10.5,19.2,-0.8,82.6,19.2,1735,18.17,17.1,12.928,12,92.9,21.6
294.0,78,580.8,25.6,2.6,56.1,100,51,66.7,12,-0.8,22.0,0.999,12.9,18.6,0.3,81.4,19.2,1880,21.27,19.8,12.957,12,91.2,25.3
296.8,78,584.0,23.9,3.5,56.1,100,52,71.2,12,-0.8,22.5,0.999,13.5,18.6,0.4,80.4,19.2,1985,22.77,19.6,12.976,12,91.0,23.6
299.6,78,586.7,23.3,7.5,56.1,100,54,71.7,12,-0.8,22.3,0.998,13.3,19.1,0.0,81.4,19.7,2006,23.07,19.9,12.821,12,91.0,23.9
302.4,78,590.3,25.5,5.6,56.1,100,55,72.3,12,-0.8,23.4,0.997,12.6,19.9,0.2,84.3,20.9,2033,24.25,22.0,13.041,12,89.1,27.0
305.2,78,595.0,27.6,1.8,56.2,100,56,74.1,12,-0.8,26.8,0.997,11.0,21.6,1.6,84.6,21.6,2183,25.80,22.3,13.040,12,89.4,27.5
308.0,79,600.0,24.8,0.0,56.5,100,57,76.9,12,-0.8,30.6,1.003,11.4,23.0,1.6,85.2,20.4,2160,24.39,19.3,12.971,12,63.5,21.0
310.8,80,599.2,5.1,0.0,56.5,100,57,33.4,12,-2.7,15.6,1.069,24.1,17.2,0.9,71.6,17.8,2011,21.25,15.4,12.908,12,19.5,6.5
313.6,80,595.2,11.7,11.1,56.7,99,57,34.9,12,-3.4,9.3,1.082,31.9,11.4,0.5,52.9,14.7,1717,17.28,14.1,13.041,12,93.1,18.4
316.4,80,592.0,13.4,14.5,56.9,99,55,56.3,12,-2.3,17.3,0.990,18.5,16.1,3.1,70.9,16.1,1810,17.66,13.3,12.940,12,60.5,11.0
319.2,80,591.6,6.7,0.3,56.9,100,53,30.6,12,-2.3,9.8,1.013,25.7,13.7,-0.8,63.1,14.5,1709,16.18,12.6,12.910,12,54.4,8.2
322.0,81,587.3,12.9,7.8,57.3,99,53,39.9,12,-2.3,11.4,1.013,25.3,12.7,-2.2,59.0,13.4,1613,14.66,12.0,12.970,12,94.2,16.9
324.8,81,588.0,16.2,3.1,57.3,99,52,56.9,12,-1.5,18.3,1.009,18.4,15.4,-0.5,65.6,15.1,1624,15.33,11.0,13.040,12,94.8,16.1
327.6,81,589.8,24.6,2.6,57.2,99,53,74.5,12,-0.1,30.4,1.001,7.6,24.3,0.8,90.2,25.5,2010,26.00,25.7,12.983,12,90.6,27.4
330.4,81,592.0,30.4,12.7,56.9,100,53,79.2,12,-0.8,34.5,1.002,11.0,27.0,-0.4,88.8,11.1,2095,13.88,13.9,13.000,12,50.0,22.5
333.2,81,592.0,13.7,45.5,56.5,100,53,51.8,12,-2.0,19.6,0.986,16.4,19.2,-1.3,77.1,7.3,1887,6.45,2.4,13.040,12,23.8,6.0
336.0,81,591.5,14.4,11.5,56.5,99,53,57.3,12,-2.3,15.4,0.986,19.3,14.6,-0.3,67.9,9.7,1622,6.28,4.9,13.040,12,90.4,10.6
338.8,81,589.3,14.2,32.0,56.7,99,52,58.4,12,-2.3,15.5,0.995,19.6,15.0,1.4,67.8,10.2,1670,7.31,0.4,13.040,12,33.7,11.0
341.6,81,588.0,15.9,29.2,56.9,99,52,59.0,12,-2.3,15.0,0.999,20.8,14.2,0.8,64.7,14.1,1636,15.57,10.1,13.040,12,75.1,15.2
344.4,81,588.0,18.4,0.0,56.9,99,52,61.8,12,-2.3,18.0,1.003,17.5,16.1,1.6,70.3,14.1,1690,15.49,12.2,13.040,12,93.7,17.8
347.2,81,587.8,18.1,0.0,56.9,99,53,32.9,12,-2.3,11.1,0.997,21.0,14.2,-0.6,67.1,13.2,1679,12.74,9.4,13.040,12,94.4,16.8
350.0,81,582.9,7.1,0.0,56.9,100,54,38.3,12,-2.3,11.3,0.999,22.4,13.3,-1.6,63.4,12.8,1650,9.97,4.6,13.036,12,96.5,11.4
352.8,81,584.0,10.1,19.1,56.7,100,56,32.8,12,-2.8,11.9,1.003,17.8,12.9,0.0,64.0,15.3,1712,16.15,12.2,12.962,12,93.0,14.7
355.6,81,580.6,11.0,32.8,56.6,99,58,17.6,12,-3.9,4.7,0.992,-11.0,0.0,0.0,15.3,0.0,1739,7.96,5.1,13.005,12,48.7,11.0
358.4,81,571.6,4.7,0.0,57.3,101,58,13.3,12,-3.9,4.7,0.307,-11.0,0.0,0.0,15.3,0.0,1750,4.13,0.4,13.040,12,0.0,4.9
361.2,81,550.6,4.7,5.4,57.3,101,59,12.9,12,-3.9,4.7,0.000,-11.2,0.0,0.0,15.2,0.0,1754,4.09,0.4,13.034,12,0.0,5.5
364.0,81,545.5,7.3,11.7,57.4,101,60,22.3,12,-3.5,6.2,0.207,-5.7,1.3,-0.1,16.4,0.0,1774,4.10,0.4,12.801,12,0.0,5.2
366.8,81,538.7,13.3,11.5,57.7,100,61,46.4,12,-2.1,10.9,1.013,28.5,11.4,-1.6,44.3,7.1,1863,7.26,2.4,12.947,12,53.2,10.3
369.6,81,536.4,22.4,0.0,58.0,99,63,75.3,12,-0.8,9.4,0.991,35.2,7.2,-2.1,60.0,16.9,1937,17.62,14.4,13.008,12,63.5,21.5
372.4,81,539.4,39.6,0.0,58.0,100,65,79.6,12,-0.8,29.1,0.995,26.0,16.2,-1.7,77.2,24.2,2275,28.82,28.6,12.975,12,0.0,36.8
375.2,81,550.7,36.8,0.0,58.2,101,67,79.8,12,-0.8,39.6,1.000,16.2,28.0,-1.0,89.6,27.5,2936,36.86,31.0,13.040,12,0.0,36.1
378.0,81,559.6,33.7,0.0,58.4,101,69,77.1,12,-0.8,34.1,1.002,19.5,27.1,-1.6,88.2,27.1,3284,41.63,28.9,13.040,12,0.0,33.1
380.8,81,565.6,28.9,4.3,58.4,101,72,75.3,12,-0.8,31.4,0.995,19.5,24.2,-1.6,81.7,23.6,3280,38.69,23.9,13.004,12,33.5,29.4
383.6,81,571.4,17.3,29.0,58.4,99,73,75.2,12,-0.8,31.9,0.991,15.6,24.7,-0.5,82.5,23.1,3020,34.52,20.9,12.973,12,86.0,26.1
386.4,82,577.3,11.2,12.1,58.2,100,73,64.2,12,-1.4,27.8,0.991,14.1,23.2,1.0,85.8,24.3,2467,29.82,27.8,13.040,12,86.6,29.4
389.2,83,580.0,10.3,13.3,58.0,100,72,51.2,12,-2.3,18.8,0.997,20.5,16.5,1.6,71.4,16.9,2185,21.46,17.5,13.080,12,90.6,22.7
392.0,84,579.1,13.3,33.0,58.0,99,71,51.7,12,-2.3,15.3,1.002,24.0,15.2,1.0,63.3,9.6,2146,12.22,7.1,13.027,12,70.8,13.3
394.8,84,575.9,6.0,0.0,58.4,99,68,18.0,12,-3.4,8.6,1.005,31.8,9.8,-1.3,40.6,8.5,2077,11.15,5.8,12.985,12,55.8,9.1
397.6,84,571.1,19.6,0.0,58.1,99,67,47.3,12,-2.3,13.4,1.000,29.3,10.4,-2.6,38.4,13.3,2046,18.95,14.4,13.035,12,92.2,19.6
400.4,84,574.5,28.6,0.0,57.6,99,66,71.3,12,-0.8,26.4,0.995,15.5,20.3,-1.4,82.4,20.6,2187,25.00,21.6,12.961,12,88.0,29.6
403.2,84,579.7,36.7,0.0,57.4,100,68,79.0,12,-0.8,37.1,1.005,13.0,27.5,0.0,88.6,27.8,2560,31.92,30.5,12.960,12,86.7,36.5
406.0,84,586.1,38.9,0.0,57.5,100,70,78.4,12,-0.8,38.8,1.001,14.0,27.5,-0.6,87.5,27.8,2674,34.02,33.5,13.001,12,85.7,38.5
408.8,85,592.0,38.0,0.0,57.3,100,72,78.3,12,-0.8,38.8,0.999,14.3,27.3,-0.4,87.4,27.5,2721,34.49,33.5,12.996,12,85.5,38.0
411.6,86,595.0,34.4,4.7,57.0,100,73,76.2,12,-0.8,33.3,0.998,15.2,24.9,0.2,85.7,25.8,2669,33.35,31.9,12.882,12,85.4,38.0
414.4,86,598.0,28.5,4.0,57.1,100,73,71.7,12,-0.8,25.1,1.000,17.0,19.4,0.8,78.0,20.0,2249,24.85,19.6,12.961,12,88.7,28.8
417.2,86,600.0,22.1,0.0,57.3,100,73,64.7,12,-0.8,18.8,1.005,21.0,16.5,0.0,71.1,17.5,2233,22.33,16.4,12.960,12,91.1,21.6
420.0,87,599.8,17.3,0.0,57.3,99,72,56.4,12,-1.9,15.8,1.000,23.9,13.7,0.0,55.3,13.8,2187,16.42,10.1,12.983,12,87.7,16.9
