BlueDriver Data Log
Sep 18, 2018 7:09:26 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
411.6,81,543.3,6.9,91.1,93.7,100,53,25.1,11,-0.8,5.1,1.006,35.5,6.9,-0.9,31.6,7.7,1630,8.23,2.8,13.040,12,50.5,8.0
414.4,81,540.0,12.9,38.5,93.7,99,52,45.2,11,-0.8,10.6,0.993,27.8,9.6,0.0,40.0,8.7,1624,8.92,6.0,13.040,12,89.6,12.8
417.2,81,539.0,16.0,10.3,93.7,99,53,58.8,11,-0.4,16.4,0.994,19.5,14.6,-0.5,64.5,13.9,1696,14.70,9.6,13.040,12,94.9,14.5
420.0,81,544.8,18.9,3.7,93.7,99,54,65.1,11,0.0,16.2,1.001,14.7,14.9,-1.1,72.1,16.8,1857,20.00,16.9,13.041,12,92.3,20.2
422.8,81,544.8,15.8,4.7,93.7,100,54,56.6,11,-0.1,6.2,0.996,11.0,0.0,2.3,18.0,1.6,1624,8.64,6.8,13.040,12,45.6,13.2
425.6,81,539.3,8.3,11.4,93.7,100,53,24.3,11,-0.8,4.7,0.999,29.7,7.8,-1.5,40.0,9.4,1610,10.06,3.1,13.076,12,8.9,7.2
428.4,81,535.8,12.9,99.9,93.7,100,52,48.8,11,-0.8,11.5,1.000,26.3,12.9,-2.4,60.2,14.5,1629,14.91,7.1,13.098,12,15.4,9.6
431.2,81,538.9,17.9,33.6,93.7,100,52,62.0,11,-0.4,17.2,1.000,17.3,15.2,-1.3,70.7,15.3,1670,16.63,13.6,13.040,12,93.2,19.2
434.0,81,543.9,19.4,0.0,93.7,100,53,67.3,11,0.0,20.6,0.999,15.4,14.9,0.0,62.4,12.9,1636,14.46,11.8,13.022,12,93.6,18.7
436.8,81,548.9,18.0,4.7,93.7,100,53,69.0,11,-0.0,21.6,0.995,13.5,17.4,0.5,74.2,16.4,1771,17.98,9.3,12.994,12,90.9,17.3
439.6,82,551.7,14.5,29.8,93.3,99,55,53.1,11,-0.5,15.1,0.994,21.3,12.7,1.1,59.9,14.4,1789,16.92,6.0,12.989,12,87.3,14.7
442.4,82,549.1,8.8,29.3,93.3,99,54,43.1,11,-0.8,11.6,0.999,27.0,8.0,0.5,35.8,8.7,1648,8.47,4.1,13.117,12,95.7,7.5
445.2,83,548.0,8.7,20.3,93.3,99,54,42.4,11,-0.8,11.9,1.007,23.3,12.8,-2.9,60.3,12.9,1637,13.57,8.6,13.041,12,95.4,10.8
448.0,83,548.0,10.2,7.6,93.3,99,55,47.8,11,-0.8,12.5,1.000,21.5,11.8,0.0,58.4,11.4,1637,12.88,7.8,13.040,12,95.1,11.3
450.8,83,547.9,6.3,0.0,93.3,99,53,31.4,11,-0.8,9.0,1.008,25.0,12.0,-2.6,59.0,11.9,1631,12.97,7.5,13.040,12,94.9,11.0
453.6,83,543.2,13.1,0.0,93.6,99,53,45.3,11,-0.8,10.2,0.999,25.1,12.4,-3.3,59.9,12.4,1631,13.43,8.0,13.040,12,94.8,14.5
456.4,83,544.0,12.6,2.7,93.7,99,53,39.3,11,-0.8,12.4,0.988,22.2,12.7,-0.0,60.4,12.2,1650,12.74,6.7,13.041,12,84.1,10.4
459.2,83,543.0,11.1,13.1,93.7,99,53,0.1,11,-0.8,11.8,0.998,24.4,9.0,-0.8,36.5,4.9,1628,8.23,3.6,13.040,12,51.0,7.5
462.0,83,539.3,12.9,45.4,93.7,100,53,32.1,11,-0.8,13.8,1.002,22.1,11.1,-0.8,46.1,2.0,1626,4.76,0.4,13.040,12,0.1,5.5
464.8,83,540.0,10.4,21.1,93.7,100,53,55.7,11,-0.8,13.1,1.007,17.3,13.6,-0.4,67.7,7.8,1675,6.43,0.8,13.041,12,8.6,4.9
467.6,83,538.3,9.8,8.4,93.7,100,52,52.2,11,-0.8,6.3,1.010,13.0,0.0,4.7,19.6,7.1,1581,6.34,2.4,13.040,12,57.3,7.9
470.4,84,536.0,13.5,21.9,93.7,99,51,48.6,11,-0.8,12.5,1.002,19.6,9.0,-0.3,47.1,10.6,1578,10.71,6.4,13.040,12,90.5,11.9
473.2,84,535.8,22.0,0.0,93.7,100,52,64.4,11,-0.2,19.5,0.997,15.8,15.5,-1.2,69.8,15.1,1709,16.53,12.1,13.040,12,94.5,15.1
476.0,84,541.5,16.4,27.2,93.7,99,53,62.9,11,-0.3,19.5,0.997,13.9,17.5,0.0,75.9,16.4,1861,19.90,18.4,13.040,12,91.7,17.3
478.8,84,544.0,12.6,37.5,93.7,99,53,54.0,11,-0.8,13.6,1.001,21.5,13.3,0.0,48.2,3.5,1599,6.35,6.3,13.040,12,94.2,14.0
481.6,84,544.0,11.2,21.4,93.7,99,52,50.3,11,-0.8,12.9,0.998,21.5,13.9,-0.6,61.1,10.5,1592,11.42,9.8,13.040,12,94.8,14.0
484.4,84,543.8,10.2,0.0,93.7,100,51,60.4,11,-0.8,14.9,1.003,18.9,15.0,-0.4,70.7,15.0,1598,15.58,13.8,13.040,12,93.4,18.2
487.2,84,547.0,17.1,0.0,93.4,100,51,63.0,11,-0.4,17.3,1.003,16.8,15.9,0.2,75.0,16.2,1640,16.47,14.0,13.040,12,93.7,19.6
490.0,84,549.8,22.8,0.0,93.3,100,51,67.7,11,0.0,20.5,0.998,16.3,16.5,0.8,75.3,16.9,1786,18.35,9.8,13.094,12,93.9,20.6
492.8,84,553.5,26.7,0.0,93.3,100,52,74.5,11,-0.0,26.7,0.997,8.5,19.4,1.3,81.2,19.2,1916,21.02,14.0,13.089,12,93.1,22.0
495.6,85,563.6,22.7,0.0,93.3,100,53,71.9,11,0.0,24.9,0.999,10.3,20.2,1.0,83.6,20.4,2001,23.24,19.7,13.040,12,91.0,23.9
498.4,85,566.6,23.2,6.9,93.3,100,54,69.3,11,0.0,22.7,1.000,13.0,19.0,0.2,81.4,19.5,1974,22.53,20.0,13.040,12,90.9,23.9
501.2,85,569.6,24.4,13.1,93.4,100,55,67.6,11,0.0,21.1,0.999,15.0,18.0,1.6,78.8,18.4,1935,21.46,21.1,13.040,12,90.1,25.2
504.0,86,572.6,25.0,13.5,93.7,100,56,68.2,11,-0.0,20.0,1.004,15.7,17.5,0.6,76.5,17.6,1904,19.95,17.7,13.040,12,90.8,23.6
506.8,87,575.5,18.4,0.0,93.3,99,56,65.2,11,0.0,19.5,1.001,16.0,15.9,0.0,71.7,16.4,1835,18.18,12.8,13.040,12,93.7,17.4
509.6,87,576.0,19.1,0.0,93.3,99,56,63.5,11,0.0,19.2,1.000,16.2,14.5,0.0,65.6,15.3,1725,16.23,14.1,13.041,12,93.1,19.6
512.4,87,577.3,19.1,0.0,93.4,99,56,63.3,11,-0.0,19.2,1.001,17.0,16.5,0.0,74.1,15.7,1762,16.09,12.1,13.099,12,93.7,17.8
515.2,87,580.0,17.5,0.0,93.7,100,56,62.0,11,-0.8,18.4,1.000,17.0,16.2,-0.5,72.5,16.1,1787,17.05,12.7,13.102,12,64.9,17.0
518.0,87,579.4,9.8,2.5,93.7,100,56,46.6,11,-0.8,16.7,1.001,17.4,15.8,-1.7,70.5,13.8,1760,15.49,13.3,13.050,12,0.0,18.9
520.8,87,577.5,10.3,1.1,93.7,100,55,39.6,11,-0.8,12.0,0.998,22.1,13.7,-2.5,62.6,8.8,1642,5.91,2.7,13.120,12,0.0,10.6
523.6,87,574.4,13.2,29.9,93.7,100,53,45.4,11,-0.7,6.7,0.987,34.6,7.8,0.0,27.1,12.9,1561,13.32,8.1,13.065,12,0.0,12.9
526.4,87,572.7,19.3,79.8,93.7,100,51,64.3,11,-0.0,20.8,0.995,9.5,16.6,0.0,66.1,19.2,1716,18.24,17.7,13.040,12,34.6,20.1
529.2,87,575.8,30.2,0.0,93.7,100,52,73.1,11,0.0,26.5,0.997,10.0,21.4,0.3,86.2,23.1,1990,23.81,25.2,13.040,12,89.2,30.2
532.0,87,584.1,25.1,7.5,93.7,99,53,72.9,11,0.0,27.8,1.000,10.8,22.8,0.6,87.1,23.5,2307,27.81,25.5,13.040,12,87.4,30.2
534.8,87,589.7,24.2,9.3,93.6,99,55,69.1,11,0.0,23.9,1.002,12.0,19.6,-0.8,82.0,20.0,2061,23.42,22.0,13.040,12,88.8,28.0
537.6,87,592.6,26.0,5.5,93.3,100,57,72.2,11,-0.0,26.3,0.995,13.1,20.1,-0.3,83.7,20.5,2090,24.15,21.0,13.040,12,89.8,25.8
540.4,87,595.3,18.4,27.0,93.7,99,58,71.7,11,0.0,26.1,0.999,11.9,20.6,0.3,85.0,20.9,2090,24.45,21.4,13.040,12,89.8,24.7
543.2,87,598.4,20.0,29.9,93.7,99,58,70.4,11,0.0,25.4,1.005,10.4,20.7,0.8,85.3,21.1,2034,23.53,22.7,13.041,12,89.7,26.6
546.0,87,600.0,17.3,22.4,93.7,99,57,68.3,11,0.0,24.0,1.010,12.0,20.0,0.8,83.9,20.4,1986,22.47,21.3,13.040,12,78.2,22.0
548.8,87,599.3,9.0,0.0,93.7,99,55,64.9,11,-0.0,20.8,1.003,13.6,18.0,0.2,77.9,17.8,1814,12.89,10.7,13.040,12,43.1,13.5
551.6,87,595.8,4.7,0.0,93.7,100,51,16.5,11,-1.1,10.8,1.009,25.6,13.9,-3.4,63.0,14.1,1610,7.55,2.9,13.059,12,18.0,5.9
554.4,87,590.3,6.3,0.0,93.5,99,49,27.7,11,-1.2,8.1,1.006,31.8,11.0,-5.8,51.2,11.6,1471,11.50,7.5,13.120,12,92.1,9.8
557.2,87,588.0,11.2,4.6,93.3,98,47,43.3,11,-0.8,10.8,0.995,22.7,12.2,-1.6,61.6,14.5,1525,14.99,12.2,13.060,12,93.5,14.1
560.0,87,586.8,14.9,9.2,93.4,99,48,55.5,11,-0.8,9.8,0.989,26.0,12.2,0.5,60.6,12.9,1497,13.53,9.9,13.087,12,94.7,14.7
562.8,87,583.5,12.3,4.9,93.7,98,50,54.1,11,-0.8,9.4,0.995,34.2,9.5,-0.8,46.4,10.2,1522,10.40,6.3,13.088,12,95.2,9.9
565.6,87,579.3,5.9,0.0,93.7,100,52,32.3,11,-0.8,7.6,0.996,38.4,6.7,-1.9,33.7,7.3,1577,7.57,2.9,13.040,12,92.2,2.8
568.4,87,575.6,5.9,0.0,93.7,100,54,20.6,11,-0.8,6.2,0.734,31.8,4.6,-2.1,25.9,4.7,1637,6.29,0.4,13.041,12,52.8,5.5
571.2,87,568.2,6.3,31.7,93.7,100,55,20.1,11,-0.8,5.9,0.000,-7.5,3.5,0.0,20.0,3.5,1661,5.45,1.7,12.993,12,49.2,7.3
574.0,87,559.0,7.8,133.9,93.7,99,56,23.5,11,-0.8,5.5,0.759,23.9,4.8,0.0,22.3,4.8,1669,5.79,2.2,12.989,12,57.3,8.4
576.8,87,551.7,12.5,0.0,93.7,98,56,41.5,11,-0.8,9.8,1.002,31.5,8.6,-0.6,36.0,8.1,1686,8.31,3.2,13.040,12,85.2,7.0
579.6,87,552.0,12.5,4.0,93.7,98,56,49.8,11,-0.8,12.9,0.998,22.7,12.6,-0.9,57.5,12.6,1715,13.40,8.2,13.040,12,94.9,12.5
582.4,87,552.0,9.5,21.3,93.7,98,56,39.5,11,-1.0,11.1,0.999,20.4,11.8,1.5,56.7,12.8,1737,14.24,9.4,13.040,12,94.9,13.3
585.2,87,550.8,7.1,53.4,93.7,99,57,22.7,11,-1.5,4.9,1.011,3.0,1.6,0.0,17.3,4.3,1689,8.28,6.7,13.040,12,65.2,11.8
588.0,87,547.5,9.5,96.9,93.7,99,53,39.2,11,-0.8,9.4,0.997,21.6,7.2,-1.0,34.5,7.6,1614,7.86,4.6,13.009,12,36.6,8.6
590.8,87,543.7,11.0,21.0,93.7,100,50,56.2,11,-0.3,14.0,0.986,23.8,12.5,-1.8,55.6,11.9,1585,11.37,5.9,12.947,12,36.2,6.2
593.6,87,546.4,18.3,9.8,93.5,100,48,68.2,11,0.0,20.3,0.985,13.7,16.8,-2.1,75.7,16.1,1650,16.46,14.5,12.881,12,92.8,21.6
596.4,87,550.7,25.5,0.5,93.3,99,47,74.0,11,0.0,26.7,1.001,8.0,21.2,0.0,87.4,20.4,1878,21.34,20.6,12.975,12,90.6,25.6
599.2,87,557.7,29.4,1.8,93.3,99,47,76.1,11,-0.0,28.5,0.999,9.3,22.1,0.9,87.3,22.4,2085,24.97,24.4,13.040,12,88.6,29.3
602.0,87,571.3,29.0,0.0,93.3,99,49,75.1,11,0.0,29.0,0.999,10.4,22.7,1.6,86.7,23.1,2215,26.73,24.6,13.040,12,88.6,29.0
604.8,87,578.6,28.0,0.0,93.3,99,51,73.9,11,0.0,28.6,1.000,11.2,22.6,1.6,85.8,23.0,2225,26.71,23.9,13.041,12,88.1,28.1
607.6,87,585.2,26.3,0.2,93.3,99,54,72.8,11,0.0,27.1,0.997,12.5,21.6,1.6,84.7,21.6,2198,26.13,21.0,13.040,12,89.7,25.3
610.4,87,588.2,24.3,0.8,93.3,99,56,72.2,11,-0.0,25.3,1.000,11.5,20.4,0.2,83.4,20.5,2117,24.64,19.3,13.014,12,90.8,23.1
613.2,87,591.3,23.9,12.9,93.3,99,57,67.0,11,0.0,20.2,0.999,14.8,17.9,0.0,78.1,18.3,1971,21.80,18.8,12.966,12,90.3,24.3
616.0,87,592.0,19.9,8.5,93.3,99,58,61.5,11,0.0,16.0,0.998,20.3,14.9,1.4,68.6,14.9,1775,16.38,11.8,13.040,12,94.0,18.2
618.8,87,592.0,14.9,16.8,93.3,99,58,56.0,11,0.0,16.7,1.005,19.0,15.3,-0.8,68.6,15.3,1774,16.45,12.1,13.040,12,93.9,16.3
621.6,87,591.5,11.3,59.8,93.3,98,58,43.1,11,-0.0,11.4,1.006,30.3,5.9,-0.3,43.3,8.9,1750,11.52,8.7,13.040,12,78.5,14.5
624.4,87,583.3,4.7,16.0,93.3,99,57,26.3,11,-0.9,8.2,0.519,17.4,0.2,0.0,21.3,2.5,1701,5.38,2.5,13.040,12,32.2,7.5
627.2,87,574.9,5.1,7.1,93.3,100,55,16.9,11,-1.6,5.8,0.207,-1.7,1.5,-0.1,17.8,0.8,1625,4.36,0.8,13.041,12,7.1,5.7
630.0,87,565.3,6.1,14.7,93.3,100,53,23.0,11,-1.5,7.9,0.885,39.5,7.8,-0.8,34.1,6.6,1597,6.91,2.3,13.040,12,53.3,6.4
632.8,87,559.6,8.2,15.8,93.3,98,52,35.3,11,-0.8,9.8,1.005,30.5,10.4,-2.2,46.7,10.2,1594,9.85,4.7,12.980,12,96.2,9.1
635.6,87,555.8,16.5,0.0,93.3,98,52,59.2,11,-0.3,17.0,1.002,20.5,14.6,-1.2,63.6,13.9,1679,14.01,9.1,12.920,12,95.3,13.5
638.4,87,561.5,17.7,8.7,93.3,99,53,66.0,11,0.0,20.7,1.004,15.1,17.7,1.2,77.3,17.9,1851,19.84,17.6,13.120,12,91.7,21.2
641.2,87,564.0,18.6,9.8,93.3,99,55,63.7,11,0.0,18.6,1.010,16.5,16.5,-0.8,75.3,16.9,1861,19.02,14.9,12.947,12,92.5,20.0
644.0,87,1929.7,17.2,1.2,93.3,99,56,64.3,11,-0.0,14.5,0.995,20.8,14.8,0.8,67.8,14.9,1797,12.17,8.2,12.948,12,58.8,14.4
646.8,87,563.6,8.2,11.2,93.3,99,57,43.2,11,-0.5,11.5,0.986,27.1,12.4,0.4,56.7,13.1,1746,7.86,1.2,13.040,12,6.6,5.4
649.6,87,561.6,11.8,5.3,93.3,99,58,34.0,11,-0.8,8.4,0.983,28.9,9.0,-1.1,43.3,11.7,1737,12.58,5.1,13.040,12,94.8,14.1
652.4,87,558.6,11.9,27.5,93.3,98,58,33.8,11,-0.9,5.9,0.983,11.5,0.0,4.7,21.6,3.9,1728,7.82,2.0,13.040,12,72.0,10.4
655.2,87,554.2,6.2,94.4,93.3,98,57,17.3,11,-1.6,5.5,0.001,-2.6,0.0,1.7,20.0,1.8,1686,5.43,0.6,13.040,12,36.5,6.3
658.0,87,539.6,5.5,0.0,93.3,99,55,19.3,11,-1.6,6.4,0.450,12.7,3.3,0.9,22.7,0.0,1633,4.70,1.1,13.040,12,0.0,5.3
660.8,87,537.5,8.2,0.0,93.3,100,52,19.7,11,-1.6,8.7,0.917,36.0,8.6,1.3,33.4,1.1,1591,4.96,2.4,13.040,12,0.0,8.6
663.6,87,536.0,11.1,5.3,93.3,100,51,23.3,11,-1.6,12.2,1.013,21.5,12.5,-4.7,58.4,12.5,1649,13.27,6.9,13.040,12,0.0,10.8
666.4,87,536.2,13.1,19.8,93.3,100,48,58.8,11,-0.8,18.0,1.001,17.3,14.8,-2.2,67.7,14.6,1673,15.03,11.0,13.014,12,22.7,14.1
669.2,87,539.1,18.8,0.0,93.3,99,48,61.3,11,-0.4,18.4,0.997,15.3,15.8,-0.2,71.4,15.6,1673,16.82,14.5,12.960,12,93.7,18.4
672.0,87,541.8,17.9,0.0,93.3,99,48,63.1,11,-0.2,18.4,0.999,17.0,14.1,-0.8,53.7,10.2,1537,12.33,11.0,13.029,12,94.5,16.7
674.8,87,544.8,17.3,0.0,93.3,99,49,62.1,11,-0.8,16.5,0.997,17.5,15.3,1.0,67.7,14.5,1625,15.11,12.7,13.050,12,94.3,17.0
677.6,87,547.8,21.2,0.0,93.3,99,51,67.5,11,-0.2,19.7,1.000,15.4,16.9,0.5,76.8,17.5,1773,18.61,15.8,13.040,12,92.8,19.9
680.4,87,553.5,26.0,0.0,93.3,99,53,72.1,11,0.0,24.6,1.000,12.7,19.5,-0.5,82.1,19.2,1974,22.04,19.6,13.040,12,90.1,24.3
683.2,87,559.5,24.1,1.6,93.3,99,55,73.7,11,0.0,28.0,0.997,10.8,23.0,0.8,86.3,21.2,2249,25.12,19.2,12.983,12,89.7,19.8
686.0,87,564.7,17.3,3.6,93.3,99,57,61.8,11,-0.0,18.0,0.997,18.5,16.1,-0.3,76.2,18.0,2014,21.39,16.8,13.004,12,90.9,17.1
688.8,87,567.5,17.3,0.0,93.3,99,61,33.7,11,0.0,13.4,1.006,24.9,13.5,-1.7,61.1,14.0,1834,16.05,12.1,13.031,12,93.8,17.3
691.6,87,565.6,12.8,0.0,93.3,98,61,35.8,11,0.0,10.6,1.011,30.7,10.5,-3.1,43.6,9.4,1825,9.44,3.5,12.881,12,95.2,9.4
694.4,87,562.6,9.9,17.6,93.3,97,61,39.9,11,0.0,12.5,1.004,24.5,12.2,-3.1,54.9,11.7,1834,12.58,3.5,12.977,12,67.9,8.4
697.2,87,560.0,11.4,58.7,93.3,98,61,43.1,11,-0.0,12.2,1.003,24.5,12.7,-3.1,56.4,12.6,1830,14.36,7.3,13.040,12,60.5,10.2
700.0,87,559.6,16.5,0.0,93.3,98,59,54.6,11,0.0,15.2,0.999,21.1,14.7,-2.5,63.9,14.7,1825,16.30,13.8,13.024,12,93.6,17.4
702.8,87,562.5,21.2,0.0,93.3,98,58,65.6,11,0.0,20.0,0.996,15.7,17.8,-1.5,76.5,18.5,1834,20.00,19.2,12.881,12,91.3,24.7
705.6,87,565.5,23.2,0.0,93.3,99,57,71.9,11,0.0,25.1,0.997,10.5,20.4,-0.8,83.9,20.0,2060,23.44,19.2,13.031,12,91.6,22.3
708.4,87,568.4,20.5,2.3,93.3,99,57,66.7,11,-0.0,18.8,0.998,15.3,16.2,-0.8,72.4,17.4,1888,20.23,16.6,13.111,12,85.8,17.2
711.2,87,571.7,10.6,63.1,93.3,98,56,51.0,11,-0.5,14.7,1.006,22.6,12.6,-2.0,58.0,14.1,1713,15.62,12.1,13.073,12,69.4,9.0
714.0,87,569.3,9.9,27.0,93.3,99,55,41.4,11,-0.8,11.7,1.012,27.5,10.9,-4.0,48.8,11.9,1687,12.47,7.8,12.960,12,49.8,5.5
716.8,87,566.3,12.9,0.0,93.3,99,55,43.5,11,-0.7,12.1,1.009,24.5,12.2,-4.7,56.5,12.9,1686,13.82,11.3,13.015,12,77.3,13.8
719.6,87,564.6,18.9,0.4,93.3,99,57,64.3,11,-0.0,19.6,0.999,18.8,15.7,-2.1,68.6,15.6,1824,17.07,14.0,13.073,12,92.9,19.5
722.4,87,567.6,20.0,7.8,93.3,99,59,64.3,11,0.0,19.8,1.007,16.7,17.3,-1.1,75.6,17.4,1933,19.89,16.0,13.108,12,92.2,20.0
725.2,87,570.5,16.2,39.6,93.3,98,61,59.2,11,0.0,17.7,1.010,19.2,16.5,-1.8,72.8,17.1,1947,20.19,17.3,13.040,12,91.3,22.4
728.0,87,570.5,13.4,43.1,93.3,98,62,51.9,11,0.0,12.6,1.003,28.5,11.8,-3.1,49.4,11.0,1874,10.98,9.1,13.040,12,93.8,15.3
730.8,87,567.4,12.4,0.0,93.3,98,61,49.4,11,-0.0,9.0,1.004,34.9,8.9,-4.1,37.7,10.8,1861,10.78,4.8,13.040,12,74.3,8.2
733.6,87,563.7,7.5,0.0,93.3,99,60,43.0,11,0.0,11.5,0.990,30.5,10.4,-5.3,43.0,12.0,1838,11.96,5.1,13.040,12,39.5,5.2
736.4,87,564.0,13.3,0.0,93.5,98,60,45.9,11,0.0,12.3,0.983,23.9,13.7,-5.7,61.6,14.0,1811,15.38,10.6,13.040,14,94.1,14.9
739.2,87,562.3,16.2,0.0,93.7,98,60,55.4,11,0.0,11.9,0.991,26.1,12.3,-3.1,52.2,10.2,1800,11.50,8.8,13.040,14,94.6,14.4
742.0,87,560.5,16.4,0.0,93.7,98,60,63.5,11,-0.0,18.4,1.001,17.0,17.6,-2.1,66.9,15.2,1850,16.49,13.0,13.040,14,93.7,16.9
744.8,87,563.6,23.5,0.0,93.7,99,61,68.3,11,0.0,21.2,1.007,15.6,18.3,-1.9,77.1,18.7,1937,21.25,18.7,13.040,14,91.3,23.1
747.6,87,566.3,23.9,0.0,93.5,99,61,70.0,11,0.0,21.6,1.009,15.0,18.8,-2.1,79.9,19.1,2053,22.96,20.0,13.041,14,90.1,24.7
750.4,87,569.2,23.4,0.0,93.3,99,62,68.4,11,0.0,18.4,1.000,19.0,16.5,-0.8,75.7,18.0,1910,20.10,18.3,13.040,13,91.0,23.0
753.2,87,572.0,20.8,0.5,93.3,99,62,64.3,11,-0.0,17.6,1.001,18.7,16.5,-1.3,74.1,17.2,1899,19.36,15.4,13.040,12,92.3,20.0
756.0,87,571.6,14.9,14.0,93.3,98,61,57.7,11,0.0,15.0,0.999,20.9,15.5,-1.3,69.7,16.1,1861,18.05,12.5,13.040,12,93.7,16.5
758.8,87,572.0,15.8,12.2,93.5,98,60,54.4,11,0.0,11.6,0.996,23.7,13.9,-1.2,63.3,15.1,1799,16.68,12.5,13.040,14,93.6,16.5
761.6,87,572.0,15.6,8.1,93.6,98,58,54.1,11,0.0,9.0,0.993,22.5,12.9,-3.9,57.6,12.9,1761,13.95,10.1,12.935,14,94.4,15.0
764.4,87,571.6,13.4,1.9,93.3,98,58,49.4,11,-0.0,8.6,0.990,31.7,11.0,-3.9,47.8,11.3,1756,11.99,7.2,12.941,14,95.1,12.5
767.2,87,567.5,9.0,3.5,93.3,97,58,40.5,11,-0.5,9.7,0.994,32.7,10.3,-3.9,42.7,10.3,1752,10.18,4.9,13.040,14,95.7,9.4
770.0,87,565.7,9.0,4.8,93.3,98,58,38.1,11,-0.8,11.1,0.998,26.8,11.4,-3.6,51.0,11.8,1762,12.32,6.3,13.040,14,37.8,10.3
772.8,87,562.8,10.2,4.6,93.3,99,59,44.1,11,-0.8,12.2,0.998,26.0,11.8,0.0,51.0,11.8,1779,12.68,7.9,13.073,14,21.9,11.8
775.6,87,560.0,13.3,0.0,93.3,99,60,57.3,11,-0.8,8.0,0.995,17.2,5.3,2.4,34.5,9.4,1782,10.23,6.2,13.034,14,20.5,12.8
778.4,87,559.4,12.5,0.0,93.3,99,59,40.9,11,-0.8,6.9,1.002,20.9,2.3,2.2,19.0,6.8,1772,5.99,0.6,12.885,14,2.7,10.6
781.2,87,555.4,11.6,0.0,93.3,99,58,37.0,11,-0.8,8.7,1.009,37.8,7.6,-3.7,29.2,9.1,1750,7.53,4.3,13.118,14,14.7,10.9
784.0,87,552.0,11.4,5.5,93.3,99,58,51.3,11,-0.8,12.2,0.994,27.0,11.8,-1.6,50.2,12.9,1769,12.06,7.8,13.068,14,22.4,12.4
786.8,87,552.0,12.8,18.0,93.3,99,58,41.6,11,-0.8,13.7,1.008,23.7,14.5,-2.0,61.4,14.4,1794,15.32,11.2,13.040,14,17.4,14.9
789.6,87,551.6,18.4,0.0,93.3,100,58,55.5,11,-0.4,17.2,1.005,19.4,16.5,-2.1,71.7,16.2,1837,17.73,14.1,13.040,14,0.0,18.0
792.4,87,556.8,19.8,0.0,93.3,100,58,64.3,11,0.0,20.4,0.998,15.7,17.3,-1.6,75.7,17.3,1913,20.06,16.5,13.040,14,0.0,20.4
795.2,87,560.0,20.2,0.0,93.3,100,58,66.2,11,0.0,20.3,1.000,16.5,17.3,-1.6,75.3,16.9,1936,19.64,15.9,13.096,14,0.0,20.4
798.0,87,560.8,19.2,0.0,93.3,100,58,64.3,11,-0.0,19.6,0.996,16.9,16.7,-1.0,74.5,16.9,1907,19.11,15.5,13.082,14,19.7,20.0
800.8,87,563.8,19.2,0.0,93.3,99,59,64.3,11,0.0,19.3,1.000,17.0,16.5,-0.8,73.7,16.9,1897,18.99,15.3,13.040,14,51.0,19.2
803.6,87,567.1,17.0,0.0,93.3,99,60,59.2,11,0.0,16.4,1.000,18.9,16.4,-1.2,73.4,17.3,1898,19.44,15.8,13.040,14,51.0,19.2
806.4,87,568.0,25.9,0.0,93.3,99,60,63.1,11,-0.2,18.2,0.997,22.3,16.8,-2.3,73.7,18.8,1824,20.07,22.7,13.041,14,78.1,29.2
809.2,87,570.9,38.1,1.1,93.3,99,61,79.9,11,-0.8,45.9,1.000,13.0,34.9,-2.3,87.3,29.9,2435,30.28,33.8,13.040,14,87.4,38.7
812.0,87,580.0,42.7,6.0,93.3,99,63,79.2,11,-0.8,42.5,0.997,15.9,34.9,-1.9,92.4,35.1,2999,39.69,40.8,13.060,14,83.9,44.4
814.8,87,586.1,38.6,3.7,93.3,99,66,79.2,11,-0.8,39.2,0.989,17.1,33.3,-1.4,91.3,33.7,3368,44.34,33.3,13.113,12,81.2,38.8
817.6,86,592.6,37.3,1.7,93.3,99,70,78.9,11,-0.8,35.5,0.986,15.0,29.4,-0.9,89.8,29.8,3637,47.80,30.2,13.040,12,0.0,37.7
820.4,86,597.5,39.6,4.7,93.3,99,72,78.1,11,-0.8,31.9,1.012,12.0,26.3,-1.6,89.4,28.8,2689,35.60,37.0,13.040,12,47.2,43.5
823.2,85,600.9,43.2,14.0,93.3,99,73,76.9,11,-0.8,41.2,0.989,15.8,29.6,-0.6,87.5,30.4,2784,34.54,37.2,13.040,12,84.2,46.1
826.0,85,607.7,38.4,0.0,93.3,99,75,69.9,11,-0.3,22.9,0.996,19.8,18.4,0.3,61.4,22.0,2828,30.08,27.3,13.052,12,79.4,38.1
828.8,85,600.4,18.2,1.0,93.3,99,73,42.9,11,-0.6,7.2,0.967,17.7,0.0,0.7,14.3,0.0,2198,4.65,0.4,13.120,12,0.0,5.1
