BlueDriver Data Log
Aug 28, 2018 5:18:09 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
114.7,61,313.2,88.2,101,17,67.6,26,77.5,1483,13.0,12.960,27,19.6
117.8,61,329.2,88.2,100,23,71.5,26,82.7,1646,15.8,12.960,27,20.9
120.9,62,348.7,88.2,101,29,67.5,26,75.9,1656,13.8,12.960,27,19.0
124.0,62,368.5,88.2,101,33,55.1,26,63.8,1568,8.0,12.916,27,12.3
127.1,64,383.0,88.2,100,36,56.5,26,65.6,1508,7.1,12.960,27,12.3
130.2,64,396.3,88.2,100,37,34.4,26,48.8,1299,4.9,12.994,27,11.9
133.3,65,402.5,88.2,101,38,45.5,26,52.8,1272,3.5,12.952,27,9.2
136.4,66,412.8,88.2,101,39,46.2,26,54.4,1253,3.8,12.891,27,9.8
139.5,67,419.1,88.2,101,39,39.0,26,50.3,1312,3.8,12.960,27,10.5
142.6,67,416.0,88.2,101,39,23.6,26,28.5,1167,0.7,12.960,27,5.3
145.7,67,416.0,88.2,101,37,24.3,26,31.0,1149,0.8,12.904,27,5.2
148.8,68,413.8,88.2,101,37,28.4,26,32.2,1136,0.0,12.952,27,6.1
151.9,68,408.4,88.2,101,35,41.3,26,47.6,1185,2.3,13.040,27,8.2
155.0,68,414.1,88.2,101,35,44.8,26,56.6,1235,4.6,12.970,27,10.0
158.1,68,412.0,88.2,101,34,20.8,26,24.5,1200,0.4,12.913,27,4.6
161.2,68,412.0,88.2,101,32,23.4,26,29.1,1129,1.5,12.951,27,5.6
164.3,69,409.0,88.2,101,29,25.5,26,30.1,1272,0.4,12.930,27,6.1
167.4,69,412.0,88.2,101,21,25.9,26,30.5,1343,0.1,13.040,27,6.3
170.5,69,411.1,88.2,101,12,26.7,26,31.9,1264,0.4,13.040,27,6.0
173.6,69,408.0,88.5,101,5,26.5,26,32.6,991,0.4,12.974,27,5.1
176.7,69,398.4,88.5,101,0,30.5,26,38.7,775,0.4,13.040,27,4.5
179.8,69,391.6,88.2,101,0,34.3,26,45.2,789,0.4,12.819,27,5.3
182.9,70,382.0,88.2,101,0,35.4,26,45.6,838,0.4,12.860,27,5.6
186.0,70,375.8,88.2,101,0,33.1,26,42.4,862,0.4,12.928,27,5.5
189.1,70,369.5,88.2,101,0,31.9,26,41.1,847,0.4,12.958,27,5.2
192.2,70,359.7,88.2,101,0,30.7,26,40.3,830,0.4,12.960,27,5.1
195.3,70,353.4,88.2,101,0,30.6,26,39.9,822,0.4,12.964,27,5.1
198.4,70,347.1,88.2,101,0,30.6,26,39.6,812,0.4,12.993,27,5.1
201.5,71,341.3,88.2,101,0,21.6,26,28.1,774,0.4,12.951,28,3.7
204.6,71,336.0,88.2,101,0,25.7,26,35.4,1024,3.8,12.911,28,5.7
207.7,71,339.4,88.2,101,8,52.1,26,59.0,1593,8.1,12.960,28,12.5
210.8,71,347.2,88.2,101,16,63.1,26,73.4,1453,10.0,13.019,28,15.6
213.9,72,358.7,88.2,101,21,69.2,26,80.4,1547,12.8,12.980,28,18.8
217.0,72,377.2,88.2,101,25,69.9,26,80.3,1550,15.1,12.996,27,19.0
220.1,73,392.6,88.2,101,29,68.3,26,77.9,1569,14.6,12.960,27,18.9
223.2,74,408.3,88.2,101,32,48.7,26,63.1,1451,1.6,12.960,27,8.0
226.3,75,416.1,88.2,101,33,56.2,26,63.1,1372,9.6,12.960,27,14.9
229.4,75,434.6,88.2,100,35,57.1,26,66.5,1511,10.2,12.960,27,15.5
232.5,76,440.0,88.2,100,36,34.7,26,40.8,1280,3.2,12.960,27,7.8
235.6,76,446.0,88.2,100,36,43.3,26,52.2,1306,5.9,13.033,27,9.6
238.7,76,448.0,88.2,101,35,24.7,26,29.4,1135,0.0,12.960,27,5.5
241.8,76,448.0,88.2,101,33,24.3,26,28.9,1311,0.0,13.030,27,5.8
244.9,76,448.0,88.2,101,30,24.3,26,28.2,1291,0.0,12.960,27,5.9
248.0,76,448.0,88.2,101,22,18.8,26,22.5,1305,0.4,12.971,27,4.8
251.1,76,443.4,88.6,101,11,18.7,26,22.6,1101,0.1,13.040,27,4.3
254.2,76,437.3,88.6,100,7,34.9,26,41.4,1271,7.1,12.956,27,11.1
257.3,76,444.6,88.6,100,13,63.4,26,71.8,1802,12.5,12.961,27,18.2
260.4,76,451.0,88.2,101,20,41.6,26,55.4,1557,11.2,12.960,27,7.0
263.5,77,446.1,88.2,101,20,18.1,26,21.7,1294,0.4,12.960,27,4.2
266.6,77,439.7,88.2,101,16,18.4,26,22.4,971,0.4,12.960,27,3.6
269.7,78,433.5,88.4,101,13,20.8,26,25.0,966,0.4,12.960,27,4.9
272.8,78,427.5,88.2,101,7,24.6,26,32.0,854,0.4,12.858,27,3.7
275.9,78,419.9,88.6,101,2,29.8,26,38.8,713,0.4,12.925,27,4.3
279.0,78,411.6,88.2,101,0,29.8,26,39.1,798,0.2,12.930,27,4.8
282.1,78,401.8,88.4,101,0,27.2,26,35.5,762,0.4,12.880,27,4.0
285.2,78,395.5,88.6,101,0,21.3,26,27.9,713,0.4,12.841,27,3.4
288.3,78,389.3,88.3,100,1,30.0,26,33.7,856,2.2,12.880,27,8.3
291.4,78,392.0,88.2,99,9,50.7,26,59.5,1528,6.2,12.933,27,11.5
294.5,78,394.9,88.2,100,15,48.0,26,45.7,1374,3.9,13.003,27,9.2
297.6,78,401.0,88.2,100,18,52.9,26,63.1,1463,7.7,12.924,27,12.2
300.7,78,406.0,88.2,100,20,50.5,26,62.1,1471,7.8,13.043,27,10.3
303.8,78,408.0,88.2,101,22,33.2,26,35.3,1139,3.3,12.960,27,7.6
306.9,78,404.0,88.2,101,21,23.5,26,26.4,1217,1.4,13.020,27,5.2
310.0,78,404.0,88.2,101,20,27.3,26,32.9,1328,1.5,13.008,27,6.6
313.1,78,404.0,88.2,101,19,23.2,26,26.4,1312,0.4,12.960,27,5.7
316.2,78,403.6,88.2,101,14,18.1,26,21.5,1176,0.4,12.960,27,4.2
319.3,78,396.0,88.2,101,8,17.7,26,19.9,983,0.4,12.960,27,3.4
322.4,78,392.0,88.2,101,4,26.3,26,30.1,1035,0.2,13.007,27,7.4
325.5,79,388.0,88.2,100,6,50.0,26,57.0,1640,7.8,12.960,27,11.6
328.6,79,396.0,88.2,100,13,52.5,26,60.2,1414,6.4,13.004,27,12.7
331.7,79,398.7,88.2,100,17,45.6,26,52.7,1214,4.1,13.055,27,9.6
334.8,79,399.3,88.2,101,19,20.5,26,24.0,1232,0.4,12.800,27,4.0
337.9,80,392.7,88.2,101,16,15.5,26,19.3,937,0.4,12.861,27,3.1
341.0,80,388.0,88.2,101,9,20.6,26,24.4,948,2.1,12.877,27,4.1
344.1,80,388.8,88.2,100,7,43.8,26,49.1,1691,6.1,12.960,27,12.2
347.2,80,392.0,88.2,99,13,41.5,26,50.5,1624,4.6,12.895,27,9.0
350.3,80,396.0,88.2,99,16,35.9,26,42.2,1466,3.8,12.991,27,7.0
353.4,80,396.0,88.2,101,19,23.7,26,28.2,1261,2.3,12.960,27,6.0
356.5,80,396.0,88.2,101,20,37.7,26,45.5,1177,4.8,12.960,27,8.1
359.6,81,396.0,88.2,101,22,40.6,26,47.9,1211,4.6,13.019,27,8.6
362.7,81,398.1,88.2,101,22,27.5,26,29.7,1237,1.0,13.023,27,6.3
365.8,81,392.2,88.2,101,21,18.9,26,23.2,1249,0.4,13.012,27,4.6
368.9,81,390.1,88.2,101,21,16.8,26,20.4,1260,1.2,12.960,27,4.6
372.0,81,387.8,88.2,101,20,15.5,26,19.0,1065,0.4,13.040,27,3.6
375.1,81,384.0,88.2,101,20,23.7,26,28.7,1313,0.4,12.964,27,4.9
378.2,81,384.0,88.2,101,19,22.5,26,27.5,1223,0.4,12.980,27,5.1
381.3,81,380.0,88.2,101,16,22.3,26,25.2,1215,0.4,12.987,27,4.9
384.4,81,377.0,88.2,101,7,20.7,26,25.8,946,0.4,13.029,27,3.9
387.5,81,372.0,88.2,101,0,35.9,26,42.3,1277,3.2,13.007,27,5.7
390.6,81,375.2,88.2,100,10,45.3,26,53.9,1540,8.3,13.032,27,12.1
393.7,81,380.0,88.2,100,17,35.9,26,36.4,1258,4.1,12.960,26,9.4
396.8,81,380.0,88.2,101,18,32.0,26,39.9,1174,4.2,12.960,26,7.8
399.9,81,380.0,88.2,101,17,23.5,26,27.9,1233,0.4,13.009,26,5.5
403.0,81,377.4,88.2,101,13,23.0,26,29.9,1183,0.4,12.964,26,5.5
406.1,81,376.0,88.2,101,11,31.7,26,32.7,1453,2.3,13.002,26,7.7
409.2,81,376.0,88.2,100,13,32.4,26,39.9,1212,4.7,13.034,26,7.7
412.3,81,376.0,88.2,101,15,22.9,26,29.3,1244,2.1,13.008,26,4.9
415.4,82,376.0,88.2,101,15,33.1,26,38.4,1270,2.5,12.960,26,7.3
418.5,82,376.0,88.4,101,16,23.0,26,27.2,1226,0.7,13.025,26,5.5
421.6,82,375.6,88.6,101,14,20.3,26,24.4,1271,1.0,13.004,26,4.9
424.7,82,369.9,88.4,101,13,16.5,26,19.5,1182,0.4,12.960,26,3.9
427.8,82,367.6,88.2,101,9,19.7,26,22.7,1012,0.4,12.887,26,4.1
430.9,83,366.7,88.2,100,9,28.5,26,33.7,1561,5.6,13.035,26,9.1
434.0,83,364.0,88.6,101,9,23.1,26,27.9,1157,0.3,12.960,26,4.8
437.1,83,361.3,88.2,101,4,27.5,26,33.3,1131,0.3,12.960,26,5.5
440.2,83,359.6,88.2,101,3,31.5,26,39.6,924,0.0,12.960,26,5.4
443.3,83,351.2,88.2,101,0,25.4,26,32.1,912,0.4,12.960,27,3.6
446.4,83,347.5,88.2,101,0,14.0,26,17.6,780,0.4,12.960,27,2.3
449.5,84,342.0,88.2,101,0,15.9,26,20.8,713,0.4,12.960,27,2.3
452.6,84,336.1,88.2,101,0,15.4,26,20.3,712,0.6,12.960,27,2.4
455.7,84,330.2,88.2,101,0,15.7,26,20.0,725,0.8,12.915,27,2.4
458.8,84,324.2,88.2,101,0,15.7,26,20.0,725,0.8,12.937,27,2.4
461.9,84,322.2,88.2,101,0,15.5,26,19.6,701,0.8,12.946,27,2.4
465.0,84,316.1,88.2,101,0,14.9,26,19.9,712,0.8,12.960,27,2.4
468.1,84,312.0,88.2,101,0,14.9,26,19.6,701,0.8,13.019,27,2.4
471.2,84,308.7,88.2,101,0,14.9,26,19.2,709,0.8,12.991,27,2.4
474.3,84,302.8,88.2,101,0,15.7,26,19.6,676,0.8,12.960,27,2.4
477.4,84,300.0,88.2,101,0,14.9,26,19.8,695,0.8,12.880,27,2.4
480.5,84,294.3,88.2,101,0,14.9,26,20.0,725,0.8,12.944,27,2.4
483.6,84,292.0,88.2,0.8,12.960,27,2.4
