BlueDriver Data Log
Dec 5, 2018 6:29:30 PM
Time (s),Accelerator Pedal Position E (%),Mass Air Flow Rate (g/s),Intake Air Temperature (°C),O2 Bank 1 - Sensor 2 - Oxygen Sensor Voltage (V),Absolute Throttle Position B (%),Fuel Level Input (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Absolute Throttle Position (%),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Load Value (%),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Wide Range O2S: Bank 1 - Sensor 1 - Equivalence Ratio (λ),Short Term Fuel Trim Bank 1 (%),Relative Throttle Position (%),Commanded Evaporative Purge (%),Evap. System Vapor Pressure (Pa),Barometric Pressure (kPa),Vehicle Speed (km/h),Wide Range O2S: Bank 1 - Sensor 1 - Voltage (V),Timing Advance for #1 cylinder (°),Commanded Equivalence Ratio (λ),O2 Bank 1 - Sensor 2 - Short Term Fuel Trim (%),Engine RPM (rpm),Accelerator Pedal Position D (%),Control Module Voltage (V)
2081.2,15.0,15.37,15,0.760,17.0,49.4,12,71.3,5.7,86,487.4,18.9,-5.1,8.3,0.940,0.2,5.6,22.5,1.9,99,79,2.157,25.7,1.004,99.2,1664,12.5,13.809
2098.4,15.8,15.77,15,0.764,15.7,48.9,12,61.3,15.7,87,500.0,56.7,-2.3,15.6,0.987,0.5,11.3,19.1,117.0,99,89,2.190,23.5,1.005,99.2,1716,12.3,13.795
2115.6,1.7,3.06,15,0.000,4.1,50.3,12,13.8,3.7,87,488.5,10.2,-5.5,3.5,1.999,0.0,0.4,0.0,0.0,100,82,3.595,-13.0,0.000,99.2,1515,1.1,13.806
2132.8,0.0,2.86,15,0.000,3.5,49.8,12,11.5,3.5,86,449.1,9.5,-5.5,3.8,1.999,0.0,0.4,0.0,0.0,100,83,3.607,-13.0,0.000,99.2,1560,0.0,13.864
2150.0,19.3,21.90,15,0.731,26.3,49.4,12,86.0,26.5,86,468.4,72.4,-0.8,25.4,1.002,0.1,20.5,78.7,21.4,99,76,2.192,13.8,1.000,99.2,1793,15.5,13.760
2167.2,12.1,11.17,15,0.156,12.5,48.6,12,58.4,11.9,87,488.0,47.9,-2.3,8.6,0.997,-2.6,1.7,0.0,0.0,100,71,2.219,3.0,1.004,99.2,1334,9.8,13.840
2184.4,14.0,14.62,15,0.836,15.7,48.6,12,65.2,14.5,87,488.0,46.3,-3.1,5.0,1.335,2.0,0.9,0.0,0.0,100,92,2.988,11.5,0.983,99.2,1704,10.9,13.840
2201.6,1.0,3.18,15,0.001,3.5,49.4,12,11.0,4.2,86,472.4,12.7,-5.5,4.7,1.333,6.4,1.3,0.6,0.0,100,89,2.940,5.6,0.290,99.2,1675,2.4,13.824
2218.8,7.6,6.79,15,0.136,6.4,49.8,12,24.0,5.8,86,457.1,18.6,-5.5,6.1,1.377,2.3,2.9,3.7,2.2,100,86,2.113,31.5,0.990,99.2,1669,8.7,13.777
2236.0,9.7,8.09,15,0.324,9.7,47.9,12,39.4,9.8,86,462.4,31.7,-4.2,10.4,0.994,2.2,4.0,1.9,9.3,100,92,2.131,29.7,0.979,99.2,1752,1.7,13.627
2253.2,0.0,2.96,15,0.000,3.5,47.8,12,12.6,3.5,86,445.5,10.6,-5.5,3.9,1.999,0.0,0.4,0.0,1.7,100,77,3.719,-13.0,0.000,99.2,1490,0.0,13.763
2270.4,9.2,8.33,15,0.878,8.6,48.1,12,34.5,5.7,86,445.8,15.7,-4.0,4.8,1.576,0.0,1.2,1.4,0.0,100,78,3.055,31.1,0.900,99.2,1438,9.1,13.839
2287.6,16.3,17.18,15,0.680,19.0,48.1,12,64.4,5.3,86,466.2,30.4,-2.3,12.0,0.972,-3.1,11.8,8.8,9.3,100,84,2.196,15.3,1.005,99.2,1649,16.1,13.761
2304.8,9.7,9.40,15,0.708,12.2,49.6,12,53.1,15.0,86,470.8,49.3,-3.1,12.6,1.003,4.0,1.8,0.0,0.0,100,84,2.080,33.3,1.010,99.2,1530,5.9,13.760
2322.0,14.9,15.18,15,0.727,12.8,48.2,12,52.0,11.8,86,484.0,28.0,-2.3,12.6,0.931,-3.0,13.5,7.3,21.8,100,84,2.254,15.8,1.001,99.2,1660,14.7,13.815
2339.2,27.8,34.68,14,0.713,36.2,47.6,12,89.0,36.1,86,526.7,77.2,-0.8,37.8,1.002,0.4,34.6,87.4,0.7,100,98,2.185,14.9,0.999,99.2,2837,28.1,13.777
2356.4,20.4,26.31,15,0.708,25.3,47.6,12,80.9,25.1,86,565.9,69.8,-0.8,25.1,0.997,-0.1,20.4,91.0,0.0,99,118,2.196,17.3,1.000,99.2,2355,20.8,13.760
2373.6,0.0,4.46,15,0.002,5.1,49.2,12,12.4,5.0,87,564.5,10.8,-5.5,12.9,0.972,3.7,12.0,5.9,10.2,100,118,2.043,23.0,1.013,99.2,2231,0.0,13.815
2390.8,18.4,20.83,15,0.777,22.3,48.3,12,79.4,23.0,86,521.8,71.4,-0.8,22.8,1.006,-0.7,19.4,65.2,0.0,100,90,2.133,16.7,0.960,99.2,1994,18.5,13.729
2408.0,20.4,23.58,15,0.733,25.9,47.4,12,83.1,25.9,86,556.5,72.2,-0.8,25.5,0.995,0.8,21.9,91.4,2.7,99,78,2.191,11.5,0.999,99.2,2029,20.8,13.760
2425.2,6.4,5.25,15,0.115,6.8,47.5,12,46.8,14.4,87,568.5,30.3,-2.3,5.7,1.104,5.1,4.7,8.6,13.0,100,86,2.738,33.5,0.986,99.2,1607,5.4,13.744
2442.4,2.9,4.12,15,0.763,6.2,47.8,12,30.9,10.8,86,526.5,31.9,-3.2,5.5,1.350,-1.5,1.8,0.3,0.0,100,84,2.043,21.8,0.547,99.2,1592,0.0,13.783
2459.6,2.7,3.40,15,0.019,3.9,48.2,12,14.1,3.8,86,489.3,11.0,-5.5,3.9,1.999,0.0,0.4,0.0,0.0,100,81,3.582,9.2,0.437,99.2,1529,2.6,13.810
2476.8,0.0,3.15,15,0.629,4.7,48.2,12,16.8,4.6,86,473.0,14.6,-5.5,4.4,1.655,-1.2,0.6,0.0,0.0,100,77,2.867,1.4,0.615,99.2,1495,8.6,13.819
2494.0,1.9,3.98,15,0.076,3.7,49.8,12,15.0,3.5,86,410.5,12.7,-5.5,3.9,1.999,0.0,0.4,0.0,0.0,100,66,3.676,-12.5,0.424,99.2,1317,3.2,13.717
2511.2,0.0,3.05,16,0.000,3.5,49.0,12,16.0,3.5,86,391.1,13.3,-5.5,4.4,1.999,0.0,0.4,0.0,0.0,101,66,3.668,-11.2,0.000,99.2,1247,0.0,13.778
2528.4,0.0,2.97,16,0.000,3.9,49.8,12,16.5,3.5,85,345.6,14.1,-5.5,3.9,1.999,0.0,0.4,0.0,0.0,101,44,3.715,-11.5,0.000,99.2,1229,0.0,13.760
2545.6,0.0,3.81,16,0.093,5.0,49.4,12,28.1,5.0,84,325.5,19.6,-7.7,7.1,1.473,0.4,3.5,0.0,0.0,101,26,2.036,13.2,0.913,99.2,1418,2.3,13.760
2562.8,0.0,3.09,15,0.759,5.1,48.5,12,25.2,6.3,85,393.4,17.5,-4.2,5.7,1.521,-1.2,4.6,0.0,46.3,101,57,2.713,11.5,0.755,99.2,1349,0.0,13.771
2580.0,13.5,13.26,15,0.755,14.1,50.2,12,66.2,13.3,86,373.3,52.7,-2.3,12.7,0.963,2.5,8.6,10.1,131.0,100,38,2.126,18.8,1.007,99.2,1548,13.5,13.661
2597.2,0.0,2.98,15,0.000,3.9,48.7,12,18.7,4.3,87,428.4,19.3,-5.0,4.1,1.008,0.5,0.5,0.1,2.2,101,60,2.854,-11.5,0.000,99.2,1186,0.0,13.760
2614.4,3.6,4.70,15,0.027,5.9,48.3,12,31.3,6.9,87,444.5,32.3,-2.3,5.4,0.994,10.6,0.4,0.0,193.7,101,65,3.080,-9.4,0.000,99.2,1225,0.0,13.792
2631.6,2.2,3.82,15,0.139,4.8,49.4,12,23.8,5.9,87,424.8,26.1,-2.8,6.5,0.944,5.3,3.0,2.2,1.7,101,57,2.537,14.3,0.511,99.2,1223,3.7,13.760
2648.8,0.0,3.99,15,0.095,4.7,49.0,12,24.1,4.6,87,427.8,18.1,-5.5,4.9,1.893,0.4,0.8,0.0,0.0,101,53,3.167,3.2,0.381,99.2,1197,0.8,13.719
2666.0,0.0,3.03,15,0.788,3.9,50.2,12,19.4,3.7,86,382.5,18.5,-8.5,4.3,0.930,6.2,1.9,2.2,6.0,101,12,1.959,30.4,0.919,99.2,1285,8.6,13.826
2683.2,0.0,0.66,16,0.070,6.3,50.2,-3,2.3,5.4,86,360.0,76.1,4.7,0.4,1.473,0.0,0.0,0.0,0.0,101,0,2.605,12.5,0.999,99.2,0,0.0,12.880
2700.4,0.0,0.66,16,0.070,6.3,50.2,-3,0.0,6.3,86,360.0,76.1,4.7,0.4,1.473,0.0,0.0,0.0,0.0,101,0,2.605,12.5,0.999,99.2,0,0.0,12.880
2717.6,0.0,0.66,16,0.070,6.3,50.2,-3,0.0,6.3,86,360.0,76.1,4.7,0.4,1.473,0.0,0.0,0.0,0.0,101,0,12.880
