BlueDriver Data Log
Dec 4, 2018 7:01:11 AM
Time (s),Accelerator Pedal Position E (%),Mass Air Flow Rate (g/s),Intake Air Temperature (°C),O2 Bank 1 - Sensor 2 - Oxygen Sensor Voltage (V),Absolute Throttle Position B (%),Fuel Level Input (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Absolute Throttle Position (%),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Load Value (%),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Wide Range O2S: Bank 1 - Sensor 1 - Equivalence Ratio (λ),Short Term Fuel Trim Bank 1 (%),Relative Throttle Position (%),Commanded Evaporative Purge (%),Evap. System Vapor Pressure (Pa),Barometric Pressure (kPa),Vehicle Speed (km/h),Wide Range O2S: Bank 1 - Sensor 1 - Voltage (V),Timing Advance for #1 cylinder (°),Commanded Equivalence Ratio (λ),O2 Bank 1 - Sensor 2 - Short Term Fuel Trim (%),Engine RPM (rpm),Accelerator Pedal Position D (%),Control Module Voltage (V)
2081.2,21.1,26.00,12,0.797,26.2,86.7,9,83.6,23.3,86,536.0,61.2,-1.7,20.8,1.239,2.2,14.9,61.4,24.9,101,102,1.996,13.3,0.935,99.2,2136,21.5,12.905
2098.4,12.7,14.90,12,0.719,13.8,86.3,9,46.1,13.5,86,544.0,33.1,-4.2,15.2,0.969,-0.2,6.3,13.9,0.0,101,110,2.169,19.3,0.992,99.2,2091,16.0,12.904
2115.6,11.5,12.93,12,0.673,22.1,85.9,9,73.3,25.7,86,548.0,66.9,-1.4,24.2,0.980,-0.3,18.4,60.4,6.2,101,117,2.213,21.9,0.999,99.2,2355,15.8,12.960
2132.8,22.6,28.36,11,0.709,30.6,85.9,9,83.9,28.7,86,563.0,72.4,-0.8,26.4,0.994,-0.3,20.1,89.7,7.9,101,118,2.208,21.0,0.992,99.2,2252,20.0,12.944
2150.0,0.6,5.87,11,0.823,6.5,85.9,9,17.3,5.5,86,551.4,12.5,-5.5,5.3,1.774,0.7,0.8,0.0,3.9,101,119,1.951,19.8,0.722,99.2,2276,10.1,12.960
2167.2,14.1,16.67,11,0.735,15.9,85.9,9,74.0,21.4,86,548.0,59.4,-1.6,15.5,1.012,0.8,11.3,53.9,24.5,101,117,2.171,22.4,1.002,99.2,2275,10.3,12.960
2184.4,24.3,31.99,10,0.693,33.2,85.9,9,85.2,32.9,86,576.3,75.7,-0.8,32.7,1.002,0.7,27.5,31.7,3.0,101,112,2.184,13.5,1.003,99.2,2661,24.3,13.036
2201.6,21.7,26.85,11,0.628,18.8,85.9,9,66.7,14.5,86,582.2,56.0,-3.1,19.7,0.995,0.0,18.2,65.0,15.1,101,112,2.203,13.1,0.989,99.2,2310,22.9,12.956
2218.8,21.7,27.70,11,0.736,24.3,85.5,9,79.1,23.9,86,585.8,40.7,-4.0,9.9,1.005,1.9,6.2,74.5,33.0,100,120,2.194,23.8,1.012,99.2,2286,22.5,12.960
2236.0,10.9,13.95,11,0.410,14.6,85.5,9,40.9,15.4,86,572.0,46.3,-3.1,16.2,0.975,0.0,13.4,20.1,0.9,101,118,2.222,21.6,1.004,99.2,2198,9.9,12.960
2253.2,17.3,23.14,11,0.740,21.3,85.7,9,78.9,23.9,86,569.1,65.2,-0.8,21.6,0.997,0.6,16.1,31.8,0.2,101,122,2.206,20.7,0.999,99.2,2317,17.4,12.939
2270.4,8.8,12.60,11,0.509,10.3,85.9,9,41.0,13.3,86,554.8,49.2,-3.1,3.5,1.018,-0.1,10.1,3.7,0.0,102,114,2.218,21.3,0.994,99.2,2190,16.2,12.928
2287.6,4.8,5.58,11,0.022,9.0,85.9,9,37.0,10.1,86,506.1,21.7,-5.0,6.6,1.957,-0.1,0.9,0.0,0.0,102,93,3.664,-11.2,0.000,99.2,1758,0.0,13.040
2304.8,17.4,21.79,11,0.722,20.6,85.9,9,73.4,20.9,86,528.7,69.2,-0.9,22.2,1.012,0.0,17.7,91.0,3.0,101,107,2.179,15.1,0.996,99.2,2075,17.4,12.960
2322.0,9.7,12.72,11,0.560,12.6,85.5,9,55.6,14.6,87,515.6,52.5,-3.1,7.6,1.060,7.3,3.5,21.3,0.0,102,98,2.760,3.9,0.501,99.2,1856,8.1,12.991
2339.2,0.0,4.05,11,0.000,4.7,85.9,9,21.8,4.7,86,460.5,17.8,-5.5,4.7,1.999,0.0,0.6,0.0,0.0,102,61,3.651,-9.3,0.000,99.2,1231,0.0,12.947
2356.4,1.8,6.66,10,0.189,5.8,85.9,9,26.8,5.4,86,458.0,21.2,-5.5,5.5,1.999,0.0,0.5,0.0,0.0,102,59,3.623,-8.5,0.000,99.2,1305,0.6,13.047
2373.6,0.0,4.44,11,0.000,5.0,85.9,9,25.0,5.0,86,402.0,20.8,-5.5,4.7,1.999,0.0,0.8,0.0,0.0,102,38,3.245,3.2,0.188,99.2,1267,0.9,12.967
2390.8,0.0,4.30,10,0.781,4.9,85.5,9,25.9,4.9,86,374.8,20.3,-2.3,4.8,0.999,2.0,0.1,0.0,0.0,102,20,2.171,7.5,1.005,99.2,1174,0.5,12.960
2408.0,0.0,1.25,11,0.755,3.0,85.9,3,60.6,2.0,86,348.0,77.6,4.7,4.7,1.106,0.0,10.2,0.0,0.0,102,0,2.328,11.2,0.996,99.2,276,0.0,12.709
2425.2,0.0,0.66,11,0.775,6.3,85.9,-6,0.0,6.3,86,348.0,77.6,4.7,4.7,1.106,0.0,10.2,0.0,0.0,102,0,2.344,12.0,0.999,99.2,0,0.0,12.560
2442.4,0.0,0.66,11,0.775,6.3,85.9,-6,0.0,6.3,86,348.0,77.6,4.7,4.7,1.106,0.0,10.2,0.0,0.0,102,0
