BlueDriver Data Log
Dec 18, 2018 6:57:46 AM
Time (s),Accelerator Pedal Position E (%),Mass Air Flow Rate (g/s),Intake Air Temperature (°C),O2 Bank 1 - Sensor 2 - Oxygen Sensor Voltage (V),Absolute Throttle Position B (%),Fuel Level Input (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Absolute Throttle Position (%),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Load Value (%),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Wide Range O2S: Bank 1 - Sensor 1 - Equivalence Ratio (λ),Short Term Fuel Trim Bank 1 (%),Relative Throttle Position (%),Commanded Evaporative Purge (%),Evap. System Vapor Pressure (Pa),Barometric Pressure (kPa),Vehicle Speed (km/h),Wide Range O2S: Bank 1 - Sensor 1 - Voltage (V),Timing Advance for #1 cylinder (°),Commanded Equivalence Ratio (λ),O2 Bank 1 - Sensor 2 - Short Term Fuel Trim (%),Engine RPM (rpm),Accelerator Pedal Position D (%),Control Module Voltage (V)
2081.2,21.3,29.66,11,0.700,28.1,100.0,3,79.9,29.2,86,600.0,71.9,-0.8,30.3,1.001,-0.8,24.7,0.0,0.0,102,139,2.190,18.1,0.999,99.2,2637,21.6,14.480
2098.4,22.7,30.62,11,0.710,30.6,100.0,3,81.6,30.6,86,606.9,72.9,-0.8,30.2,0.995,0.0,25.1,88.2,1.2,101,128,2.192,16.5,1.000,99.2,2682,23.1,14.480
2115.6,20.0,26.58,11,0.695,23.9,100.0,3,78.0,24.8,86,608.0,69.9,-0.8,25.8,0.998,0.0,20.9,87.2,0.0,101,130,2.187,18.4,1.002,99.2,2472,20.2,14.543
2132.8,23.9,33.21,11,0.700,31.8,100.0,3,79.7,31.5,86,612.0,72.0,-0.8,31.5,0.998,-0.3,25.7,87.8,3.9,101,133,2.183,17.8,1.002,99.2,2878,23.9,14.295
2150.0,19.7,28.09,11,0.709,25.3,100.0,3,75.8,25.9,86,612.0,69.3,-0.8,27.1,0.999,0.0,22.2,89.6,3.3,101,138,2.190,17.2,1.001,99.2,2624,21.8,14.480
2167.2,19.2,26.46,10,0.709,23.2,100.0,3,73.8,22.7,86,604.0,65.9,-0.8,23.7,0.998,-0.4,19.1,76.6,17.5,101,132,2.197,20.0,0.998,99.2,2502,19.0,14.480
2184.4,6.5,6.19,11,0.068,7.9,100.0,3,19.3,7.0,86,585.0,19.2,1.6,8.1,1.463,-0.9,3.6,1.8,4.4,102,129,2.141,35.4,0.979,99.2,2397,1.2,14.480
2201.6,19.1,26.18,10,0.696,22.5,100.0,3,78.4,21.0,86,572.0,41.9,-1.1,14.7,1.120,-0.5,9.2,66.8,11.3,101,124,2.197,23.4,0.994,99.2,2375,20.4,14.480
2218.8,28.5,36.83,10,0.727,39.1,100.0,3,86.0,38.9,86,583.0,76.6,-0.8,38.7,0.994,-0.4,33.0,85.9,0.5,102,116,2.219,17.0,0.998,99.2,2951,28.2,14.469
2236.0,19.0,25.23,10,0.713,23.3,100.0,3,77.2,23.7,86,592.0,66.4,-0.8,18.0,1.017,0.8,15.4,55.4,29.4,101,124,2.191,20.4,0.996,99.2,2350,18.8,14.522
2253.2,7.0,10.98,10,0.292,11.0,100.0,3,28.0,7.6,86,578.5,26.6,-1.6,12.9,0.974,0.1,8.9,23.4,0.0,102,122,2.199,29.4,0.995,99.2,2273,5.2,14.528
2270.4,12.6,14.61,11,0.749,13.9,100.0,3,67.2,19.3,86,555.7,59.9,-1.6,17.2,1.002,0.9,10.0,30.1,6.6,102,116,2.140,31.0,1.000,99.2,2277,13.5,14.394
2287.6,11.5,12.99,10,0.427,18.0,100.0,3,71.7,22.2,86,556.0,63.6,-0.8,18.2,1.009,-0.4,4.2,0.0,0.0,102,122,2.354,32.7,0.988,99.2,2320,9.6,14.480
2304.8,7.5,7.91,10,0.553,10.3,100.0,3,38.1,12.2,86,551.8,33.6,-1.6,11.0,1.017,2.7,4.1,14.4,0.0,102,117,2.824,-0.7,1.068,99.2,2202,5.9,14.442
2322.0,16.1,21.20,10,0.696,17.8,100.0,3,64.3,18.1,86,554.3,57.6,-1.6,18.0,1.000,1.5,13.5,41.8,33.6,102,120,2.183,22.0,0.999,99.2,2287,16.1,14.552
2339.2,12.7,15.10,10,0.731,13.6,100.0,3,39.7,8.0,86,551.8,18.3,-2.6,7.3,1.027,-1.4,3.4,10.7,16.5,102,115,2.436,30.5,0.904,99.2,2129,11.9,14.400
2356.4,4.5,7.83,10,0.283,7.7,100.0,3,27.5,5.4,86,292.2,16.6,-3.9,5.0,1.680,-0.8,1.1,2.9,21.1,102,70,3.733,-9.1,0.000,99.2,1275,0.0,14.504
2373.6,0.0,2.15,10,0.517,2.9,100.0,3,30.7,3.1,86,453.1,23.3,-8.6,3.1,0.935,1.9,0.8,0.0,0.0,102,0,2.110,1.9,1.011,99.2,577,0.0,14.260
2390.8,16.2,16.04,11,0.779,16.0,100.0,3,65.0,16.9,86,414.0,59.9,-1.4,17.1,1.001,0.6,13.5,39.6,223.3,102,19,2.157,17.6,0.994,99.2,1629,16.8,14.485
2408.0,1.8,3.78,11,0.261,4.4,100.0,3,20.4,3.7,86,454.3,13.6,-3.9,3.9,1.375,0.0,0.7,0.0,0.0,102,72,3.377,-12.5,0.045,99.2,1371,1.4,14.332
2425.2,6.6,4.65,11,0.337,5.8,100.0,3,30.6,5.9,86,403.7,21.7,-3.2,5.5,1.486,0.0,1.9,2.5,0.0,102,22,3.467,-12.9,0.072,99.2,1012,1.4,14.417
2442.4,0.0,4.09,11,0.306,5.0,100.0,3,21.6,4.3,86,375.2,16.8,-6.5,3.9,0.996,4.5,0.8,0.0,0.0,102,6,2.089,2.1,1.000,99.2,943,0.0,14.406
2459.6,0.0,1.00,11,0.845,37.6,100.0,-12,0.0,6.3,86,352.0,0.0,6.3,6.7,1.386,0.0,1.6,0.0,0.0,102,0,2.538,9.0,0.999,99.2,0,0.0,12.800
2476.8,0.0,1.00,11,0.845,37.6,100.0,-12,0.0,6.3,86,352.0,0.0,6.3,6.7,1.386,0.0,1.6,0.0,0.0,102,0,2.538,9.0,0.999,99.2,0,0.0,12.800
