BlueDriver Data Log
Sep 17, 2018 7:05:45 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
828.8,84,385.0,5.1,0.0,73.2,99,65,11.0,11,-2.3,5.1,0.000,-8.5,0.0,-0.0,13.3,0.0,2349,4.70,0.4,13.760,14,0.0,5.3
831.6,84,373.4,5.1,0.0,72.9,99,65,11.0,11,-2.3,5.5,0.000,-8.5,0.0,0.0,13.3,0.0,2326,4.63,0.4,13.799,14,0.0,5.3
834.4,84,364.1,5.1,0.0,72.9,99,65,11.0,11,-2.3,5.2,0.000,-8.5,0.0,0.0,12.9,0.0,2332,4.64,0.4,13.801,14,0.0,5.1
837.2,84,355.5,5.1,0.0,73.1,99,65,11.0,11,-2.3,5.1,0.000,-8.5,0.0,0.0,12.5,0.0,2361,4.70,0.4,13.680,14,0.0,5.1
840.0,84,344.8,5.1,0.0,73.5,99,66,11.0,11,-2.3,5.2,0.000,-8.4,0.0,0.0,12.5,0.0,2350,4.74,0.4,13.610,14,0.0,5.4
842.8,84,336.0,5.1,0.0,73.7,99,67,11.2,11,-2.3,5.4,0.000,-8.1,0.0,0.0,12.9,0.0,2362,4.77,0.4,13.720,14,0.0,5.2
845.6,84,329.5,5.1,0.0,73.8,99,66,11.7,11,-2.3,5.1,0.000,-9.5,0.0,-0.0,12.9,0.0,2335,4.69,0.4,13.665,14,0.0,5.1
848.4,84,322.9,5.1,0.0,74.1,99,67,11.0,11,-2.3,5.1,0.000,-8.8,0.0,0.0,12.9,0.0,2338,4.68,0.4,13.663,14,0.0,5.1
851.2,84,312.1,5.1,0.0,74.1,99,68,11.0,11,-2.3,5.3,0.000,-8.0,0.0,0.0,12.9,0.0,2361,4.74,0.4,13.733,14,0.0,5.1
854.0,84,304.2,5.1,0.0,74.3,99,68,11.0,11,-2.3,5.4,0.000,-7.7,0.0,0.0,12.9,0.0,2380,4.78,0.4,13.600,14,0.1,5.5
856.8,84,296.6,5.1,0.0,74.5,99,67,11.0,11,-2.3,5.1,0.000,-8.5,0.0,-0.0,12.9,0.0,2325,4.69,0.4,13.709,14,0.0,5.3
859.6,84,289.6,5.1,0.0,74.5,100,67,11.0,11,-2.3,5.1,0.000,-8.5,0.0,0.0,12.9,0.0,2332,4.65,0.4,13.760,14,0.0,5.1
862.4,84,280.1,5.1,0.0,74.5,100,68,11.0,11,-2.3,5.1,0.000,-8.5,0.0,0.0,12.9,0.0,2337,4.63,0.4,13.760,14,0.0,5.1
865.2,84,274.6,5.1,0.0,74.7,100,68,11.4,11,-2.3,4.9,0.306,1.9,0.8,2.0,13.0,0.5,2306,4.64,0.4,13.760,14,0.1,5.1
868.0,84,270.3,4.9,0.0,74.9,100,67,11.6,11,-2.3,4.7,0.771,30.9,3.5,10.2,13.3,3.5,2062,4.49,0.0,13.760,14,15.1,4.9
870.8,84,267.3,4.7,0.0,74.9,100,67,11.0,11,-2.3,4.7,0.001,-12.0,0.9,3.1,12.8,1.3,2033,4.19,0.2,13.683,14,14.2,4.7
873.6,84,264.0,4.7,0.0,74.9,100,66,11.0,11,-2.3,4.7,0.000,-12.3,1.0,0.0,12.5,0.8,1993,3.96,0.4,13.522,14,0.7,4.8
876.4,84,257.4,5.0,1.8,74.6,99,64,13.3,11,-2.3,4.9,0.378,5.4,3.5,1.6,15.1,3.1,1957,4.40,0.5,13.266,14,4.5,5.1
879.2,84,260.4,4.7,1.4,74.5,99,63,14.1,11,-2.3,5.4,0.911,39.1,6.9,5.0,22.9,6.7,1937,6.79,2.0,13.041,14,78.4,5.6
882.0,84,265.0,5.2,10.9,74.5,99,63,13.2,11,-2.3,6.3,1.004,39.5,8.6,-3.1,27.6,7.8,1937,7.45,2.6,13.040,14,75.9,6.7
884.8,84,268.0,8.6,58.8,74.5,98,62,31.4,11,-1.2,8.5,1.003,36.4,9.5,-3.5,32.7,8.9,1953,8.98,3.9,13.040,14,78.3,8.2
887.6,84,281.3,10.5,15.1,74.2,97,62,36.2,11,-0.8,10.7,0.995,30.8,11.2,-0.9,43.0,11.0,1984,11.61,6.0,13.040,14,95.6,10.3
890.4,84,291.4,12.1,0.4,74.1,97,63,42.8,11,-0.8,12.3,0.992,25.4,13.0,4.1,53.9,12.9,2010,14.72,9.0,13.040,14,94.9,13.7
893.2,84,302.7,13.1,2.4,74.1,98,64,47.8,11,-0.8,13.4,1.002,25.0,13.3,0.8,55.7,13.3,1987,15.26,9.3,13.040,13,94.9,13.7
896.0,84,316.1,12.6,8.2,74.0,98,65,47.0,11,-0.8,14.1,0.998,24.5,14.0,-0.5,60.5,13.9,1996,15.91,9.2,13.083,12,92.6,12.9
898.8,84,328.9,9.9,21.8,73.7,98,66,34.5,11,-0.8,11.1,1.002,28.8,11.9,-0.8,50.5,12.4,1987,14.11,7.3,13.062,12,91.6,11.1
901.6,85,336.1,4.7,3.8,74.0,98,65,19.4,11,-1.7,7.0,0.454,10.3,5.9,-0.5,30.9,7.3,1960,9.48,3.8,12.945,12,84.1,8.7
904.4,86,333.2,4.7,0.0,74.1,99,64,11.4,11,-2.3,4.7,0.000,-12.6,0.0,0.0,13.0,0.0,1919,3.90,0.4,12.882,12,0.0,4.7
907.2,86,326.0,4.7,0.0,74.1,100,63,11.2,11,-2.3,4.7,0.000,-13.0,0.0,0.0,13.3,0.0,1875,3.89,0.4,13.040,12,0.0,4.7
910.0,86,318.2,6.4,16.5,74.1,100,61,12.1,11,-2.3,4.7,0.000,-13.0,0.0,-0.0,13.3,0.0,1844,3.86,0.4,12.964,12,0.0,5.0
912.8,86,312.2,13.7,120.1,73.7,99,61,56.5,11,-1.4,10.9,0.566,3.8,6.3,-0.7,29.6,4.4,1854,6.67,2.0,12.901,12,5.8,5.7
915.6,86,321.8,12.1,78.9,73.7,99,61,51.0,11,-0.8,14.5,1.009,22.6,13.8,-1.7,55.3,12.1,1911,13.82,9.0,13.040,12,91.8,9.8
918.4,86,329.7,10.4,48.5,73.8,98,61,41.5,11,-0.8,12.2,0.998,24.9,12.2,-2.3,51.4,11.4,1887,7.68,2.8,13.040,12,67.5,7.5
921.2,86,334.7,9.2,56.4,74.1,98,61,35.3,11,-0.8,10.2,1.001,21.5,12.2,-3.4,53.2,12.3,1917,12.00,5.5,13.040,12,51.1,6.6
924.0,86,344.0,8.2,53.5,74.1,98,62,43.2,11,-0.8,11.5,0.996,23.7,13.2,-2.1,57.8,13.9,1950,16.95,11.0,13.040,12,51.1,8.8
926.8,86,352.7,15.4,22.6,74.1,99,64,55.3,11,-0.4,15.6,0.993,22.2,15.4,-0.6,67.1,16.3,2001,21.10,16.5,13.040,12,91.8,21.6
929.6,86,369.3,20.3,3.9,74.1,99,66,65.4,11,0.0,20.7,0.995,15.9,18.5,-2.2,80.0,18.4,2125,23.01,18.0,13.040,12,91.2,22.2
932.4,86,386.3,23.3,0.0,74.0,99,68,69.7,11,0.0,23.3,1.001,15.5,19.2,-1.6,79.2,19.2,2164,23.97,18.8,13.040,12,90.5,23.0
935.2,86,400.3,25.7,0.7,73.7,99,70,72.2,11,-0.0,25.9,1.000,14.3,20.7,-0.4,83.0,20.8,2290,26.18,20.5,13.040,12,89.4,24.6
938.0,86,416.7,26.7,4.2,73.3,100,72,72.9,11,0.0,26.2,0.999,13.7,21.2,-0.9,84.5,21.6,2357,27.29,21.5,13.040,12,88.3,26.1
940.8,86,436.1,20.8,13.6,73.0,99,74,67.5,11,0.0,22.8,0.998,16.5,19.7,-0.8,80.2,20.5,2335,26.01,20.6,13.035,12,88.6,25.1
943.6,86,444.6,21.2,11.1,72.7,99,75,63.8,11,0.0,19.5,0.998,20.9,17.0,0.7,70.3,17.3,2287,22.45,15.7,12.960,12,91.4,23.2
946.4,86,455.7,21.6,2.6,72.5,99,76,64.8,11,0.0,20.4,1.002,20.5,18.0,-1.6,74.1,17.8,2316,23.33,16.2,13.010,12,91.4,21.8
949.2,86,465.2,19.5,0.0,72.5,99,77,69.0,11,-0.0,24.3,0.995,17.4,19.5,-1.0,78.1,18.3,2347,22.48,12.9,13.040,12,73.2,15.4
952.0,86,472.0,5.1,0.0,72.5,100,76,24.0,11,-1.6,11.6,0.376,1.8,9.3,-0.4,47.7,10.3,2305,15.19,6.5,13.040,12,35.6,5.0
954.8,86,462.9,6.3,5.4,72.8,100,74,14.2,11,-2.3,6.0,0.353,6.9,2.2,3.1,15.1,2.0,2220,4.93,0.5,13.040,12,0.0,4.7
957.6,86,460.0,9.1,8.2,72.9,99,73,26.5,11,-1.9,8.9,0.905,36.4,7.9,10.1,24.2,7.6,2200,7.61,2.7,13.040,12,70.5,8.0
960.4,86,462.2,10.4,7.1,72.9,98,73,44.1,11,-0.8,15.7,1.004,25.0,15.7,-1.6,64.7,16.1,2262,17.09,8.7,12.949,12,94.3,12.4
963.2,86,466.9,5.9,0.0,72.9,99,75,11.8,11,-2.3,7.8,0.291,2.3,5.8,-0.6,35.5,7.7,2244,13.48,7.6,12.937,12,66.0,12.8
966.0,86,452.0,4.7,0.0,73.2,100,74,11.3,11,-2.3,4.9,0.000,-9.9,0.0,0.0,12.5,0.0,2179,4.38,0.4,13.040,12,0.0,4.7
968.8,86,441.4,4.7,0.0,73.3,101,72,10.6,11,-2.3,5.0,0.375,-0.8,1.2,0.8,13.1,0.5,2122,4.38,0.4,13.040,12,0.1,5.1
971.6,86,434.2,6.7,34.5,73.6,100,69,15.9,11,-2.0,6.3,1.105,31.7,6.7,6.2,18.8,8.2,2050,8.42,3.4,13.040,12,43.6,8.1
974.4,86,434.5,10.9,67.1,74.1,99,67,33.8,11,-0.8,10.6,1.013,23.5,13.3,-2.4,50.3,13.8,2181,16.24,9.2,13.040,12,78.5,11.3
977.2,86,440.6,14.7,0.7,74.1,99,68,44.7,11,-0.8,11.4,0.995,27.3,12.7,-1.1,52.5,14.5,2180,17.72,8.2,13.040,12,84.7,11.7
980.0,86,444.0,12.9,7.8,74.1,98,71,43.5,11,-0.8,11.7,0.993,28.5,11.9,0.0,47.7,11.6,2140,13.37,4.1,13.040,12,76.4,9.1
982.8,86,449.5,12.6,7.8,73.6,98,71,42.4,11,-0.8,11.5,0.998,29.2,11.4,-0.3,44.2,8.7,2125,7.98,2.7,13.040,12,86.7,7.8
985.6,86,453.8,11.1,5.2,73.2,98,71,41.4,11,-0.8,10.4,1.004,30.9,11.4,-1.6,42.0,11.4,2125,12.39,5.1,13.040,12,89.0,8.6
988.4,86,454.3,8.3,0.0,72.9,98,71,40.8,11,-0.8,6.7,0.993,7.0,2.9,-0.5,22.1,3.9,2141,7.50,3.2,13.004,12,54.5,7.4
991.2,86,448.0,4.7,0.0,73.3,101,71,20.0,11,-1.8,5.5,0.404,-2.2,0.0,0.0,12.7,0.0,2141,4.15,0.4,12.960,12,0.0,4.7
994.0,86,440.1,4.7,0.0,73.1,101,70,11.0,11,-2.3,4.7,0.000,-11.0,0.0,0.0,12.5,0.0,2126,4.09,0.4,12.960,12,0.1,4.7
996.8,86,431.2,6.1,7.7,72.8,101,70,13.6,11,-2.2,5.0,0.028,-11.0,0.0,-0.0,12.6,0.0,2136,4.47,0.9,13.011,12,6.9,6.4
999.6,86,424.5,8.5,23.4,72.5,100,71,29.0,11,-0.8,9.4,1.013,20.5,6.3,-1.3,18.8,0.2,2137,4.43,0.9,13.040,12,9.9,7.6
1002.4,86,428.1,7.1,3.5,72.2,100,71,23.1,11,-1.7,8.7,1.005,33.5,10.8,-2.9,30.0,3.6,2189,6.57,1.3,13.040,12,5.3,7.1
1005.2,86,432.7,9.7,6.1,72.5,100,71,24.2,11,-1.9,8.0,0.997,32.3,11.5,-3.8,43.0,12.2,2350,14.47,7.1,13.040,12,93.7,10.4
1008.0,86,436.0,10.0,6.8,72.8,99,71,32.2,11,-0.8,7.5,0.996,38.5,7.5,-3.1,25.2,7.8,2205,10.36,4.4,13.040,12,86.5,9.0
1010.8,86,436.0,5.1,0.0,72.5,99,71,23.5,11,-2.3,7.5,1.000,38.8,8.1,-3.5,26.9,8.3,2122,8.55,3.3,13.055,12,81.9,7.4
1013.6,86,438.9,13.3,0.0,72.5,99,70,34.5,11,-1.7,8.9,0.997,35.7,9.9,-2.8,34.3,9.8,2114,9.97,4.8,13.098,12,95.3,13.7
1016.4,86,443.8,15.6,2.1,72.5,99,70,46.5,11,-0.8,11.7,0.988,27.2,13.8,0.8,55.7,13.7,2200,16.68,9.4,13.041,12,94.5,14.5
1019.2,86,451.6,15.7,4.3,72.6,99,71,48.3,11,-0.8,16.1,1.004,23.0,15.7,-0.8,63.1,15.6,2208,19.49,12.3,13.040,12,92.9,17.3
1022.0,86,464.0,22.4,0.0,72.9,100,73,68.2,11,-0.2,20.5,1.001,20.7,11.6,-0.4,72.2,12.8,2217,16.28,11.7,13.040,12,92.1,19.6
1024.8,86,467.0,16.5,20.9,73.2,99,73,58.5,11,-0.4,19.1,0.997,20.9,10.3,0.9,74.1,9.7,2232,9.80,4.5,13.044,12,94.9,13.7
1027.6,86,472.2,16.4,16.8,73.3,99,74,54.2,11,-0.8,15.1,0.994,25.2,14.4,2.8,59.4,14.9,2262,18.81,11.4,13.120,12,93.4,15.7
1030.4,86,477.2,15.3,0.0,73.2,100,74,55.1,11,-0.8,14.5,1.001,30.5,9.4,-1.6,30.6,11.4,2262,14.06,7.5,13.073,12,62.6,10.7
1033.2,86,480.0,5.1,0.0,72.9,101,73,11.0,11,-2.3,8.6,0.916,34.9,12.6,2.4,32.3,13.2,2250,14.97,7.4,13.040,12,50.9,7.5
1036.0,86,480.1,25.1,0.0,72.9,100,73,49.8,11,-1.0,18.4,0.943,27.5,17.6,3.0,49.3,17.1,2289,20.82,12.8,13.040,12,93.2,16.1
1038.8,86,487.0,29.2,0.0,72.9,100,74,72.5,11,0.0,25.2,1.000,13.3,21.8,-2.0,85.8,22.8,2455,29.79,25.1,13.040,14,86.3,27.1
1041.6,86,496.5,30.9,0.0,72.9,101,74,71.6,11,0.0,21.5,0.998,19.5,18.4,-0.0,76.1,17.6,2262,22.85,20.8,13.040,13,88.5,28.1
1044.4,86,506.2,29.3,0.0,72.9,100,73,76.9,11,-0.0,31.8,1.008,13.6,24.1,-0.6,84.6,23.8,2434,28.08,25.3,13.040,13,88.7,29.9
1047.2,86,516.1,37.3,0.0,72.5,101,71,78.0,11,-0.5,38.0,1.003,13.1,29.7,-0.8,90.3,30.6,2673,34.12,36.1,13.040,14,85.9,39.7
1050.0,86,532.0,43.6,0.0,72.8,101,71,81.7,11,-0.8,43.0,1.002,15.1,35.0,-1.4,92.7,35.8,2927,38.57,45.3,13.040,12,84.3,49.8
1052.8,86,537.7,45.8,2.2,72.9,101,71,84.9,11,-0.8,45.5,1.000,17.4,40.0,-3.1,95.3,40.4,3274,45.25,38.8,13.041,12,83.0,46.9
1055.6,86,548.1,45.6,4.2,72.9,101,72,85.8,11,-0.8,45.5,0.980,15.5,41.2,-0.8,95.0,41.6,3469,49.24,39.2,12.999,12,45.0,46.2
1058.4,86,560.5,47.5,0.0,72.9,101,75,90.2,11,7.8,45.8,0.981,15.5,38.8,-5.3,93.4,36.9,3580,49.83,36.6,12.983,12,19.8,46.3
1061.2,86,568.0,49.0,1.8,72.6,100,76,83.1,11,2.9,43.0,0.989,15.9,34.3,-5.5,89.8,31.5,3432,45.22,30.8,13.044,12,85.9,43.1
1064.0,86,574.8,41.0,6.2,72.5,100,78,77.7,11,-0.8,38.5,0.998,16.5,28.1,0.1,83.5,29.0,2974,36.73,31.8,13.098,14,84.3,38.9
1066.8,86,578.6,25.8,19.2,72.6,100,78,65.6,11,-0.9,31.9,0.969,16.5,18.4,0.8,68.2,16.1,2387,16.48,10.3,13.112,14,35.2,21.0
1069.6,86,574.4,9.7,44.6,72.9,100,77,11.8,11,-2.3,5.1,0.000,-3.6,4.8,0.2,31.5,10.4,2304,8.62,3.4,13.083,14,35.2,10.6
1072.4,86,568.0,15.3,65.8,72.5,99,75,39.1,11,-1.3,9.5,0.635,12.6,6.6,0.0,31.3,11.3,2255,13.46,9.5,13.040,14,93.5,17.3
1075.2,86,568.0,22.5,19.7,72.3,100,75,60.7,11,-0.4,17.8,1.004,24.9,15.1,0.2,59.8,17.4,2262,24.13,18.4,13.040,14,90.2,23.1
1078.0,86,570.3,15.1,0.0,72.2,100,74,49.8,11,-0.7,21.3,0.998,18.9,19.0,0.4,76.9,17.7,2262,22.36,12.9,13.040,14,91.7,22.6
1080.8,86,569.3,7.3,6.0,72.2,100,73,17.6,11,-2.2,8.6,1.008,38.0,8.6,-3.9,26.3,8.6,2150,12.02,7.6,13.040,14,89.8,16.0
1083.6,86,564.0,10.7,24.5,72.2,99,71,45.5,11,-0.8,15.7,0.995,31.9,10.3,-0.7,34.9,10.8,2150,12.19,6.8,13.069,14,89.6,10.6
1086.4,86,564.0,12.9,15.3,72.2,99,72,45.0,11,-0.8,13.6,0.996,28.3,12.3,1.8,45.4,13.1,2160,16.35,9.2,13.119,14,94.1,12.9
1089.2,86,561.9,10.3,15.5,72.2,99,73,36.2,11,-0.8,10.4,0.999,29.1,13.5,2.2,53.8,13.7,2200,16.50,5.9,13.040,14,94.7,11.1
1092.0,86,558.8,8.2,18.1,72.2,99,73,20.3,11,-0.8,6.7,1.003,37.5,7.1,0.8,22.5,9.8,2200,12.64,6.1,13.040,14,94.9,10.4
1094.8,86,556.0,10.3,7.1,72.2,98,73,36.1,11,-0.8,15.1,1.005,27.9,12.2,-0.1,45.2,12.6,2234,14.56,5.5,13.040,15,72.8,10.0
1097.6,86,556.0,12.2,120.1,72.2,99,74,41.7,11,-0.8,16.4,1.001,23.4,15.5,-0.5,64.4,15.4,2289,19.52,4.7,13.040,15,1.0,7.5
1100.4,86,556.0,14.9,55.6,72.2,100,76,48.7,11,-0.8,15.3,0.998,25.5,14.6,0.1,57.8,14.5,2337,18.18,10.6,13.040,15,93.3,13.7
1103.2,86,557.7,17.1,0.0,72.2,99,77,48.2,11,-1.0,15.0,0.933,25.4,14.9,0.8,60.0,14.9,2362,18.92,10.6,13.040,15,93.0,16.3
1106.0,86,560.0,17.5,3.0,72.2,99,77,23.7,11,-2.3,5.5,0.000,-1.0,7.6,0.2,28.3,12.0,2322,15.16,11.2,13.040,15,92.4,17.8
1108.8,86,560.1,18.4,20.0,72.2,99,77,31.4,11,-1.2,16.9,0.689,11.4,13.2,-1.6,46.8,14.7,2332,18.07,14.0,13.018,15,91.4,19.8
1111.6,86,564.0,21.2,6.5,71.9,100,77,38.7,11,-0.8,21.0,1.006,20.2,19.0,-2.5,79.2,19.4,2367,25.96,18.3,12.964,15,89.8,22.7
1114.4,86,566.0,23.8,0.0,71.8,100,77,54.7,11,-0.8,23.7,0.998,20.9,18.7,-0.8,76.5,18.8,2325,24.42,17.6,13.040,15,90.1,22.5
1117.2,86,570.0,29.4,0.8,71.8,100,76,78.3,11,-0.8,35.7,1.000,13.5,28.2,-1.6,84.4,25.6,2598,30.78,27.9,12.999,15,87.8,29.9
1120.0,86,576.0,38.8,5.2,71.4,101,76,76.1,11,-0.8,35.4,0.999,18.0,21.2,-0.3,64.7,18.7,2537,25.86,29.1,12.984,15,85.7,38.0
1122.8,86,580.0,27.3,1.4,71.4,100,75,71.7,11,-0.8,24.2,0.995,23.2,14.7,1.5,43.3,9.4,2270,13.51,15.2,13.040,15,90.2,23.1
1125.6,86,580.0,25.2,0.0,71.4,100,74,68.7,11,-0.6,14.7,0.991,26.0,13.5,3.1,48.1,15.3,2250,20.33,16.9,13.040,16,90.8,22.8
1128.4,86,581.2,26.7,0.0,71.4,100,74,70.1,11,0.0,22.4,0.992,19.5,18.4,2.3,75.3,19.1,2259,23.78,19.4,13.088,16,90.4,24.1
1131.2,86,584.3,26.5,0.0,71.4,100,75,72.9,11,-0.0,26.0,1.001,15.8,20.7,-0.1,80.9,20.4,2326,25.48,19.8,13.120,16,89.8,24.9
1134.0,86,588.0,22.0,7.0,71.4,100,76,70.9,11,0.0,27.9,1.005,12.9,23.9,-1.3,86.4,22.1,2445,26.90,17.8,13.131,16,90.0,23.0
1136.8,86,590.5,20.6,10.0,71.2,100,77,73.2,11,-0.3,32.4,1.006,11.8,28.0,-0.9,89.2,26.4,2593,30.65,14.9,13.200,16,93.3,19.6
1139.6,86,593.4,25.3,10.9,71.0,100,77,78.3,11,-0.8,40.8,1.008,13.0,36.5,-2.3,92.5,39.2,3336,41.97,30.5,13.354,16,86.9,32.3
1142.4,86,596.4,36.6,7.5,71.0,100,78,77.6,11,-0.8,38.0,0.995,14.0,29.8,0.2,86.9,29.1,2949,37.54,31.0,13.561,16,84.4,37.8
1145.2,86,600.0,26.7,0.0,71.0,100,79,74.5,11,-0.8,32.5,0.993,13.9,24.8,0.7,83.5,21.9,2572,27.97,20.3,13.760,16,88.6,26.6
1148.0,86,602.5,21.9,21.6,70.8,100,81,67.0,11,-1.1,24.4,0.997,15.5,21.3,-0.5,81.9,22.1,2500,28.79,22.4,13.760,16,88.6,25.1
1150.8,86,604.0,21.3,30.1,70.7,100,82,52.1,11,-1.1,15.9,0.971,28.5,12.9,2.3,45.5,12.9,2486,19.89,16.8,13.712,16,89.2,25.1
1153.6,86,602.6,26.2,0.0,71.0,100,83,14.1,11,4.7,5.5,0.001,5.5,4.6,0.9,26.8,5.9,2443,11.19,8.4,13.708,16,65.7,20.4
1156.4,86,588.0,6.3,0.0,71.0,101,80,13.1,11,0.5,5.7,0.598,12.0,5.2,-0.6,21.8,3.6,2370,6.83,1.7,13.770,16,0.0,5.8
1159.2,86,585.3,12.4,4.3,71.0,101,76,29.8,11,-1.7,6.0,1.077,25.6,9.5,-1.3,33.2,9.9,2276,12.86,8.2,13.840,16,0.0,13.3
1162.0,86,579.8,10.3,3.8,71.0,101,73,44.7,11,-0.8,7.5,0.979,5.1,0.5,0.0,13.7,0.0,2175,5.44,2.0,13.840,16,0.0,7.4
1164.8,86,574.6,7.9,15.8,71.0,101,71,36.7,11,-0.7,14.0,0.888,25.0,13.7,7.0,37.0,7.4,2125,10.91,12.1,13.791,16,6.0,5.5
1167.6,86,572.7,16.3,47.4,71.0,100,70,71.4,11,-0.0,24.7,1.002,15.9,18.9,1.6,68.6,16.9,2186,20.35,20.0,13.760,16,40.4,13.6
1170.4,86,576.0,26.7,0.0,71.0,100,72,72.5,11,-0.5,26.6,1.001,13.0,21.4,-0.8,84.0,21.9,2322,27.21,22.7,13.760,16,89.2,27.5
1173.2,86,578.8,24.0,6.7,70.8,100,73,70.9,11,-0.5,26.3,0.997,14.5,21.4,-0.0,84.2,22.1,2452,29.01,22.7,13.760,17,88.2,27.5
1176.0,86,581.9,23.9,8.0,70.6,100,75,69.7,11,0.0,23.8,0.991,18.5,19.9,2.3,79.6,20.4,2275,26.07,20.0,13.760,16,88.5,27.7
1178.8,86,584.9,25.2,3.6,70.6,100,75,71.0,11,-0.0,23.5,0.995,25.5,16.5,-0.8,70.1,17.6,2267,23.04,16.6,13.798,16,90.4,25.7
1181.6,86,588.0,23.9,0.0,70.2,100,75,57.3,11,-0.5,12.4,0.996,27.8,12.2,-0.8,47.2,14.3,2241,19.77,13.0,13.825,16,93.0,21.7
1184.4,86,585.3,21.1,0.0,70.4,100,74,63.4,11,-0.5,12.8,0.996,25.8,10.7,-0.5,32.3,12.6,2212,17.44,11.8,13.760,17,93.7,16.5
1187.2,86,585.7,20.8,1.9,70.6,100,73,68.2,11,0.0,24.6,0.995,13.6,21.6,0.8,83.1,20.0,2312,23.00,16.2,13.760,17,92.2,20.7
1190.0,86,588.0,23.6,4.9,70.6,100,73,63.5,11,-0.0,22.0,0.999,19.5,19.9,0.8,79.3,19.5,2268,23.94,18.4,13.794,17,91.0,24.0
1192.8,86,588.0,30.6,0.0,70.6,100,73,72.5,11,-0.5,28.1,1.002,16.5,21.6,-0.2,79.6,21.3,2362,26.79,20.9,13.827,17,89.9,25.7
1195.6,86,590.7,32.3,0.5,70.6,100,74,75.4,11,-0.8,32.8,1.004,13.4,24.6,-1.5,83.6,25.1,2635,31.85,28.2,13.760,17,86.7,33.7
1198.4,86,595.7,27.5,23.7,70.6,100,75,72.0,11,-0.7,32.1,1.002,14.6,24.2,-0.8,83.9,24.7,2762,33.00,27.9,13.700,17,86.7,33.4
1201.2,86,600.0,21.0,50.1,70.6,100,76,67.8,11,-0.0,25.1,0.997,16.5,20.4,-0.0,81.2,21.9,2456,28.49,24.2,13.550,17,87.6,30.7
1204.0,86,600.0,25.9,11.2,70.6,100,76,72.9,11,0.0,12.1,1.001,9.2,8.1,0.0,44.7,17.8,2301,24.93,20.0,13.360,17,89.0,26.6
1206.8,86,600.0,27.1,0.0,70.6,100,75,73.9,11,-0.5,16.6,0.999,11.7,6.5,0.6,31.3,15.5,2278,23.14,16.9,13.177,17,88.2,23.2
1209.6,86,600.0,20.5,11.4,70.6,99,75,66.9,11,-0.8,18.9,0.996,16.5,12.9,1.3,58.5,16.2,2285,22.39,14.9,13.040,17,67.5,10.6
1212.4,86,598.3,19.0,14.8,70.5,99,75,59.2,11,-0.6,9.7,0.994,3.4,0.0,-0.0,16.5,9.4,2237,9.73,8.5,13.040,17,60.4,12.3
1215.2,86,596.0,22.2,6.1,70.2,100,75,65.0,11,-0.0,21.2,0.986,35.5,9.8,0.0,37.2,12.0,2253,13.62,10.2,13.000,17,72.1,15.5
1218.0,86,596.0,19.6,0.0,70.2,100,75,56.5,11,-0.6,18.7,0.991,28.0,14.8,0.8,55.7,14.5,2277,17.80,13.5,12.982,17,75.7,16.3
1220.8,86,592.0,13.7,80.4,70.2,100,75,53.0,11,-0.8,17.6,0.996,22.2,16.5,0.7,67.6,16.6,2298,21.04,13.2,13.043,17,17.3,5.9
1223.6,86,592.0,10.8,63.2,70.2,100,75,47.0,11,-0.8,17.8,1.001,21.4,17.4,-1.6,73.3,18.4,2287,24.04,16.9,13.120,17,71.7,16.7
1226.4,86,592.0,14.3,0.0,70.1,101,75,43.6,11,-0.8,18.7,1.009,20.5,19.2,-1.6,77.6,20.0,2297,24.94,18.8,13.120,17,90.6,23.4
1229.2,86,592.2,26.7,0.0,69.8,100,75,72.9,11,-0.8,27.8,1.004,15.3,21.6,-1.1,81.8,22.1,2439,27.78,22.1,13.091,17,88.9,26.5
1232.0,86,596.0,29.8,3.2,69.8,100,75,73.4,11,-0.8,28.7,1.000,13.6,22.9,-0.8,84.1,23.4,2591,30.52,25.0,13.040,17,86.7,28.2
1234.8,86,598.5,31.4,2.3,69.6,100,76,73.7,11,-0.8,30.2,0.998,15.5,22.4,-0.9,81.8,22.9,2623,30.64,24.7,13.040,17,86.3,29.8
1237.6,86,601.6,31.3,0.5,69.4,100,77,73.6,11,-0.8,31.7,0.999,17.0,21.2,-1.6,80.4,21.2,2362,26.93,23.8,13.040,17,87.0,29.0
1240.4,86,604.5,29.5,0.1,69.4,100,78,72.9,11,-0.8,30.2,0.998,15.5,22.8,-0.5,82.1,23.1,2550,29.68,25.5,13.005,17,86.9,30.5
1243.2,86,608.0,35.3,1.8,69.4,100,79,74.6,11,-0.8,34.0,1.000,15.7,25.0,0.0,83.6,25.3,2759,33.05,28.6,12.976,17,85.7,35.0
