BlueDriver Data Log
Aug 16, 2018 6:59:27 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
170.5,62,284.0,87.1,102,0,25.6,19,32.8,636,0.4,13.058,19,3.5
173.6,62,280.6,87.1,102,0,23.8,19,31.8,619,0.4,12.840,19,3.1
176.7,62,274.0,87.1,102,0,22.7,19,30.5,625,0.8,12.891,20,3.1
179.8,62,268.5,87.1,102,0,22.7,19,29.6,612,0.4,12.880,20,3.1
182.9,62,266.0,87.1,102,0,22.0,19,29.0,612,0.4,12.814,20,2.7
186.0,62,264.0,87.1,102,0,39.6,19,44.0,1215,4.4,12.914,20,7.7
189.1,62,270.1,87.1,100,9,52.8,19,61.2,1573,8.6,13.056,20,12.5
192.2,62,283.4,87.1,100,18,60.5,19,71.4,1426,9.3,13.087,19,13.2
195.3,63,298.6,87.1,100,24,64.9,19,76.2,1481,10.7,13.040,19,13.9
198.4,63,318.3,87.1,100,28,67.6,19,77.6,1503,12.8,13.040,19,16.9
201.5,65,339.8,87.1,100,33,62.9,19,73.4,1562,11.3,13.040,19,14.4
204.6,65,357.1,87.1,100,37,59.3,19,68.5,1540,9.3,13.040,19,13.1
207.7,66,365.8,86.7,100,40,53.6,19,65.3,1330,6.8,13.040,19,10.4
210.8,67,375.1,87.0,99,41,26.8,19,32.9,1225,2.3,13.040,19,6.6
213.9,68,377.9,87.1,101,41,39.1,19,48.3,1237,3.7,12.974,19,7.6
217.0,68,383.6,87.1,99,41,36.1,19,39.0,1241,1.7,13.004,19,6.7
220.1,68,377.4,87.1,102,40,17.3,19,20.6,1210,0.4,13.039,19,4.3
223.2,69,376.0,87.1,101,40,30.1,19,34.2,1214,1.9,13.040,19,6.6
226.3,69,379.3,87.1,99,40,42.2,19,50.1,1308,4.2,13.040,19,8.6
229.4,69,388.6,87.1,99,40,42.9,19,51.3,1324,4.3,12.966,19,8.3
232.5,69,393.4,87.1,99,40,40.5,19,47.3,1266,1.9,13.040,19,7.2
235.6,69,399.5,87.1,99,40,45.0,19,53.7,1269,5.4,12.926,19,8.7
238.7,70,407.4,87.1,101,41,49.3,19,57.2,1362,6.0,13.040,19,10.4
241.8,70,415.8,87.1,102,42,48.6,19,55.9,1350,6.2,12.963,19,10.5
244.9,71,421.8,87.1,102,42,42.8,19,50.0,1288,5.5,12.940,19,9.4
248.0,71,427.9,87.1,102,42,36.0,19,38.7,1293,3.6,13.040,19,8.2
251.1,71,424.5,87.1,102,41,17.0,19,20.3,1213,0.4,13.040,19,4.3
254.2,71,416.1,87.1,101,39,39.5,19,45.3,1253,4.0,13.040,19,6.9
257.3,71,421.8,87.1,101,39,34.9,19,47.0,1288,4.7,12.915,19,6.8
260.4,72,419.7,87.1,102,38,17.3,19,20.4,1212,0.4,13.040,19,4.3
263.5,72,410.5,87.1,102,35,17.3,19,20.4,1228,0.4,12.964,19,4.3
266.6,72,398.3,87.1,102,30,17.1,19,20.0,1237,0.4,12.971,19,4.3
269.7,72,388.5,87.1,102,23,17.1,19,20.2,1217,0.4,13.040,19,4.3
272.8,72,383.3,87.3,102,16,18.0,19,22.7,1132,0.4,13.040,19,4.3
275.9,72,381.4,87.1,102,15,58.1,19,69.6,1383,8.7,13.040,19,12.1
279.0,72,388.1,87.1,102,21,57.6,19,66.4,1364,8.9,13.009,19,12.8
282.1,72,396.0,87.1,101,23,55.5,19,54.0,1333,5.8,13.028,19,10.8
285.2,72,411.7,87.1,100,27,63.1,19,72.9,1464,10.2,13.068,19,13.7
288.3,72,420.8,87.1,100,31,61.7,18,71.9,1462,9.8,13.039,19,13.1
291.4,72,433.7,87.1,100,34,60.5,18,70.6,1480,9.6,12.995,19,12.0
294.5,73,442.9,87.1,100,35,50.1,18,59.1,1375,6.7,12.964,19,12.1
297.6,74,452.0,87.1,99,37,42.8,18,39.8,1332,2.5,13.040,19,8.6
300.7,75,452.0,86.8,101,35,20.8,18,27.0,1185,0.1,13.076,19,3.9
303.8,75,440.5,87.1,102,30,16.5,18,19.2,1250,0.4,13.075,19,4.3
306.9,75,431.7,87.1,102,23,16.5,18,19.9,1227,0.4,13.040,19,4.3
310.0,75,418.9,87.1,102,16,18.3,18,21.9,1140,0.4,13.040,19,4.3
313.1,75,414.2,87.1,102,9,20.4,18,26.4,1103,1.2,12.993,19,4.8
316.2,75,408.0,87.1,100,12,41.4,18,47.3,1235,3.4,12.943,19,9.3
319.3,74,408.0,87.1,100,15,35.2,18,42.5,1183,1.4,12.950,19,5.0
322.4,74,404.0,87.1,101,14,18.8,18,22.8,1100,0.2,12.960,19,3.9
325.5,74,404.0,87.1,101,12,38.2,18,49.5,1148,6.0,13.040,19,9.6
328.6,74,403.1,87.1,100,16,23.6,18,29.0,1240,2.3,12.991,19,7.8
331.7,74,396.5,87.1,102,13,18.5,18,22.9,1087,0.4,12.960,19,4.3
334.8,74,390.1,87.1,102,11,19.2,18,28.0,1185,0.4,12.960,19,4.6
337.9,74,383.9,87.1,102,11,17.5,18,21.2,1169,0.9,13.052,19,4.7
341.0,74,380.0,87.1,102,11,24.5,18,30.6,1421,2.4,13.040,19,6.0
344.1,74,379.3,87.1,101,10,18.0,18,22.2,1105,0.4,12.998,19,3.9
347.2,74,372.9,87.1,102,5,23.3,18,30.2,891,0.4,12.866,19,3.9
350.3,74,366.4,87.1,101,0,27.6,18,37.6,662,0.4,12.995,19,3.9
353.4,74,360.1,87.1,102,0,18.2,18,23.6,893,0.4,12.960,19,3.4
356.5,74,354.3,87.1,102,0,17.3,18,23.1,738,0.4,12.841,19,2.7
359.6,74,348.7,87.1,102,0,55.3,18,63.5,398,0.3,12.764,19,0.0
362.7,74,344.0,87.1,102,0,0.0,3,0.0,0,1.3,12.640,19,29.3
365.8,73,336.5,87.1,102,0,0.5,3,0.7,0,1.6,12.640,19,6.3
368.9,73,339.2,87.1,102,0,0.2,3,0.4,7,1.6,12.652,19,6.3
372.0,74,342.0,87.1,102,0,0.0,3,0.0,0,1.6,12.642,19,6.3
375.1,74,344.0,87.1,102,0,0.0,3,1.2,1.6,12.640,19,6.3
378.2,74,339.8,87.1,102,0,0.0,3,0.8,12.648,19,6.3
381.3,74,342.5,87.1,102,0,0.3,3,0.4,12.640,19,6.3
384.4,74,344.0,87.1,102,0,0.0,3,0.0,19,6.3
